FrameNr,NumberMidPoints,MidPointX_1,MidPointY_1,Length_1,Width_1,MidPointX_2,MidPointY_2,Length_2,Width_2,MidPointX_3,MidPointY_3,Length_3,Width_3,MidPointX_4,MidPointY_4,Length_4,Width_4,MidPointX_5,MidPointY_5,Length_5,Width_5,MidPointX_6,MidPointY_6,Length_6,Width_6,MidPointX_7,MidPointY_7,Length_7,Width_7,MidPointX_8,MidPointY_8,Length_8,Width_8,MidPointX_9,MidPointY_9,Length_9,Width_9,MidPointX_10,MidPointY_10,Length_10,Width_10,MidPointX_11,MidPointY_11,Length_11,Width_11,MidPointX_12,MidPointY_12,Length_12,Width_12,MidPointX_13,MidPointY_13,Length_13,Width_13,MidPointX_14,MidPointY_14,Length_14,Width_14,MidPointX_15,MidPointY_15,Length_15,Width_15,MidPointX_16,MidPointY_16,Length_16,Width_16,MidPointX_17,MidPointY_17,Length_17,Width_17,MidPointX_18,MidPointY_18,Length_18,Width_18,MidPointX_19,MidPointY_19,Length_19,Width_19,MidPointX_20,MidPointY_20,Length_20,Width_20,MidPointX_21,MidPointY_21,Length_21,Width_21,MidPointX_22,MidPointY_22,Length_22,Width_22,MidPointX_23,MidPointY_23,Length_23,Width_23,MidPointX_24,MidPointY_24,Length_24,Width_24,MidPointX_25,MidPointY_25,Length_25,Width_25,MidPointX_26,MidPointY_26,Length_26,Width_26,MidPointX_27,MidPointY_27,Length_27,Width_27,MidPointX_28,MidPointY_28,Length_28,Width_28,MidPointX_29,MidPointY_29,Length_29,Width_29,MidPointX_30,MidPointY_30,Length_30,Width_30,MidPointX_31,MidPointY_31,Length_31,Width_31,MidPointX_32,MidPointY_32,Length_32,Width_32,MidPointX_33,MidPointY_33,Length_33,Width_33,MidPointX_34,MidPointY_34,Length_34,Width_34,MidPointX_35,MidPointY_35,Length_35,Width_35,MidPointX_36,MidPointY_36,Length_36,Width_36,MidPointX_37,MidPointY_37,Length_37,Width_37,MidPointX_38,MidPointY_38,Length_38,Width_38,MidPointX_39,MidPointY_39,Length_39,Width_39
38,12,677.3911564625851,1380.996598639456,17.539011934057545,10.775513536053742,762.7857142857143,1338.6357142857144,18.412775411603125,9.753989639463487,822.0933333333334,1340.44,15.637553087551895,12.38560813967371,956.401554404145,1186.1424870466321,18.9325315033755,13.022959728414289,802.1569343065694,1173.9306569343066,16.471394479584355,10.694987538193486,971.5745341614906,1052.5434782608695,17.582691267658184,11.714911580974297,696.6166666666667,932.4944444444444,17.269668798742075,13.301054309888096,980.8804347826087,730.9239130434783,17.465235077866645,13.443628942290601,756.8214285714286,711.4761904761905,16.882781050136856,12.790437317761286,898.3670520231213,537.2398843930636,16.2195472664316,13.684310130249939,870.9358974358975,227.10683760683764,13.750170969844518,11.033003160310916,948.1153846153846,29.192307692307622,15.845493169421475,12.641515739115855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39,12,677.4078014184397,1419.4787234042553,16.990378913164186,10.624777630387788,762.8656716417911,1377.2985074626865,18.01792773939457,9.57443041202168,821.9297520661157,1376.1942148760331,14.353364117435504,10.856355509045779,955.9486486486486,1225.8513513513512,18.489299138228315,12.856750336323916,802.046875,1214.1796875,16.16124787429798,10.100114322768773,971.2733333333333,1093.24,16.880455033803422,11.368960377886976,696.5909090909091,973.6647727272727,16.907214290660406,13.274631306919442,980.4322033898305,772.5451977401129,17.44548743642141,12.945807753430715,756.5987654320987,753.0493827160494,16.73198617243444,12.507523300258235,898.1951219512196,578.780487804878,15.685875080143711,13.492094230689078,870.5948275862069,268.4913793103449,13.301461082066744,11.19244813569112,947.9594594594595,70.63513513513522,15.26760030335856,12.406983988279816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40,12,677.3450704225352,1457.6830985915492,17.27595936356323,10.556404557696279,762.6751824817518,1415.6386861313867,18.55066406888838,9.541745207441538,821.5149253731344,1412.1940298507463,15.574968252361874,10.975255322168792,955.6111111111111,1265.436507936508,18.520327212096543,13.045098798315326,801.8925925925926,1254.1888888888889,15.918337363936196,10.881822122911627,971.,1133.73417721519,17.463198534030827,11.580528509520027,696.5614525139665,1014.9357541899442,17.024938565838372,13.409426287403765,980.1648648648649,814.2081081081081,17.184585885469907,13.771691062065287,756.3304093567251,794.8450292397661,16.898672145341944,12.929852753766305,897.8294117647059,620.4470588235295,16.163824093469497,13.526761697644243,870.3870967741935,310.1935483870968,13.79799257596239,11.580258787678607,947.5310559006211,112.07142857142867,15.624982021266005,13.155973657049307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41,11,762.5731707317074,1453.4268292682927,17.268430236084313,9.183091940193348,820.6897810218978,1446.8941605839416,16.782628317395268,10.455864954431455,955.5273224043716,1304.6420765027322,17.879399026053317,13.093728515483395,801.8467741935484,1293.782258064516,15.18291715217342,10.538238420053732,970.6944444444445,1173.8472222222222,17.052452431998237,10.78125553879085,696.6061452513967,1055.7011173184358,17.197051952706328,13.273799035299975,979.7611111111111,855.7333333333333,17.32120241281217,13.305494875725971,756.0031055900621,836.5372670807453,16.993211127133666,12.153406696011144,897.5975609756098,662.469512195122,15.833465727770179,13.374987783365375,869.9913793103449,351.8620689655172,13.485838642575958,11.149409228388572,947.12,153.47333333333336,15.364398528303282,12.462750368693092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42,11,762.6818181818181,1490.7644628099174,16.49829944047726,9.377807029054557,820.2682119205298,1480.91059602649,17.589770387277525,10.978450913466851,955.2624309392265,1343.3342541436464,18.0969837810049,12.832827745588121,801.8740458015267,1333.171755725191,15.403052965447205,11.035209681129112,970.6095890410959,1213.7123287671234,17.311639184969426,10.767618200999094,696.6818181818181,1096.5397727272727,16.977578896946067,13.24689799664471,979.5927835051547,897.2938144329897,17.83912643736599,13.902428729863399,755.9378698224853,878.2573964497042,16.953571653562907,12.822831704746031,897.2790697674419,704.3255813953489,16.24268297598258,13.627113969554888,869.5901639344262,393.516393442623,13.924868786716974,11.217509048412454,946.976821192053,194.83774834437077,15.368386851602974,12.54153757070535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43,9,954.7865168539325,1381.7078651685392,17.492342354925157,13.060434882377857,801.6338582677165,1371.7125984251968,15.375595572313065,10.716024042567641,970.4416058394161,1253.2664233576643,16.84449397785803,10.41369410284539,696.621387283237,1136.921965317919,16.50657101250724,13.36235480815034,979.1984126984127,938.7857142857143,17.577893034417635,13.747618570307852,755.6220930232558,920.0697674418604,17.755476952340647,12.469820303453304,896.9393063583815,745.9508670520231,16.882347642005293,13.317761159385158,869.5,435.0121951219512,13.801008595715597,11.499085580900058,946.8907284768212,236.16225165562923,15.50821947236523,12.497235221978908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44,9,954.6,1419.7611111111112,17.18488997484743,13.448082189556983,801.7846153846153,1410.3307692307692,15.116440043729042,11.227048284629836,970.2591240875912,1292.6386861313867,17.081546646409695,10.281051106876086,696.6695906432749,1177.1432748538011,16.715825349666538,13.06764417915771,978.8928571428571,979.9591836734694,17.906539421370717,13.995721160371753,755.556179775281,961.9606741573034,17.620200010664963,12.942979729939625,896.7011173184358,787.5614525139665,17.08392345466853,13.529673969867403,869.252,476.46000000000004,14.048645539201523,11.404994279431873,946.2697368421053,277.5526315789473,15.175066202757247,12.809678542293407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45,9,954.2032967032967,1457.4285714285713,17.12137320843601,13.605318261630577,801.9244604316547,1448.5071942446043,14.993762346972815,12.099765099530893,969.9233576642335,1331.565693430657,17.20161076457059,10.173671712239331,696.8657142857143,1217.1057142857144,16.729059923364805,13.377692328636202,978.7577319587629,1021.0051546391753,18.037310476354186,13.739266763026228,755.4888268156425,1003.13687150838,17.60652397170857,13.077729580862453,896.4226519337017,829.317679558011,16.871778397346546,13.861889565582144,868.9496124031008,518.0348837209302,14.607630442015159,11.409861844200467,946.0098039215686,318.91830065359477,15.498842598428112,12.63428890464963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,8,801.8629629629629,1486.1148148148147,14.560294398601751,11.997119904833736,969.5882352941177,1370.0441176470588,16.725135063295635,10.48792165841905,697.1117647058824,1256.5882352941176,16.510900899642618,13.236574288199499,978.2305699481865,1061.779792746114,17.780623228507523,13.866318592424923,755.409604519774,1044.3587570621469,17.60913532292156,12.916924931540928,896.2621621621622,871.0189189189189,17.157078715726865,13.943886181723233,868.5725806451613,559.5,14.157780768351232,11.192828423922823,945.82,360.6733333333334,15.40076391060878,12.438811298723252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,7,969.3652482269504,1408.1382978723404,16.709813105455712,10.760503398579017,697.3362573099415,1295.9970760233919,16.19292558693321,13.548389862061574,977.9030612244898,1102.0663265306123,17.744820661470605,14.084388026803984,755.3770949720671,1085.3379888268157,17.489483072030932,13.18045849125441,895.8571428571429,912.9183673469388,17.725439102115534,14.199315256145217,868.4007633587786,600.8435114503817,14.57169253319269,11.595026337138922,945.3466257668712,402.14417177914106,15.760907136189775,13.247579275486544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48,8,968.7888888888889,1445.8333333333333,16.24782297062033,10.690545116514013,697.5484848484848,1334.9545454545455,16.160557725849287,13.090903874667806,977.5793650793651,1142.367724867725,17.761921135641252,13.618618229524515,755.5232558139535,1126.25,17.16355736852895,12.908764591184894,895.5687830687831,954.6534391534392,17.335161277730155,13.992915825060928,868.2107438016529,642.2438016528926,13.84379388365441,11.281966898329152,944.9105960264901,443.35430463576154,15.370779493570913,12.546605507866264,870.9797297297297,37.58108108108104,18.30220225991844,10.342711737355573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49,8,968.5140845070423,1483.2957746478874,16.484938116404738,11.006987698843503,697.7694610778443,1373.5718562874251,16.34795950074956,13.17057061944895,977.0076923076923,1182.3,17.687873239577645,14.053222595189451,755.5747126436781,1166.6609195402298,17.217089262185237,12.971646248489241,895.203125,995.9947916666667,17.537716678490092,14.169259099445968,867.8636363636364,683.7272727272727,14.336582906364312,11.796465803153737,944.76875,484.89374999999995,15.785772768297566,13.014343168507402,870.2548387096774,78.7193548387097,19.066110408685308,10.409222075986943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50,8,698.0641025641025,1411.8525641025642,15.609187194472252,12.891708252326271,976.5108108108108,1221.781081081081,17.438695358919723,13.557046012387973,755.760606060606,1206.9060606060607,17.001519699886916,12.497728317984501,894.929347826087,1037.086956521739,16.741861268780298,14.130928619123598,867.5,725.4296875,14.426436068445668,11.376459941499812,944.656862745098,526.5849673202614,15.376070937068334,12.720547736495675,869.8533333333334,119.8599999999999,18.96376431174807,10.094777462498074,256.2984496124031,34.011627906976855,14.157774920746338,11.68540525077417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,9,698.4382716049382,1449.9814814814815,15.724880304265746,13.207553290058446,976.1157894736842,1261.1105263157895,17.294924764584938,14.013971405774384,755.9518072289156,1246.9939759036145,16.698456741607046,12.866916338489359,894.7010309278351,1078.2113402061855,17.47570268850905,14.341972455806452,867.3702290076336,767.0419847328244,14.667509801700914,11.484543910831446,944.1089743589744,568.2820512820513,15.704538646988148,12.742297711200472,869.277027027027,161.60810810810813,18.885357569027715,10.07451912845767,254.98333333333332,75.20000000000005,14.156899933702508,10.9668169108462,419.0297619047619,49.07738095238096,18.004334760475395,11.869153704090728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,9,698.7784810126582,1487.607594936709,15.829094655115624,12.960056943197912,975.8333333333334,1300.0645161290322,17.06055912326018,13.947537687510804,756.2453416149068,1286.450310559006,16.164878104418538,12.816128015264518,894.2967032967033,1119.0274725274726,16.870746584609787,13.923699085132535,867.1363636363636,808.599173553719,14.13838090182849,10.988275915922735,943.9563758389262,609.9765100671141,15.221943215330057,12.556909891816233,868.9039735099337,203.1026490066224,18.890970570603365,10.234689992830907,253.86206896551724,116.38793103448279,13.834273798675758,10.820029340614694,418.3607594936709,89.0759493670887,17.506355546839096,11.522611921282747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,10,975.4050279329609,1338.6508379888269,17.031814857554824,13.413950709784359,756.5617283950618,1325.8024691358025,16.004020993604687,13.0118986867138,893.9840425531914,1159.7340425531916,16.918515986705806,14.313746116882587,866.7868217054264,850.7403100775193,14.864317850672483,11.184403185536704,943.6592356687898,651.8312101910828,15.46160349429217,13.022306482867029,868.6756756756756,244.64189189189187,18.690797837671855,10.155562488431539,252.6259842519685,157.767716535433,13.967055060611042,11.645391978006682,417.9,129.5062499999999,17.135663213889146,11.887321869124575,1066.279569892473,29.741935483870975,19.705259405924384,12.128770586690154,947.7899408284023,13.298816568047414,18.161293481267055,11.901354015082438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
