FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y,MidPoint_18_x,MidPoint_18_y,MidPoint_19_x,MidPoint_19_y,MidPoint_20_x,MidPoint_20_y,MidPoint_21_x,MidPoint_21_y,MidPoint_22_x,MidPoint_22_y,MidPoint_23_x,MidPoint_23_y,MidPoint_24_x,MidPoint_24_y,MidPoint_25_x,MidPoint_25_y,MidPoint_26_x,MidPoint_26_y,MidPoint_27_x,MidPoint_27_y,MidPoint_28_x,MidPoint_28_y,MidPoint_29_x,MidPoint_29_y,MidPoint_30_x,MidPoint_30_y,MidPoint_31_x,MidPoint_31_y,MidPoint_32_x,MidPoint_32_y,MidPoint_33_x,MidPoint_33_y,MidPoint_34_x,MidPoint_34_y,MidPoint_35_x,MidPoint_35_y,MidPoint_36_x,MidPoint_36_y,MidPoint_37_x,MidPoint_37_y,MidPoint_38_x,MidPoint_38_y,MidPoint_39_x,MidPoint_39_y,MidPoint_40_x,MidPoint_40_y,MidPoint_41_x,MidPoint_41_y,MidPoint_42_x,MidPoint_42_y,MidPoint_43_x,MidPoint_43_y,MidPoint_44_x,MidPoint_44_y,MidPoint_45_x,MidPoint_45_y,MidPoint_46_x,MidPoint_46_y,MidPoint_47_x,MidPoint_47_y,MidPoint_48_x,MidPoint_48_y,MidPoint_49_x,MidPoint_49_y,MidPoint_50_x,MidPoint_50_y,MidPoint_51_x,MidPoint_51_y,MidPoint_52_x,MidPoint_52_y,MidPoint_53_x,MidPoint_53_y,MidPoint_54_x,MidPoint_54_y,MidPoint_55_x,MidPoint_55_y,MidPoint_56_x,MidPoint_56_y,MidPoint_57_x,MidPoint_57_y,MidPoint_58_x,MidPoint_58_y,MidPoint_59_x,MidPoint_59_y,MidPoint_60_x,MidPoint_60_y,MidPoint_61_x,MidPoint_61_y,MidPoint_62_x,MidPoint_62_y,MidPoint_63_x,MidPoint_63_y,MidPoint_64_x,MidPoint_64_y,MidPoint_65_x,MidPoint_65_y,MidPoint_66_x,MidPoint_66_y,MidPoint_67_x,MidPoint_67_y,MidPoint_68_x,MidPoint_68_y,MidPoint_69_x,MidPoint_69_y,MidPoint_70_x,MidPoint_70_y,MidPoint_71_x,MidPoint_71_y,MidPoint_72_x,MidPoint_72_y,MidPoint_73_x,MidPoint_73_y
34,48,1139.444625407166,1286.9169381107492,1221.4056603773586,1276.6289308176101,256.7329192546584,1274.2111801242236,1262.2876923076924,1266.2661538461539,970.6740506329114,1264.4620253164558,1693.90625,1244.19375,608.3144654088051,1207.251572327044,1996.4621451104101,1187.250788643533,1446.1656346749226,1177.1996904024768,1133.388888888889,1174.4079365079365,194.42944785276075,1159.978527607362,996.5822784810126,1112.873417721519,1226.8746223564954,1101.8262839879153,1054.80625,1091.59375,729.6203703703703,1090.3055555555557,1072.75625,1061.30625,1303.545045045045,1055.8123123123123,2216.9563953488373,1000.4796511627907,545.5611620795107,934.3470948012232,1073.560606060606,930.0969696969697,994.6194029850747,912.1537313432837,631.1666666666666,905.145061728395,287.1646341463415,875.5487804878048,269.13963963963965,857.2327327327328,1120.9589665653496,842.4544072948329,78.78955223880597,749.144776119403,1779.941640378549,742.698738170347,596.3741935483871,736.6774193548387,315.0374149659864,705.4149659863946,2039.950980392157,704.0196078431372,119.98421052631579,681.2298245614035,903.4148936170212,581.5159574468086,306.7544642857143,570.8035714285714,459.91509433962267,539.5849056603773,123.04310344827586,524.4827586206897,168.79680365296804,490.6552511415525,1127.0169082125603,484.5821256038647,136.5124481327801,403.6991701244814,1089.0483870967741,322.3387096774194,1165.9212962962963,213.3425925925926,989.4581395348837,202.66744186046503,1091.0402843601896,138.07345971563973,1738.6208333333334,130.8791666666666,950.4955555555556,110.77555555555546,226.10256410256412,109.09829059829053,975.5807174887892,105.45067264573981,123.58235294117647,90.11960784313715,894.8456221198156,88.55529953917062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35,44,1695.0412844036698,1279.7507645259939,611.2578616352201,1243.3584905660377,1996.5123076923078,1223.6907692307693,1447.4481707317073,1213.4908536585365,1138.4272151898733,1209.8132911392404,194.74,1195.656923076923,1002.9179566563467,1145.7848297213623,1231.179640718563,1138.2994011976048,1060.8343653250774,1128.391640866873,734.3424242424243,1127.2060606060606,1078.2125,1096.421875,1306.1863905325445,1092.0976331360946,2218.2309941520466,1035.330409356725,547.5815709969788,972.3549848942598,1077.8768996960487,967.5455927051671,1001.3892215568862,948.3952095808384,634.2064220183486,943.4357798165138,285.8746223564955,912.0589123867069,267.73809523809524,893.9791666666667,1125.18501529052,877.7813455657492,77.69533527696792,786.2113702623907,1780.7448979591836,779.9314868804664,598.9892966360857,774.5336391437309,313.3617363344051,742.6382636655949,2040.567901234568,741.675925925926,119.31619937694704,719.4844236760125,908.7338308457712,619.3358208955224,305.3143459915612,609.753164556962,460.27027027027026,578.6981981981982,122.6213389121339,562.2949790794979,167.94247787610618,528.358407079646,1131.0046296296296,522.8611111111111,135.4678714859438,441.76104417670683,1093.1194690265486,359.5132743362832,1169.8318385650225,250.634529147982,994.5776255707763,240.95205479452056,1095.2040358744396,176.17713004484312,1739.917004048583,168.79554655870447,955.4914893617022,148.9638297872341,224.29183673469387,147.0632653061225,979.4391304347826,143.7521739130434,122.33587786259542,127.17557251908397,900.5213675213676,127.47008547008545,911.8434782608696,34.46521739130435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36,45,614.2993730407524,1279.3150470219437,1996.466049382716,1259.8827160493827,1448.7740963855422,1249.6265060240964,1143.580495356037,1245.2461300309596,195.19578313253012,1231.2289156626507,1009.1284829721362,1178.5433436532508,1235.4727272727273,1174.5121212121212,1067.0276073619632,1164.9049079754602,739.0180722891566,1163.828313253012,1083.595975232198,1131.4442724458204,1308.6501501501502,1128.2837837837837,2219.733618233618,1069.8817663817663,549.7198795180723,1009.9427710843373,1082.3776119402985,1004.9537313432836,1007.9629080118694,984.36646884273,637.3108108108108,981.2417417417417,284.512012012012,948.563063063063,266.34502923976606,930.625730994152,1129.3438438438438,912.9054054054054,76.83714285714285,823.2057142857143,1781.2477744807122,817.446587537092,601.7078313253012,812.1506024096386,311.65076923076924,779.7184615384615,2041.0317919075144,779.3554913294797,118.74781341107872,757.8032069970845,913.8407079646017,657.3495575221239,303.66796875,648.76953125,460.4868421052632,617.7763157894736,122.2085020242915,599.8805668016195,167.04545454545453,566.1493506493506,1135.0158371040725,561.1877828054298,134.3095238095238,479.96428571428567,1097.0659574468084,396.6276595744681,1173.6645021645022,287.8116883116883,999.5535714285714,279.0491071428571,1099.0203619909503,214.39140271493216,1741.428,206.67599999999993,960.5252100840336,186.99579831932783,222.31673306772907,185.02988047808776,983.331223628692,182.27215189873414,906.0569620253165,166.3607594936709,121.24626865671642,164.22014925373128,917.0271966527197,72.78451882845184,315.17692307692306,30.434615384615427,833.1521739130435,23.356521739130358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,43,1450.1184615384616,1285.54,1148.570512820513,1280.2852564102564,195.6358024691358,1266.567901234568,1015.374213836478,1211.0974842767296,1239.5365853658536,1210.4420731707316,1073.109375,1201.0625,743.6677018633541,1200.2391304347825,1088.8227848101267,1166.392405063291,1311.249244712991,1164.249244712991,2220.8746397694526,1104.4510086455332,551.7340425531914,1047.5881458966564,1086.6676646706587,1041.9041916167664,1014.5718562874251,1020.3652694610778,640.38,1018.8815384615384,283.3975903614458,984.7379518072289,265.0654761904762,967.0297619047619,1133.5092307692307,948.1707692307692,76.0014245014245,860.1153846153846,1781.8136094674555,854.7011834319526,604.5333333333333,849.6727272727273,2041.376832844575,817.0483870967741,310.02647975077883,816.733644859813,118.37352941176471,796.0235294117647,919.0376712328767,695.1267123287671,302.1936026936027,687.8569023569023,460.831983805668,657.0506072874493,121.96031746031746,637.5515873015873,166.3502202643172,603.7863436123348,1139.1898148148148,599.5046296296297,133.4156626506024,518.0421686746988,1100.8549783549784,433.6558441558442,1177.6238938053098,325.17256637168146,1004.6696428571429,317.2008928571429,1102.880733944954,252.6238532110092,1742.700819672131,244.53688524590166,965.530303030303,225.1796536796537,220.4453781512605,223.0210084033613,987.1851063829787,220.63617021276605,911.670305676856,205.3165938864629,120.18339768339769,201.36100386100384,922.3034934497816,111.25982532751095,313.5163265306122,68.68775510204091,839.1334841628959,60.76244343891403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,41,1243.6557632398753,1246.278816199377,1021.5825396825397,1243.395238095238,1079.26582278481,1237.142405063291,748.4556962025316,1236.363924050633,1094.3173076923076,1200.996794871795,1313.7844036697247,1199.8914373088685,2221.837278106509,1138.7485207100592,554.1636363636363,1085.081818181818,1091.2292307692308,1078.9707692307693,643.5430769230769,1056.506153846154,1021.2514619883041,1056.2251461988303,282.25964391691394,1020.9747774480712,263.91265060240966,1003.3042168674699,1137.7666666666667,982.9060606060606,75.29942693409743,896.9842406876791,1782.367867867868,891.8123123123123,607.3108108108108,887.0705705705706,2041.7238805970148,854.4880597014926,308.5869565217391,853.6708074534162,118.02941176470588,834.1058823529412,924.3639240506329,732.4620253164557,300.8109756097561,726.3841463414634,461.3459016393443,696.1,121.91134751773049,675.2482269503546,165.60460251046024,641.9142259414226,1143.1635514018692,637.8691588785047,132.60373443983403,556.2261410788382,1104.638392857143,470.7991071428571,1181.706278026906,362.4372197309417,1009.8363636363637,355.57727272727277,1106.9009433962265,290.83962264150944,1744.2375,282.2875,970.6869565217391,263.41304347826076,218.542194092827,261.1455696202531,991.051724137931,259.2758620689656,917.5135135135135,244.46396396396403,119.09615384615384,238.53076923076924,927.4333333333333,149.58888888888896,311.875,107.14112903225805,845.0693779904307,98.2559808612441,2024.8938223938223,19.183397683397743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39,43,1247.7911392405063,1281.7310126582279,1027.7467532467533,1275.6363636363637,753.1258064516129,1272.4354838709678,1085.2908496732025,1273.0065359477123,1099.6832797427653,1235.612540192926,1316.4252336448599,1235.53738317757,2222.849253731343,1172.8044776119402,556.316199376947,1122.3193146417445,1095.5440251572327,1115.6477987421383,646.656050955414,1093.872611464968,1027.696319018405,1091.6717791411043,281.3637770897833,1057.0603715170278,262.9115853658537,1039.4176829268292,1142.0141065830721,1017.8009404388715,74.75806451612904,933.8548387096774,1782.7652439024391,929.0060975609756,610.2585139318885,924.4164086687306,2042.0761194029851,891.9597014925373,307.22727272727275,890.358934169279,117.84029850746269,872.1955223880598,929.6798107255521,770.288643533123,299.512012012012,765.1516516516516,461.79126213592235,734.7880258899677,121.7879746835443,712.4683544303797,165.01459854014598,679.6021897810219,1147.356,676.612,131.8187772925764,594.4301310043668,1108.5,507.89150943396226,1185.6778846153845,399.87019230769226,1014.9902912621359,393.88349514563106,1110.8432835820895,329.1616915422885,1745.5695652173913,320.2652173913043,975.7374429223744,301.7237442922375,216.58333333333334,299.15350877192986,994.8513513513514,297.9639639639639,923.1243902439024,283.3097560975609,117.98979591836735,275.6224489795918,932.4299065420561,187.97663551401865,310.4033613445378,145.4789915966387,851.1532663316583,135.9522613065326,2025.448,57.21199999999999,809.4411764705883,34.29185520361989,955.1272727272727,13.936363636363694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40,40,1318.923197492163,1270.794670846395,1104.9397394136809,1269.701954397394,2223.632930513595,1206.593655589124,558.6744548286605,1159.3909657320874,1099.8542319749217,1152.2523510971787,649.9263322884012,1131.2398119122258,1034.435582822086,1127.2331288343557,280.54,1092.823076923077,261.9537313432836,1075.4701492537313,1146.35625,1052.315625,74.21554252199414,970.3592375366569,1783.2798165137615,965.9159021406728,613.2067901234568,961.6203703703704,2042.2682926829268,929.4085365853659,305.8667711598746,927.217868338558,117.82047477744807,910.2240356083087,934.952012383901,808.0325077399381,298.36486486486484,803.9594594594595,462.45283018867923,773.6446540880503,122.0688622754491,749.9640718562874,164.54777070063693,717.2547770700637,1151.314465408805,714.4779874213837,131.3015873015873,632.6468253968254,1112.3219178082193,545.0342465753424,1189.541474654378,437.2926267281106,1020.0794392523364,432.1214953271028,1114.722748815166,367.3578199052133,1747.0211864406779,358.22033898305085,980.3468468468468,340.16666666666663,214.80263157894737,337.4078947368421,999.328947368421,336.5394736842105,929.020737327189,322.6428571428571,116.95418326693228,312.8585657370518,937.572072072072,226.41891891891896,308.68595041322317,184.00413223140504,856.9708737864078,173.69417475728164,2026.007874015748,95.22440944881896,815.2797356828194,73.10352422907499,960.0758928571429,52.34375,1081.2345132743362,19.80530973451323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41,38,2224.3902077151333,1240.4643916913947,561.0476923076923,1196.3153846153846,1104.3181818181818,1188.6442006269592,653.2721518987341,1168.142405063291,1040.8625377643505,1162.4244712990937,279.65615615615616,1128.515015015015,261.1736526946108,1111.2275449101796,1150.357142857143,1086.7888198757764,73.89306358381504,1006.7803468208092,1783.5636363636363,1002.6939393939394,616.1687116564417,998.638036809816,2042.4582089552239,966.5746268656717,304.7453416149068,963.6242236024844,117.9144927536232,948.1347826086957,940.387537993921,845.4392097264438,297.2774480712166,842.606824925816,463.2103658536585,812.6585365853659,122.26790830945559,787.1790830945558,164.3125,755.0059523809524,1155.5212765957447,752.7705167173252,130.84707903780068,670.9639175257732,1116.213004484305,582.2085201793722,1193.4646017699115,474.63716814159295,1025.1902654867256,470.4778761061947,1118.617117117117,405.55405405405406,1748.3548387096773,396.10483870967744,984.1909871244635,378.84334763948493,213.02118644067798,375.4745762711865,1004.5219298245614,374.9298245614035,934.6645021645022,361.69047619047615,115.94747081712062,349.9669260700389,942.7643171806168,264.79074889867843,307.20204081632653,222.42653061224496,862.9460093896714,211.37323943661977,2026.7692307692307,133.37692307692305,821.2086956521739,111.8739130434783,965.0213675213676,90.57264957264965,1085.3240343347638,57.272532188841296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42,38,2225.0323529411767,1273.9588235294118,563.4691358024692,1232.7314814814815,1108.6065830721004,1224.666144200627,656.56875,1204.9,1047.454128440367,1197.5275229357799,278.9634146341463,1163.7987804878048,260.3690476190476,1146.720238095238,1154.583850931677,1121.0776397515529,73.6140350877193,1043.1374269005848,1783.8746223564954,1039.3489425981873,619.2757575757576,1035.3909090909092,2042.4969879518073,1003.7018072289156,303.6203703703704,999.9969135802469,118.11516034985422,985.8586005830904,945.6615853658536,882.780487804878,296.3212121212121,881.0454545454545,464.0898203592814,851.3532934131737,122.52932551319648,824.4178885630499,164.13716814159292,792.3820058997051,1159.4940298507463,790.5238805970149,130.4498432601881,708.8793103448276,1120.0111111111112,619.3177777777778,1197.4956140350878,512.140350877193,1030.2247706422017,508.9266055045872,1122.725806451613,444.00230414746545,1749.6918367346939,434.03061224489795,988.3078602620087,417.5043668122271,211.2404255319149,413.61063829787236,1009.2735042735043,413.35897435897436,940.4912280701755,400.81140350877195,114.99803921568628,387.1313725490196,947.9260869565218,303.3913043478261,305.6363636363636,261.0123966942149,868.9245283018868,249.12264150943406,2027.2220077220077,171.3069498069499,826.9632034632035,150.72077922077915,970.0215517241379,128.74568965517233,1089.5255319148937,94.67446808510635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43,37,565.874213836478,1269.1415094339623,1113.0968253968254,1260.6142857142856,660.0172413793103,1241.6065830721004,1054.101851851852,1232.432098765432,278.5061728395062,1199.1635802469136,259.83033033033036,1182.2717717717717,1158.6818181818182,1155.155172413793,73.58771929824562,1079.2251461988303,1784.2286585365853,1075.75,622.3868501529053,1072.163608562691,2042.472972972973,1040.6231231231232,302.68125,1036.24375,118.30597014925372,1023.3716417910448,951.0753012048193,919.8885542168675,295.4483282674772,919.4696048632219,464.81531531531533,889.8843843843844,123.,861.5260115606936,164.0906432748538,829.8859649122808,1163.8095238095239,828.5,130.21802325581396,746.9767441860465,1123.782700421941,656.5253164556962,1201.4166666666667,549.4429824561404,1035.3705357142858,547.3125,1126.5,482.2260273972603,1751.2918367346938,472.0020408163265,992.4519650655022,456.22489082969435,209.46153846153845,451.7350427350427,1014.0948275862069,451.76724137931035,946.3711111111111,440.1044444444444,113.88996138996139,424.34169884169887,953.137168141593,341.7610619469026,304.1518218623482,299.3016194331984,874.947619047619,287.01904761904757,2027.9015151515152,209.4242424242425,832.704347826087,189.6652173913044,975.0521739130435,167.09130434782605,1093.698275862069,132.40517241379303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44,35,663.4810725552051,1277.9479495268138,1060.5872274143303,1267.026479750779,278.0171339563863,1234.082554517134,259.3419452887538,1217.448328267477,1162.7843450479234,1188.8769968051117,73.50879765395895,1115.0718475073313,1784.429012345679,1111.8549382716049,625.4689440993789,1108.5217391304348,2042.3779761904761,1077.4136904761904,301.7025316455696,1072.2151898734178,118.69345238095238,1060.830357142857,294.7042682926829,957.7164634146341,956.527950310559,957.0062111801242,465.8141993957704,928.249244712991,123.50297619047619,898.702380952381,164.0701754385965,867.1491228070175,1167.8910447761193,866.3776119402985,130.08092485549133,784.5982658959538,1127.6461794019933,693.795681063123,1205.3778280542986,586.6402714932127,1040.4395348837209,585.6767441860466,1130.280487804878,520.6365853658536,1752.4661016949153,509.93644067796606,996.567264573991,494.93049327354265,1018.7654867256637,490.4911504424779,207.7,489.8377777777778,951.9930232558139,479.12790697674416,112.96640316205534,461.6067193675889,958.2798165137615,380.24311926605503,302.6652892561983,337.93388429752065,880.9137931034483,324.8004926108374,2028.592,247.4760000000001,838.4461883408072,228.60762331838555,979.9144144144144,205.36936936936945,1097.8,169.8499999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45,34,277.5741935483871,1268.9,258.8596214511041,1252.5,1166.9512987012988,1222.7467532467533,73.7185628742515,1150.7724550898204,1784.493670886076,1148.107594936709,628.676848874598,1145.0369774919614,2042.0833333333333,1114.0123456790125,300.94590163934424,1108.0540983606556,119.29816513761467,1098.059633027523,294.0308641975309,995.8672839506173,961.8855799373041,993.8510971786834,466.8354430379747,966.6139240506329,124.25964391691394,935.4792284866469,164.1787878787879,904.4666666666667,1172.0015290519877,904.1146788990825,130.2091988130564,822.5118694362018,1131.524844720497,730.3229813664597,1045.5441176470588,624.0343137254902,1209.3190476190475,624.2047619047619,1134.3358974358973,558.9615384615385,1753.7410714285713,547.8839285714286,1000.8523809523809,533.8666666666667,206.1933962264151,528.1415094339623,1023.8162790697675,529.0162790697674,957.8883495145631,518.5194174757281,112.08024691358025,498.8703703703703,963.3203883495146,418.8349514563107,301.3177777777778,376.47777777777776,886.8894736842105,362.7105263157895,2029.3821138211383,285.5975609756098,844.5471698113207,267.7264150943397,985.0190476190476,243.94761904761913,1102.1183574879226,207.64009661835757,1012.8674418604651,16.858139534883776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,33,258.4782608695652,1287.2577639751553,1171.1785714285713,1256.1818181818182,73.92690058479532,1186.3567251461989,1784.5315457413249,1184.1561514195585,631.846875,1181.103125,2041.7852760736196,1150.340490797546,300.268253968254,1143.6904761904761,119.88738738738739,1135.0885885885887,293.53343465045594,1033.773556231003,967.38,1030.6446153846155,467.9117647058824,1004.6486068111456,124.99418604651163,972.1686046511628,1176.1815476190477,941.8214285714286,164.374251497006,941.5359281437126,130.16959064327486,860.2222222222222,1135.4706744868035,767.282991202346,1050.712765957447,662.8021276595745,1213.4,661.9916666666667,1138.1813725490197,597.3480392156863,1755.0744680851064,585.9553191489362,1004.8603603603603,572.6801801801802,1028.5452488687783,567.6809954751131,204.58928571428572,566.3571428571429,963.6198156682028,557.8640552995391,111.25903614457832,536.1345381526104,968.5183486238532,457.394495412844,299.64163090128756,415.118025751073,892.8267326732673,400.54455445544556,2029.9396887159533,323.65953307393,850.3243243243244,306.7972972972973,989.9703196347032,282.2762557077625,1106.2822222222221,245.1488888888889,1018.1637554585153,54.39519650655029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
