FrameNr,NumberMidPoints,MidPointX_1,MidPointY_1,Length_1,Width_1,MidPointX_2,MidPointY_2,Length_2,Width_2,MidPointX_3,MidPointY_3,Length_3,Width_3,MidPointX_4,MidPointY_4,Length_4,Width_4,MidPointX_5,MidPointY_5,Length_5,Width_5,MidPointX_6,MidPointY_6,Length_6,Width_6,MidPointX_7,MidPointY_7,Length_7,Width_7,MidPointX_8,MidPointY_8,Length_8,Width_8,MidPointX_9,MidPointY_9,Length_9,Width_9,MidPointX_10,MidPointY_10,Length_10,Width_10,MidPointX_11,MidPointY_11,Length_11,Width_11,MidPointX_12,MidPointY_12,Length_12,Width_12,MidPointX_13,MidPointY_13,Length_13,Width_13,MidPointX_14,MidPointY_14,Length_14,Width_14,MidPointX_15,MidPointY_15,Length_15,Width_15,MidPointX_16,MidPointY_16,Length_16,Width_16,MidPointX_17,MidPointY_17,Length_17,Width_17,MidPointX_18,MidPointY_18,Length_18,Width_18,MidPointX_19,MidPointY_19,Length_19,Width_19,MidPointX_20,MidPointY_20,Length_20,Width_20
41,11,850.9779220779221,1465.4272727272728,23.9200221970146,20.510114245550632,550.592731829574,1200.5401002506264,24.34438384675579,20.912269076085895,1406.7429667519182,505.888746803069,23.223098969840482,21.453461136331583,947.173417721519,497.64683544303796,24.168182715450982,20.883144063322415,1217.22397094431,448.0786924939466,24.771480348907687,21.26097302971098,968.0335051546392,366.13402061855663,23.789870942154383,20.800589646974196,936.8414634146342,308.7975609756097,24.53444477898196,21.334233389802733,970.7365456821026,296.09198998748434,54.28165564066126,20.826732980256406,1009.1050632911392,296.0797468354431,24.14087797148928,20.874256437727063,905.6330049261084,269.1822660098521,24.324219544977556,21.276748581447272,1141.2028985507247,152.66183574879233,24.837578781067872,21.24818912812314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42,12,548.2010050251256,1242.8492462311558,24.292780277070385,20.912031524092207,945.7885085574572,541.4951100244499,24.724022044953117,21.09211011005107,1407.9825870646766,538.2338308457712,23.379188352572044,21.907006992194574,1217.4466357308584,491.9779582366589,25.29816397621007,21.71093907008661,966.2064676616916,409.09452736318417,24.465750605123834,20.945915388883876,935.3752997601919,352.08752997601914,24.779510224631366,21.469797588840244,969.8846153846154,338.2301587301588,54.958650138581916,21.067835909364103,1008.6146341463415,339.04390243902435,24.604353142239027,21.225486972771414,903.742206235012,312.1330935251799,24.832093686157172,21.40790873561826,1140.9564705882353,195.73529411764707,25.29625122897643,21.414069374738595,1084.7267303102626,43.96062052505977,25.09611671135025,21.286793655168424,1037.2892156862745,24.512254901960887,24.4973709140734,21.25080957269084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43,13,546.1128205128205,1284.7589743589745,24.106770939996,20.628265011811273,944.1481012658228,585.3556962025316,24.23754137608328,20.785565794301377,1409.0766233766233,570.4168831168831,22.800272371658878,21.536203052382113,1217.6256038647343,535.8719806763285,24.619888093081844,21.44566422716238,964.2700258397933,451.72480620155034,23.70778171416305,20.816584704515794,933.6719901719902,395.40171990171984,24.25981375431165,21.396070527381344,969.006345177665,379.9847715736041,54.90706328929945,20.61569791686883,1008.0725190839695,381.97837150127225,24.183859756009834,20.719523696682366,902.0814536340852,355.0413533834587,24.434680153405022,20.811743764644326,1140.7791262135922,238.87135922330094,24.701858014430055,21.285759356512486,1084.715,86.80999999999995,24.42095608063327,20.891618034699423,1036.8496143958869,67.72622107969141,24.00524193982835,20.658991059121398,1028.1243902439023,27.67804878048787,25.06075978768704,20.863870470822903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44,13,543.9130982367758,1326.5629722921915,24.374803121758497,20.765987953184258,942.6213592233009,629.4344660194175,24.80803818643874,21.185830203062203,1410.1117936117937,602.9226044226044,23.815339912155963,21.770821484517935,1217.9074074074074,579.9398148148148,25.198089138362075,21.855799877251506,962.4061728395062,494.89506172839504,24.146700086151125,21.376289473271385,932.2885985748219,439.1128266033254,24.86681958525286,21.588694399634374,968.1580882352941,422.3786764705883,55.729119315728525,20.92475963888192,1007.6244019138755,425.1339712918659,24.763806352867885,21.50640204036532,900.278313253012,398.22289156626516,24.74809481993771,21.37702266878695,1140.4573459715639,282.19905213270135,24.870070384840076,21.627204452955194,1084.6163895486936,129.79691211401428,25.242278554215883,21.25522155010057,1036.2054455445545,111.1856435643565,24.79392516774677,20.777817513318794,1027.4435294117648,70.42000000000007,25.251145502347406,21.435657313283034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45,13,541.7727272727273,1368.0012987012988,24.065887271983406,20.38426561975884,941.0816326530612,673.2397959183673,24.068392921209238,20.771155689342756,1411.3087855297158,635.3578811369509,22.903680155433843,21.53277850722479,1218.1650485436894,623.9514563106796,24.55305361299277,21.398081259493914,960.4336734693877,537.7321428571429,23.673666478027105,21.097741091617813,930.7014742014742,482.49754299754295,24.288386253912844,21.365881540562988,967.2480818414323,464.3670076726344,55.52961990320798,20.51290535754559,1007.0228426395939,468.1852791878173,24.219953175016148,20.731880881179464,898.35960591133,441.4039408866995,24.455409733398056,21.170012671386786,1140.1951219512196,325.4170731707318,24.622441562342168,21.24012734941985,1084.5621890547263,172.70646766169148,24.31645588631574,21.10117445749249,1035.6421319796955,154.63451776649754,23.921466938871507,21.004795558331622,1026.7598039215686,113.08578431372553,24.500649801090223,21.22177146613676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,13,539.7692307692307,1409.1717948717949,24.456542440861366,20.36738000484477,939.6,717.3512195121951,24.5656634700164,21.289969202159167,1218.3530805687203,668.1895734597157,25.067678813135384,21.46791091498085,1412.197270471464,668.2220843672457,23.45246385198374,21.898353534580977,958.5168674698796,580.9843373493976,24.43961014231603,21.638166091908715,929.2962085308056,526.2417061611375,24.91389160139774,21.60244395012701,966.3931677018634,506.73975155279504,56.08769029846806,20.74920633172405,1006.5559610705596,511.2980535279805,24.46747308823851,21.396448761052266,896.5791366906475,484.7925659472422,24.941109106837214,21.296387147438924,1139.82,368.904705882353,25.23301415353755,21.470105236647086,1084.457244655582,215.87529691211398,25.031448886592447,21.434733307768575,1035.0427872860635,198.3288508557457,24.968367701944633,20.89757322437366,1025.8967517401393,156.08468677494193,25.92644540339833,21.193134857408765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,13,537.7453333333333,1450.1133333333332,23.800762289367498,20.106993515262232,938.0648854961833,761.2709923664122,24.123133761835774,20.76838232364586,1218.3910411622276,712.042372881356,24.62741384283586,21.387311332507636,1413.2688311688312,700.5805194805195,22.92959109652345,21.400018873542933,956.7065491183879,623.7443324937028,23.862147657490603,21.213629326175123,927.59200968523,569.5726392251815,24.39835018452707,21.574509732974338,965.4029754204398,548.9294954721863,55.784917798506996,20.58734234706753,1006.0213032581454,554.4699248120301,24.265543047228388,20.990600184697936,894.7153465346535,528.0297029702971,24.235714091216888,21.25173960840633,1139.4757869249395,412.2360774818401,24.657980298600354,21.34424636097744,1084.3606965174129,258.9776119402984,24.138556887378307,21.22883194433185,1034.522670025189,241.76448362720407,24.078542695461678,21.0306987049209,1025.1714975845412,198.81642512077292,25.15116004889061,20.987083619437104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48,13,936.5295566502463,805.2660098522167,24.402962594264533,21.1990216829425,1218.605882352941,756.1117647058824,25.250295011256785,21.44829236659915,1414.182619647355,733.1549118387909,23.41145831647572,21.61825104129795,954.7158808933002,666.7431761786601,24.187572513505284,21.23223893090479,926.1642857142857,613.2261904761905,24.855117396535558,21.548203853635076,964.5012453300125,591.1973848069739,56.255205406083896,20.83903080636777,1005.4587378640776,597.4611650485436,24.45106743934056,21.467445380230345,892.9622871046229,571.2104622871046,24.79852016257926,21.136337287766803,1139.2875894988067,455.4427207637232,24.70682495007597,21.634550716478863,1084.2481840193705,302.06900726392246,24.80335932033355,21.22730499979839,1033.9632352941176,285.30147058823536,24.9313530334272,20.86583882629515,1024.339243498818,241.69858156028363,25.284384678508566,21.303961239679392,805.0812807881773,38.05911330049253,24.568706595198258,21.087672879240504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49,14,934.9937655860349,849.1708229426434,24.531087360726115,20.840030513387855,1218.6844660194174,799.8349514563107,24.896199621744923,21.11031848623974,1415.1606683804628,765.5822622107969,23.142720355878776,21.41633159462075,952.7443324937028,709.6511335012594,23.917220734605653,21.164726910595135,924.6079136690647,656.7901678657074,24.78032487869736,21.437972552931083,963.4961439588689,633.3611825192802,56.62512733131696,20.69265896521373,1004.9090909090909,640.570707070707,24.089052440513143,20.964382396714722,891.0696517412936,614.3034825870647,24.66047872385812,20.773622005429008,1138.8268765133173,498.8002421307506,24.91019698256752,21.139016861089523,1084.0689655172414,345.07142857142867,24.772876288757754,20.88342192260409,1033.3852867830424,328.83167082294267,24.26912181385335,21.065902756721837,1023.5787589498807,284.5238663484488,24.9888339534318,21.359602821226417,802.9748743718593,80.82663316582921,24.14211094904125,21.06186493615737,842.9815724815725,35.70638820638828,24.69862263523755,21.04759233236573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50,14,933.4176755447942,893.1440677966102,25.15062855253079,20.961928640000984,1218.7313253012048,843.7722891566265,24.826293326364567,21.328937117683537,1416.1529562982005,798.098971722365,23.292480023883414,21.28527645894555,950.8959899749374,752.407268170426,24.28097709159742,20.949591399326895,923.1463414634146,700.2243902439025,24.640515090667137,21.224219158460315,962.5843989769821,675.4948849104859,56.69536246788501,20.70588711518226,1004.365,683.8,24.09807844704797,21.183744125152213,889.2444717444718,657.558968058968,24.725134792819993,20.98624300798714,1138.596852300242,542.1174334140436,24.48567382393358,21.47837869193803,1083.9292803970222,388.1749379652606,24.56641434250008,20.92290054786387,1032.8128078817733,372.3891625615763,24.64332106455794,21.006420702331305,1022.8,327.48048780487807,24.716332448905963,21.18232671366581,800.9104477611941,123.7860696517414,24.321577074913563,21.106654474232055,841.453995157385,78.36682808716705,24.45110605617924,21.530430779276568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,14,931.8946731234867,937.1053268765133,25.15557112726654,20.931448449878733,1218.8595238095238,887.5404761904762,25.659392894991754,20.859536735357633,1417.14,830.5825,23.39089288234592,21.789989219057077,948.9824120603015,795.248743718593,24.26880394751363,20.91716324035683,921.4684466019418,743.5776699029126,24.762764670000017,21.22312864650373,961.657490396927,717.5857874519846,56.763710994014794,20.77485075102643,1003.820707070707,726.6161616161617,24.097446875114894,20.952013337529987,887.4609756097561,700.7536585365854,24.638498427102284,21.21315307613149,1138.2427884615386,585.2908653846154,24.71013873078247,21.466359007838577,1083.7317073170732,431.3365853658536,24.666710157068035,21.18406686705343,1032.1544117647059,415.8970588235295,24.730686736236525,21.03962036025401,1021.9417475728155,370.3398058252428,25.068062771442097,20.95907155363707,798.7019704433498,166.52216748768478,24.350164339829263,21.263189953947048,839.7888349514564,120.9126213592233,24.613894341990964,21.345066319498383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,16,930.3024390243902,980.6219512195122,24.944854606369358,20.956495806121147,1218.8924349881797,931.5969267139479,25.65206134260603,21.025491593314335,1417.907960199005,863.3656716417911,23.631493732771357,21.664880867513507,947.0496183206106,838.0801526717557,24.16683366910286,20.718520267076357,919.9525,787.0225,24.396991428772385,20.919431379088902,962.4690140845071,773.5338028169014,22.91465613021086,19.76767428540814,1003.2225,769.605,24.16082475424436,21.105592794202458,959.1904176904177,747.576167076167,24.706299694433604,21.015543367018793,885.6135802469136,743.7814814814815,24.18161031185024,21.354799409668342,1137.7383292383292,628.3452088452088,24.361312984624124,21.29991408616865,1083.5267639902677,474.3929440389295,24.59426117478023,21.285408143808223,1031.5671641791046,459.38805970149247,24.221113177842685,21.15967099400767,1021.2310513447433,413.22371638141817,24.794790676226036,21.025856529864345,796.6072319201995,209.46259351620938,23.959456300317257,21.351410382486392,838.1806930693069,163.3539603960396,24.37203199932913,21.167690201660136,743.3560975609756,49.73658536585367,24.686008780395312,21.183252330521096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,16,928.8926829268293,1024.090243902439,24.826658391535183,21.05012646768974,1218.6651162790697,975.2883720930232,25.631242929134196,21.378713256400108,1418.7506142506143,895.8734643734643,24.30596408212882,21.372748784266005,945.1756097560975,880.7609756097561,24.97393347019794,20.91253519512359,918.3913043478261,830.3719806763285,24.640311290940026,21.402467992308953,961.5771349862259,815.7396694214876,23.318302856924184,19.87044988345755,1002.7369077306734,812.6546134663341,24.36733133835632,20.991508925394008,958.2524038461538,789.8389423076923,25.108395470177285,21.112780608429826,883.8024390243902,787.0170731707317,24.62647703580571,21.241702344996835,1137.4101654846336,671.8758865248227,25.217259800040832,21.38287212287829,1083.4952153110048,517.4808612440191,24.80952229134887,21.46016758973089,1030.9250614250614,502.9840294840295,24.9074780175175,20.849885094232075,1020.4035294117647,456.055294117647,25.313067288387266,21.40305586200533,794.4831325301204,252.367469879518,24.62648081545385,21.479219884168756,836.5432692307693,206.0793269230769,24.542292462361342,21.612119341644558,741.1875,93.40384615384619,24.924726090005045,21.288528518852164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54,16,927.2924050632911,1067.4569620253164,24.245525127838448,20.76882772894636,1218.7067307692307,1018.7283653846154,24.96871215059606,21.23329677866755,1419.497461928934,928.2842639593908,23.515240192494325,21.33880363460877,943.2432098765432,923.7197530864197,24.57586529134926,21.009265747624514,916.9132029339853,873.5782396088019,24.47817572263054,21.340961000813017,960.7102272727273,858.2556818181819,22.731318716892098,19.757333626673955,1002.1161616161617,855.5681818181819,24.097976935488138,20.951296548755064,957.3029925187033,831.7743142144639,24.044348852961075,21.2505405012244,882.0025380710659,830.0634517766498,24.112012331619834,20.841878601876317,1136.99,715.0275,24.415644374136924,20.890730236056303,1083.2117794486217,560.6528822055138,24.10511068587372,21.114259696072878,1030.3101265822784,546.6113924050633,24.248887896068144,20.783047423876035,1019.6289537712895,499.0425790754258,24.596985310256642,21.287907192280148,792.3712121212121,295.3282828282829,24.059542582386314,21.016521366360866,834.9030226700252,248.42191435768268,24.199088124213187,20.926642454064616,738.939205955335,137.07320099255594,24.55351027175311,20.92922295970911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,16,925.8449131513647,1110.6042183622828,24.987059006106673,20.551972003256534,1218.6044083526683,1062.2772621809745,25.61173663491276,21.44563550621849,941.4127358490566,966.5778301886793,25.443495454896517,21.237968060661238,1420.2487684729065,960.7290640394089,23.78700383805448,21.74491577012017,915.4669030732861,917.3368794326241,25.008826425160873,21.5364219144872,959.8351206434317,900.5428954423593,23.342836392604372,20.372637739153163,1001.6172248803828,898.8421052631579,24.86687297906152,21.400392690654307,956.2734939759036,873.666265060241,24.450954096135078,21.648249239740625,880.2745803357315,873.2026378896883,24.770831169154206,21.47567205214153,1136.5094786729858,758.388625592417,24.996780280081275,21.51036185477229,1083.1875,603.8197115384615,24.74271800808512,21.428412940861854,1029.6504854368932,590.2961165048544,24.59472497751681,21.35175206997773,1018.7417061611375,541.931279620853,25.12752652844825,21.404586950623955,790.3272506082725,338.2858880778588,24.567827130294678,21.3304253481498,833.3133971291866,291.17942583732065,24.70455546919749,21.56552899914536,736.6336515513126,180.82696897374694,24.87212931194132,21.476332763726333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56,16,924.2927461139897,1153.4663212435235,23.97955651630502,20.531432075613445,1218.4878048780488,1105.2658536585366,24.67278030272372,21.189359938335762,939.541564792176,1008.9669926650367,24.625163760517026,21.172507227908252,1420.7551020408164,992.7066326530612,23.317853472000813,21.41099892125708,913.8277108433734,960.4084337349398,24.91878518409747,21.25885777510663,958.8835616438356,942.4698630136986,23.005141208677443,20.238318955775615,1001.0985221674877,941.5270935960591,24.837349240488493,20.84006933642839,878.4075425790754,916.2542579075425,24.639605597709046,21.282961512677108,955.2871287128713,915.7970297029703,24.469576737621278,21.050956390928455,1136.1039603960396,801.4579207920792,24.513647860134828,21.017404667533974,1082.9798994974874,646.9095477386935,24.389186079893918,20.80889549181722,1029.0103092783504,633.6546391752578,23.81639756276802,20.838679524944975,1018.0173267326733,584.7475247524752,24.71375802287444,20.855170442691005,788.2449494949495,381.16666666666674,24.163144051676777,20.93256707732232,831.5857843137255,333.66176470588243,24.322869115940406,21.388535546158405,734.4129353233831,224.37810945273623,24.17183544889387,21.210158714713504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57,16,923.015306122449,1196.1811224489795,24.236440821222498,20.618620877901503,1218.3812351543943,1148.5190023752969,25.136268457269363,21.329520052442486,937.6026252983294,1051.3114558472553,25.098296705629025,21.26549467514334,1421.4422110552764,1024.8643216080402,23.68018589367021,21.429475800182093,912.436170212766,1003.5094562647754,25.367811404255484,21.228487009369964,1000.5191387559809,984.0717703349283,24.815032138380925,21.45054553161337,958.010582010582,984.2883597883598,23.68008152456716,20.34194045117171,876.6513002364067,959.355791962175,25.367990361540357,21.240102354420458,954.368544600939,957.9741784037559,25.366901898029464,21.425452925803043,1135.654028436019,844.7369668246446,25.010689346394923,21.506147587952324,1082.8292383292383,690.0823095823096,24.597780514545562,21.097079746308907,1028.344282238443,677.3053527980535,24.591111832733713,21.30592446609011,1017.0587529976019,627.7470023980816,25.175069518170503,21.110076278726545,786.1682926829268,424.2487804878049,24.70733117554936,21.191046628490994,829.8293269230769,376.3317307692307,24.71761408474151,21.48803939967102,732.132603406326,268.1739659367397,24.73921383172063,21.188388954273655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58,16,921.3915343915344,1238.5978835978835,23.890048125355936,20.18153698674306,1218.040404040404,1191.030303030303,24.494699232033213,20.637545670684894,935.7630272952854,1093.2171215880894,24.752287780250917,20.753164014220495,1421.9031007751937,1056.62661498708,23.203521547741875,21.258861887530692,910.9766584766585,1046.3550368550368,25.00157023327886,20.747259469648235,999.9850746268656,1026.4353233830846,24.57734107936258,20.863050993111568,957.1878453038674,1025.8121546961327,22.84527961650098,20.210288580056076,875.0217391304348,1001.9855072463768,25.42681967713165,20.756635076711355,953.3463414634147,999.4585365853659,24.93807164711821,20.972676357867044,1135.0928571428572,887.75,25.529799110052465,20.980852225814157,1082.5329113924051,732.846835443038,23.876883702871506,21.096594534223357,1027.655612244898,720.7168367346939,23.76086242356397,21.04213580800284,1016.1805896805897,670.4385749385749,24.718118049554302,21.00941727694842,784.0949367088608,466.9683544303798,24.265234652941615,20.75975121309211,828.3469135802469,418.8876543209876,24.33330576164753,21.230184315297123,729.894472361809,311.7361809045226,24.284578722818942,20.912899374356897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,16,919.9732824427481,1280.9936386768447,24.378134162452266,20.536192892474222,1217.728855721393,1233.5049751243782,24.812447748348838,20.683388240540147,933.8737623762377,1135.1707920792078,24.933554946563966,20.660674493050227,909.4297820823244,1089.175544794189,24.939264686458415,21.1045734623316,1422.4158163265306,1088.4591836734694,23.4036862355327,21.32749677416565,999.4019607843137,1068.796568627451,24.53454589194371,21.189734013905646,956.1693989071039,1067.639344262295,22.789093494714912,20.491154498430372,873.2451923076923,1044.641826923077,25.25499223320592,20.98758071040721,952.410843373494,1041.2277108433734,24.85559534650829,21.260272537312918,1134.6524249422632,931.0311778290993,25.865809485199616,21.32763992953208,1082.3829268292684,776.1073170731707,24.490985826042312,21.307567533824983,1026.866583541147,764.2655860349128,24.348415429538534,21.00601137105298,1015.4423076923077,713.5216346153846,25.145883827467543,21.07059413112183,782.0049019607843,510.06372549019613,24.79127442939458,20.981642296866053,826.585308056872,461.55450236966817,24.946961162540177,21.56367942150837,727.6169451073986,355.49522673031015,24.866167616939606,21.489046216833355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,17,918.4654255319149,1322.811170212766,23.997218744752118,19.99604289700091,1217.4416243654823,1275.791878172589,24.296528320861167,20.708692250440954,931.9813895781638,1176.7357320099256,24.968754871608805,20.590154601160897,908.0062344139651,1131.4625935162094,24.659294299055258,20.740071334380726,1422.5978835978835,1120.1375661375662,22.724061405614616,21.213130881951443,998.8604060913706,1110.6345177664975,24.076066132455143,20.859345486855606,955.3804664723032,1108.7944606413994,22.17679958967833,19.72424745913033,871.5074257425742,1087.0866336633662,24.500063606844545,21.016310824420792,951.5024630541872,1082.5098522167486,24.55875466096506,21.07502217725147,1134.1555819477435,973.8206650831354,25.10868030486438,21.385869006336286,1082.0328282828282,818.9949494949495,24.15260638859918,20.91801248461754,1026.2230769230769,807.7538461538461,23.84350657665702,20.87762821321869,1014.6674757281553,756.2694174757281,24.749884367337106,21.209268763242587,779.8722084367246,553.182382133995,24.222078253605446,21.212645531420264,825.0679012345679,504.31728395061725,24.394219731137795,21.18741854459467,725.4158653846154,399.3173076923076,24.678015669007287,21.481704900935785,972.4476309226933,16.953865336658282,24.523352726611844,20.863014902475964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61,17,917.1036745406824,1364.5708661417323,23.970545843059842,20.26375885279414,1217.0628140703518,1317.9020100502512,24.57440461440106,20.64055787554141,930.1089108910891,1218.2970297029703,24.88562930999085,20.71434865592483,906.5617283950618,1173.941975308642,24.445165434737365,21.09819578850545,998.2713567839196,1152.78391959799,24.07270418116743,21.07480839042182,1422.8012987012987,1151.687012987013,23.393964982718725,20.993225596774607,954.4624277456647,1150.1473988439307,22.35295276624354,19.753938030194156,869.8880597014926,1129.3059701492537,24.81774324306279,20.64755542494663,950.6670761670762,1123.8538083538083,24.69394966809175,21.00205024199448,1133.452718676123,1016.693853427896,25.295138348801853,21.323829448360687,1081.8694581280788,862.128078817734,24.829757897362217,20.840757171895884,1025.4530864197532,851.3296296296296,24.46444666711403,21.13200389192931,1013.7881773399015,799.1625615763547,24.8460040037775,20.835229586656595,777.9117647058823,596.1421568627451,24.413184580480387,21.332555537301282,823.3834951456311,547.0631067961165,24.343993136374017,21.549261193676852,723.1265060240963,443.08313253012057,24.768302632592338,21.370979502602214,971.4064039408867,60.9729064039409,24.626031761584947,21.042011715258425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,17,915.7213333333333,1405.852,23.778405556146815,20.112015068020806,1216.6687979539643,1359.6253196930948,24.128843659978475,20.671271318101233,928.3869778869779,1259.603194103194,24.529690475096963,21.170261196332035,905.0675,1216.0275,24.610896315652294,20.718561304786853,997.7168367346939,1194.561224489796,24.101569263030612,20.76240842341763,953.5295857988166,1191.1183431952663,21.77272788833148,19.796752683985986,1423.1736842105263,1182.992105263158,22.895004018709134,21.14930327955127,868.1525,1171.3525,24.72602393895428,20.62870670134846,949.6831683168317,1164.9876237623762,24.544403553779016,20.96303496435142,1132.8357142857142,1059.2309523809524,25.22996039721668,21.236806088063158,1081.5487804878048,905.1390243902439,25.013979194328424,20.89888235983187,1024.7585365853658,894.8146341463415,24.854417411333866,21.076739605423406,1013.0693430656934,841.9501216545012,25.142379887684022,20.836449263868598,775.9716049382716,639.1444444444444,24.38459205507486,21.20023303990319,821.7451923076923,589.7764423076923,24.753702117158536,21.44654314811262,720.9227053140097,486.9178743961353,24.787984457225807,21.288895121991807,970.3539603960396,105.14851485148506,24.47414798963161,21.03474616938391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63,17,914.3176943699732,1447.1380697050938,23.898031325124848,19.888809609364333,1216.1805194805195,1401.1545454545455,24.093174972693692,20.358279158451502,926.4440203562341,1300.7722646310433,24.404571479125497,20.554774848698337,903.6679197994987,1257.890977443609,24.429445371953,20.83193203935173,997.0938303341902,1236.0758354755785,24.157531352964764,20.53314643272177,952.6121212121212,1232.0242424242424,21.480164350261116,19.624147095338103,866.4820512820513,1213.3307692307692,24.480500992699085,20.32140842827387,1423.357142857143,1214.1349206349207,22.718230202065836,21.19260867596281,948.8231552162849,1205.6933842239187,24.28373675356159,20.636940629767683,1132.132603406326,1101.801703163017,24.994481283649723,20.953905375978582,1081.25,948.2766990291262,24.90409696052534,21.09451190867891,1024.0230024213074,938.6016949152543,25.2616911660774,20.838068098226206,1012.1235011990408,884.8717026378897,25.604563166699005,20.766017385723245,773.8589108910891,682.2549504950495,24.233174936154892,21.264684748577157,820.1748166259168,632.3533007334963,24.4052158174111,21.38989683444029,718.7197530864197,530.7074074074075,24.30225064166848,21.26328573020398,969.2688442211055,149.2788944723618,24.289076122142607,20.904223624189672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
