FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y
149,6,1915.8659244917715,1180.0537270087125,1650.7497695852535,960.9138248847926,379.8217107055298,826.5937074366657,1101.1626065773446,434.28440925700363,1663.8239118145846,359.90870548332396,676.5973952434881,234.9654586636466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
150,6,1913.961994076999,1216.9373149062192,1650.098690364827,997.7460243217961,381.0413223140496,864.3988980716254,1100.703495630462,471.36392009987514,1663.280389908257,398.8526376146789,676.7978110599079,273.7309907834101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
151,7,1911.9578313253012,1253.5271084337348,1649.5132325141776,1034.6162570888469,382.281612368857,902.2468249585864,1100.2895408163265,508.4145408163265,1662.7645687645688,437.54836829836825,676.8811209439529,312.2705014749263,1609.6480622722756,55.34233189797942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152,6,1648.8607655502392,1071.299043062201,383.59000276931596,939.8973968429798,1099.7503176620075,545.7083862770013,1662.1619635508525,476.5041152263375,677.0709198813056,350.8762611275964,1609.3673775408197,94.36237920693111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
153,6,1648.2644276253548,1107.6135288552507,385.0052719200888,977.4736403995561,1099.3069738480697,582.8499377334994,1661.5219526285384,515.4335644136337,677.2152818128994,389.35241138872743,1608.9842209072979,133.3073635765943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
154,7,1647.4886471144748,1143.9370860927152,386.5583379196478,1014.7908640616401,1098.6875,620.0697115384615,1661.0042492917846,554.3951841359774,677.3729344729345,427.86980056980053,1608.7413458427693,172.17518602394057,1477.2638376383763,48.47908979089789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
155,7,1646.7129094412333,1180.052986512524,388.11120354963947,1051.995840266223,1098.2567251461987,657.5818713450292,1660.2811428571429,593.3297142857143,677.5841013824885,466.5420506912442,1608.4604445897353,211.12406015037595,1477.2740324594258,86.6910112359551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
156,7,1645.8752436647173,1215.9610136452243,389.7608453837597,1089.1699110122358,1097.8329853862213,694.615866388309,1659.594211123723,632.5629965947786,678.0049562682216,505.0848396501458,1608.052925706772,250.20052596975665,1477.1361323155215,124.9580152671756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
157,7,1644.9509415262637,1251.5396432111002,391.51314317673376,1126.0606823266219,1097.3695652173913,730.8932806324111,1658.8280085197018,672.3674121405751,678.2861409796893,543.8130227001195,1607.621130551817,289.1901076716016,1476.992,163.06799999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
158,7,393.3900449943757,1162.8098987626547,1096.9881291547958,767.8570750237417,1658.0239024390244,710.6863414634146,678.690053285968,582.6089402013025,1607.271870794078,328.3903095558546,1476.8258278145695,201.32251655629148,358.9827018121911,51.838824821526714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
159,7,395.30441464096117,1199.4597652975692,1096.5931098696462,804.6927374301677,1657.3306414397784,749.4077065066913,679.1223495702005,621.2936962750716,1607.0688405797102,367.19696969696975,1476.6791613722999,239.43138500635314,358.3100377765785,89.9230976794388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
160,7,397.31416924374474,1235.7645487770594,1096.2137511693172,841.3830682881197,1656.4913871260198,787.6559383499547,679.5392584514722,660.5419847328244,1606.6507389162562,406.2642036124795,1476.5845070422536,277.7202304737516,357.80027100271,128.0224932249323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
161,6,1095.9357277882798,878.1011342155009,1655.5022675736961,826.337641723356,680.1859710434348,699.1635047428857,1606.2348684210526,445.2865131578948,1476.4578544061303,315.9648786717752,357.2555676262901,166.12520369364483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
162,7,1095.4695238095237,914.6380952380953,1654.5761861313867,865.1172445255474,680.8539486203615,736.7721217887726,1605.776943610277,484.2884551217885,1476.2174193548387,354.32838709677424,356.7931506849315,204.08684931506855,1575.9686346863468,37.60455104551056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163,7,1095.2711781888997,951.0793573515093,1653.5495829471733,903.5565338276182,681.5731244064577,775.0921177587844,1605.2960164835165,523.40625,1476.0080213903743,392.63101604278074,356.2559188275085,242.28974069898527,1575.2683397683397,76.78314028314026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
164,7,1094.8381502890174,987.3554913294797,1652.579540229885,941.9487356321839,682.1774344569288,813.3675093632959,1604.9675802139038,562.4789438502673,1475.714652956298,430.9228791773779,355.6060773480663,280.27237569060776,1574.8827930174564,115.91271820448878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
165,7,1094.4970731707317,1023.5185365853658,1651.5947319778188,980.1464879852126,683.0704918032787,851.6241217798595,1604.5912685337726,601.55568369028,1475.4987373737374,469.2853535353536,355.10440771349863,318.2685950413223,1574.2565872020075,155.1373902132998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
166,7,1094.3646034816247,1059.5203094777562,1650.4261992619927,1018.3178044280443,683.8740636704119,889.6750936329588,1604.1778416347381,641.2014687100894,1475.288293897883,507.6805728518058,354.42328918322295,356.2472406181015,1573.79662077597,194.17834793491875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
167,7,1094.156775469832,1095.3298714144412,1649.2927677329624,1056.1383866481224,684.8028464769015,927.6787214185721,1603.713365298172,680.8056637698531,1475.1339950372208,546.0843672456575,353.91358365543897,394.2299834345665,1573.2936305732485,233.2707006369426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
168,7,1093.8407482305358,1130.9307381193125,1648.1450399623884,1093.8469675599436,685.8197343453511,965.464421252372,1603.2338618346546,718.9077010192525,1474.779129321383,584.53457106274,353.5028200789622,432.2546531302877,1572.7394736842105,272.3236842105264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
169,7,1093.6783893985728,1166.3470948012232,1646.975294117647,1131.4190588235294,686.921377672209,1003.197862232779,1602.7092061742007,757.6331312017641,1474.4860228716645,623.1175349428208,352.9982993197279,470.2210884353741,1572.15604249668,311.56640106241696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
170,7,1093.4102956167176,1201.6396534148828,1645.6269011406844,1168.730513307985,687.9060577378135,1040.7120208234737,1602.2644839665859,796.075586095392,1474.0586527293844,661.9994192799071,352.6135593220339,508.3819209039548,1571.6774834437085,350.6390728476821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
171,7,1093.2431192660551,1236.5275229357799,1644.3911079410366,1206.1329053732763,689.0382422802851,1078.0586698337293,1601.65469762419,834.908747300216,1473.7208713272544,699.9974670719351,352.38060538116594,546.2830717488789,1571.020156046814,389.85630689206766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
172,7,1092.952068617558,1271.4344096871846,1643.1154571159284,1243.2012252591894,690.2130023640661,1115.2210401891252,1600.9480257856567,873.749261348375,1473.3943396226416,737.9877358490565,352.00359712230215,584.3063087991145,1570.5294871794872,428.9384615384615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
173,6,691.4688548155247,1152.229755630091,1600.180303440802,912.389460850718,1472.9654545454546,775.7472727272727,351.74972129319957,622.5111482720179,1569.9782034346104,468.15389696169086,1843.6915343915343,64.27671957671964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
174,6,692.7163601161665,1189.1137463697967,1599.3715220949264,950.9165302782324,1472.5751391465676,813.8311688311688,351.5796601168348,661.102761550717,1569.3970189701897,507.30758807588074,1843.5257096946973,103.26164970540981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
175,6,694.065617433414,1225.7401937046004,1598.6340460526317,989.3656798245614,1472.1945996275606,851.8985102420856,351.5767706785537,698.9393263992075,1568.753112033195,546.4958506224067,1843.273072747014,142.2497285559175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
176,7,695.3707482993198,1262.1243926141885,1597.764915161467,1027.6860974274769,1471.700185356812,889.6362372567191,351.7128666035951,736.2360454115421,1568.181879194631,585.761744966443,2306.0717131474103,159.5597609561753,1843.0692803437164,181.18958109559617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
177,6,1597.0010887316278,1065.8094719651606,1471.1971637694419,927.3947849954254,351.7961075069509,773.8804448563485,1567.5244215938303,625.0604113110539,2305.752888318357,155.4396662387676,1842.9260731319555,220.0431902490725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
178,6,1596.0104166666667,1103.8240131578948,1470.6598513011152,964.8066914498141,352.0581074873679,811.4683050068902,1566.7222222222222,664.8811230585424,2305.94109947644,190.07329842931927,1842.6993586317478,258.97942276857293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
179,6,1595.0517526911399,1141.571763731714,1470.1123019571296,1002.1803355079217,352.39229340761375,849.1787372330548,1565.817659352142,703.7915360501568,1842.396,298.0781333333333,2305.7218487394957,186.75546218487398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
180,5,1594.1398328690807,1179.3729805013927,1469.5840415486307,1039.5358829084041,352.80475302889096,886.6136999068033,1565.0606820461385,742.6965897693079,1842.2273718647764,337.0179934569247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
181,6,1593.1156433978133,1216.9379029997197,1469.0255544840886,1076.440212150434,353.35627054955376,924.0401596993894,1564.3323586744639,781.2962962962963,1842.1140350877192,376.171600877193,2305.464912280702,193.32846003898635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
182,5,1592.1041375454292,1254.2634889572266,1468.343838193791,1113.225305738476,353.9233814625058,961.2098276665114,1563.4846301633045,820.1455331412103,1841.9330117899249,415.16023579849946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
183,4,1467.7569778633301,1149.9870067372474,354.58022388059703,998.3969216417911,1562.6070395371264,858.9079074252652,1841.6957219251337,454.2668449197861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
184,5,1467.1970278044103,1186.4491850431448,355.49953314659194,1035.2731092436975,1561.7003835091084,897.4626078619367,1841.2926242650988,493.3717263495457,1975.4194260485651,33.70750551876381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
185,6,1466.5067372473532,1222.7550529355149,356.30974695407684,1072.0149953139644,1560.7401157184186,936.0313404050145,1841.073268921095,532.4119699409555,1975.9044198895028,69.99392265193364,438.24243258117775,40.45211887727032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
186,6,1465.8916083916083,1258.7807192807193,357.2212410501193,1108.7143198090691,1559.7647637795276,974.4557086614172,1840.7857932559425,571.6050304035379,1976.3704128440368,106.20068807339453,438.13005122367673,79.47495731360277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187,5,358.327178030303,1145.2239583333333,1558.807992202729,1012.8528265107212,1840.3508437670114,610.9757757212847,1976.971590909091,142.64772727272725,437.6470588235294,118.37556561085967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
188,5,359.3176190476191,1181.597619047619,1557.7808219178082,1050.7093933463796,1839.8486808070356,650.6433005690636,1977.46875,179.046875,437.40980392156865,157.22829131652657,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
189,5,360.6230988593156,1217.6958174904944,1556.8277886497065,1088.839530332681,1839.1665053242982,689.8068731848983,1977.957399103139,215.36883408071753,437.04206128133706,196.28941504178283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
190,5,361.90484100616993,1253.5360702420503,1555.7391093901258,1126.5358180058083,1838.6203874538746,728.4035977859778,1978.4084895259095,251.8660418963616,436.8335192414947,235.3148354712771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
191,4,1554.7728174603174,1164.1150793650793,1838.0068058076224,767.2921960072596,1978.9074914869466,288.24801362088533,436.69885714285715,274.39599999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
192,5,1553.612337011033,1201.4669007021064,1837.2232223222322,805.9477947794779,1979.4724770642201,324.6158256880734,436.4147694103911,313.30443666082897,1911.205604534005,57.29156171284626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
193,5,1552.4183467741937,1238.5181451612902,1836.4793072424652,844.733918128655,1979.961187214612,361.05707762557074,436.0936231884058,352.6391304347826,1911.581055607917,95.54524033930261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
194,6,1551.278664007976,1275.3504486540378,1835.6745602165088,883.4129454217411,435.87564322469984,391.61149228130364,1980.4538807649044,397.46062992125985,2305.159949622166,176.3450881612091,1911.9430577223088,133.77301092043672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
195,5,1834.833184457347,921.9560071460473,435.55325779036826,430.7232294617563,1980.9516129032259,433.8248053392658,2305.047281323877,169.67375886524815,1912.3619832141746,172.04895865713388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
196,5,1833.8703703703704,960.4476061427281,435.49134948096884,469.83967704728946,1981.4706214689265,470.164406779661,2305.4465558194775,205.95724465558192,1912.765664160401,210.31359649122805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
197,4,1832.79232864276,998.7001815705855,435.3553791887125,508.9585537918871,1981.9149425287355,506.6827586206897,1913.061907770057,248.56348704990523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
198,4,1831.6901924839597,1036.9321723189735,435.21239470517446,548.2412755716005,1982.3512880562062,543.1170960187353,1913.391709511568,286.89170951156814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
199,4,1830.5032036613272,1074.8684210526317,435.23646638905416,587.4208804283164,1982.8124274099885,579.5882694541231,1913.7362531969309,325.22250639386186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200,4,1829.3891928864568,1112.6149110807114,434.9903628117914,626.8951247165533,1983.1133032694477,616.1854565952649,1914.29596341848,363.5842005676443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
201,5,1827.9930811808117,1150.2772140221402,434.92435424354244,666.7756984712704,1983.3418201516793,652.8347778981582,1914.688589540412,401.9329635499207,2305.6820895522387,182.21791044776114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
202,6,1826.6190036900368,1187.70110701107,434.95150339476237,705.413676042677,1983.3333333333333,689.1616161616162,1914.9670487106018,440.15966252785734,2305.894970414201,206.81656804733734,1383.1262787723786,37.41400255754479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
203,5,1825.2160898035547,1224.899438727783,435.24765917602997,743.7940074906367,1983.3494208494208,725.1727799227799,1915.228299451436,478.4632139399806,1383.6986368062317,76.11343719571573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
204,5,1823.883159886471,1262.0662251655629,435.58329455560727,782.7596556537925,1983.4029217719133,761.6715362865222,1915.3454963839579,517.0414201183432,1384.2598542563762,115.02765816495526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
205,4,436.0061955025241,821.6794401101422,1983.257326007326,797.7179487179487,1915.624959742351,555.4410628019324,1384.7060350421805,153.82608695652175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
206,4,436.59044762344257,860.5119981541302,1982.9462809917356,833.9150596877869,1915.8248081841432,593.9424552429667,1385.2599482368166,192.66402458751213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
207,4,437.14318389752975,899.165141811528,1982.8611365719523,869.9197983501375,1915.8935141877143,632.8426878702837,1385.796547273314,231.3522103904486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
208,4,437.8965041398344,937.7801287948482,1982.4448529411766,905.6884191176471,1915.9412726732085,671.8568242640499,1386.3565400843881,270.3065563128855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
209,4,438.657476635514,976.3084112149533,1981.9407096171801,941.4691876750701,1915.9072895574197,709.4840902516632,1386.903820375335,309.02714477211794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
210,4,439.499535962877,1014.7097447795824,1981.4017773620205,977.1183348924228,1915.8643713409535,747.743936437134,1387.494994994995,347.823990657324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
211,4,440.4739292364991,1052.9478584729982,1980.8922859830668,1012.6533396048918,1915.6035900246643,785.4580707043026,1388.0600132625996,386.74867374005305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
212,4,441.4828146771946,1090.9300975383187,1980.1888472352389,1047.9714151827554,1915.305159165752,823.68413830955,1388.5496894409937,425.61408957175547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
213,4,442.57070240295747,1128.7398336414049,1979.4681050656661,1083.1275797373357,1914.9599398414,861.5834016953787,1389.0979180221211,464.59368900455434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
214,4,443.72489391796324,1166.4622819424799,1978.6355450236967,1118.2308056872039,1914.4055248618783,899.378729281768,1389.695219123506,503.3808100929615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
215,4,445.02728998576174,1203.8431419079259,1977.7645914396887,1153.1361867704281,1913.8355518580145,937.300055463117,1390.279506256341,542.1618194115658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
216,4,446.4890424011434,1241.2279656979515,1976.823984526112,1187.637330754352,1913.1989127404515,974.9956788402565,1390.830857528697,581.1485482781904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
217,3,1975.7642237222758,1222.0159112825459,1912.560368921185,1012.4298490776971,1391.3703094140883,620.3706385780118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
218,3,1974.6549566891242,1256.1592877767084,1911.7865464632455,1049.8500693481276,1391.841463414634,660.7024390243903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
219,2,1910.9541374474054,1087.029593267882,1392.3432835820895,699.5539609644087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
220,3,1910.0822571588994,1124.0999438517688,1392.8953424657534,737.534794520548,1838.327626918536,37.217827626918506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
221,4,1909.2234708392602,1160.8965860597439,1393.382192527952,776.0639487319335,1837.9137086903304,76.2111383108936,1888.8910860012554,52.15222849968609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
222,4,1908.1264302059496,1197.4425057208239,1393.8449852110782,814.312852917451,1837.3424242424242,115.22484848484851,1888.9349196344153,91.75811534825084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
223,4,1907.0817512043072,1233.8593085860016,1394.3238438920075,852.870756482224,1836.8405275779376,154.25299760191842,1889.076323987539,131.26760124610587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
224,3,1394.7530798071773,891.3050348152116,1836.3054892601433,193.23389021479716,1889.2197253433208,170.99812734082388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
225,3,1395.1128425577647,929.6399785061794,1835.6927710843374,232.22771084337342,1889.2991892734642,210.52993451824136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
226,3,1395.5827716365598,967.8887840388245,1835.06,271.26848484848483,1889.3420720151612,250.06632975363232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
227,3,1395.9294327212936,1005.9932858317347,1834.4596469104665,310.16834804539724,1889.4764364105874,289.67850225952225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228,3,1396.3704564088548,1043.9427439191036,1834.0189255189255,349.17277167277166,1889.6558028616853,329.0570747217806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
229,3,1396.7189462189463,1081.608381108381,1833.424019607843,388.1164215686274,1889.8617088607596,368.64525316455695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
