FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y,MidPoint_18_x,MidPoint_18_y,MidPoint_19_x,MidPoint_19_y,MidPoint_20_x,MidPoint_20_y,MidPoint_21_x,MidPoint_21_y,MidPoint_22_x,MidPoint_22_y,MidPoint_23_x,MidPoint_23_y,MidPoint_24_x,MidPoint_24_y,MidPoint_25_x,MidPoint_25_y,MidPoint_26_x,MidPoint_26_y,MidPoint_27_x,MidPoint_27_y,MidPoint_28_x,MidPoint_28_y,MidPoint_29_x,MidPoint_29_y,MidPoint_30_x,MidPoint_30_y,MidPoint_31_x,MidPoint_31_y,MidPoint_32_x,MidPoint_32_y,MidPoint_33_x,MidPoint_33_y,MidPoint_34_x,MidPoint_34_y,MidPoint_35_x,MidPoint_35_y,MidPoint_36_x,MidPoint_36_y,MidPoint_37_x,MidPoint_37_y,MidPoint_38_x,MidPoint_38_y,MidPoint_39_x,MidPoint_39_y,MidPoint_40_x,MidPoint_40_y,MidPoint_41_x,MidPoint_41_y,MidPoint_42_x,MidPoint_42_y,MidPoint_43_x,MidPoint_43_y,MidPoint_44_x,MidPoint_44_y,MidPoint_45_x,MidPoint_45_y,MidPoint_46_x,MidPoint_46_y,MidPoint_47_x,MidPoint_47_y,MidPoint_48_x,MidPoint_48_y,MidPoint_49_x,MidPoint_49_y,MidPoint_50_x,MidPoint_50_y,MidPoint_51_x,MidPoint_51_y,MidPoint_52_x,MidPoint_52_y,MidPoint_53_x,MidPoint_53_y,MidPoint_54_x,MidPoint_54_y,MidPoint_55_x,MidPoint_55_y,MidPoint_56_x,MidPoint_56_y,MidPoint_57_x,MidPoint_57_y,MidPoint_58_x,MidPoint_58_y,MidPoint_59_x,MidPoint_59_y,MidPoint_60_x,MidPoint_60_y,MidPoint_61_x,MidPoint_61_y,MidPoint_62_x,MidPoint_62_y,MidPoint_63_x,MidPoint_63_y,MidPoint_64_x,MidPoint_64_y,MidPoint_65_x,MidPoint_65_y,MidPoint_66_x,MidPoint_66_y,MidPoint_67_x,MidPoint_67_y,MidPoint_68_x,MidPoint_68_y
34,30,1747.6809523809525,1207.426984126984,685.217868338558,1120.4153605015674,1701.2380191693292,1052.247603833866,567.7618296529969,1031.2350157728706,1982.4176829268292,995.5182926829268,2292.4799426934096,980.2765042979943,1899.8690476190477,957.0297619047619,1109.2121212121212,850.4121212121213,2004.0422740524782,767.7536443148688,1897.4705882352941,762.9764705882353,1855.7920634920636,711.6047619047619,1682.0492957746478,681.6619718309859,2079.875,661.2535714285714,1993.1996197718631,649.7851711026616,1923.6576923076923,647.5230769230769,819.9123222748815,616.0355450236967,925.796875,527.203125,456.9045454545454,472.,976.1298076923077,457.30288461538464,1605.6422413793102,453.2155172413793,2118.125498007968,452.8067729083665,1703.7987012987012,403.7251082251082,742.0680751173709,380.0164319248827,1942.26,308.29555555555555,1356.8271028037384,281.9018691588785,246.38934426229508,272.483606557377,391.4478260869565,256.7478260869566,994.7201834862385,151.83027522935777,1708.5497925311204,113.93568464730288,1940.9115226337449,41.561728395061664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35,32,1746.4808306709265,1243.5798722044728,686.3774193548387,1157.532258064516,1700.6910828025477,1089.5445859872611,570.2929936305733,1067.4777070063694,1981.530959752322,1032.1780185758514,2290.9912790697676,1017.4651162790698,1899.6450151057402,994.9743202416919,1110.367867867868,886.9954954954956,2004.1268221574344,805.7419825072886,1898.3584337349398,803.5361445783133,1855.743670886076,749.5443037974684,1682.3875,720.371875,2079.559405940594,699.4009900990098,1992.6023890784984,688.5136518771332,1924.2043189368771,686.1013289036545,820.1923076923077,654.7579185520362,926.132768361582,565.2062146892655,457.0687203791469,510.87914691943126,977.,496.1831683168317,1605.9594594594594,491.2882882882883,2119.3921161825724,491.34232365145226,1703.950892857143,442.3303571428571,743.1732673267327,418.2227722772277,1942.9784688995214,346.7918660287081,1356.3,319.84634146341466,246.37029288702928,310.34100418410037,391.8424657534247,295.0068493150685,995.270731707317,190.0999999999999,1708.594827586207,151.67672413793093,1941.5,80.31034482758628,2310.087591240876,42.313868613138766,1908.9791666666667,17.495833333333394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36,34,1745.2955271565495,1279.2891373801917,687.7571428571429,1194.4873015873015,1700.2292993630574,1126.3248407643312,572.7271293375394,1103.4022082018928,1980.7826747720364,1068.615501519757,2289.24,1054.4571428571428,1899.0833333333333,1032.6636904761904,1111.4851632047478,923.2418397626113,1899.1449704142012,843.9970414201184,2004.1329479768785,843.3699421965318,1855.578078078078,786.7702702702703,1682.5085959885387,759.0988538681949,2079.2350157728706,737.7460567823343,1992.1677215189873,726.7816455696203,1924.5897832817338,724.6052631578947,820.6587837837837,693.168918918919,926.3709677419355,603.3655913978495,457.5180995475113,549.4276018099547,978.,535.0333333333333,2120.572874493927,529.8157894736842,1606.2973568281939,529.5132158590309,1704.0021645021645,480.521645021645,744.4439252336449,456.53271028037386,1943.6538461538462,385.1470588235294,1355.9859813084113,357.69158878504675,246.42946058091286,348.3879668049792,392.54464285714283,333.10267857142856,995.9654377880184,228.20506912442397,1708.7789699570815,189.53433476394844,1942.0958333333333,118.8416666666667,1909.5785123966941,55.42148760330588,439.6666666666667,36.78749999999991,717.5649350649351,16.534632034632068,624.3798283261802,13.843347639485046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,36,689.1739811912225,1231.1112852664578,1699.5822784810127,1163.1613924050632,575.3962264150944,1138.933962264151,1979.7342342342342,1104.9474474474475,2287.50288184438,1091.2492795389048,1898.676119402985,1070.165671641791,1112.6402985074626,959.2223880597014,1899.9721407624634,884.1011730205279,2004.04,880.9628571428572,1855.3431952662722,824.1745562130177,1682.6977401129943,797.8163841807909,2078.8014492753623,775.5753623188406,1991.3219584569733,765.3338278931751,1925.0621468926554,763.04802259887,821.0744680851063,730.9650455927052,926.5330188679245,641.4103773584906,457.8146551724138,588.2241379310345,978.8661971830986,574.0352112676056,2121.65503875969,568.2906976744187,1606.5168067226891,567.563025210084,1704.0767634854772,518.7572614107884,745.6111111111111,494.65555555555557,1944.4122807017543,423.6052631578947,1355.4377777777777,395.3888888888889,246.41164658634537,386.21084337349396,393.30257510729615,371.25536480686696,996.7477876106195,266.42035398230087,1709.0714285714287,227.21020408163258,1942.6740890688259,157.419028340081,1910.2403100775193,93.41472868217056,440.26892430278883,74.25697211155375,717.4791666666666,54.825000000000045,624.9268292682926,52.243902439024396,600.95,40.575000000000045,1625.97131147541,34.27459016393436,1877.5975609756097,21.02845528455282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,37,690.5063492063492,1267.3603174603174,1699.129392971246,1199.6693290734825,577.8481012658228,1174.493670886076,1978.8885542168675,1141.,2285.633333333333,1127.731884057971,1897.9126506024097,1107.3463855421687,1113.8244047619048,995.202380952381,1900.748502994012,924.2784431137725,2003.9409221902017,918.2896253602305,1855.0513196480938,861.541055718475,1682.6907514450868,836.3063583815028,2078.2227138643066,813.6120943952802,1990.7328358208956,803.7656716417911,1925.43567251462,801.514619883041,821.5636363636364,769.3090909090909,926.9398496240601,679.6992481203008,458.43191489361703,626.8872340425532,979.7363636363636,612.8272727272728,2122.7083333333335,606.9507575757576,1606.6239316239316,605.6452991452992,1704.0892116182572,557.1224066390041,746.892523364486,532.9626168224299,1945.0181818181818,461.9090909090909,1354.950892857143,433.3616071428571,246.5655737704918,424.4344262295082,394.,409.4649122807018,997.4865470852018,304.5089686098655,1709.3713692946058,264.9605809128632,1943.26,196.,1910.7411067193675,131.294466403162,440.7172131147541,111.58606557377038,717.415611814346,93.20042194092821,625.4916317991632,90.49581589958166,601.3583333333333,79.10416666666674,1626.2572016460906,72.21604938271594,1877.6069958847736,59.026748971193456,591.2531380753138,13.784518828451837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39,38,1698.5194805194806,1236.1233766233765,580.5981012658228,1209.7848101265822,1977.8456790123457,1176.6543209876543,2283.636752136752,1164.1296296296296,1897.2844311377246,1144.5359281437127,1115.146884272997,1031.1765578635016,1901.5180722891566,964.2590361445783,2003.6159420289855,955.5927536231884,1854.677177177177,898.7612612612613,1682.7729885057472,874.9827586206897,2077.647928994083,851.5029585798816,1989.9117647058824,842.114705882353,1925.7063037249284,839.7607449856733,822.185975609756,807.3658536585366,927.3892405063291,717.2151898734177,458.9460966542751,665.6412639405205,980.6379310344828,651.7025862068965,2123.6294964028775,645.6402877697842,1606.7592592592594,643.8827160493827,1704.0555555555557,595.4444444444445,748.122641509434,571.0047169811321,1945.4641255605382,500.4372197309417,1354.6339285714287,470.9241071428571,246.84710743801654,462.33057851239664,394.86681222707426,447.51746724890825,998.1940639269407,342.7602739726027,1709.4033613445379,302.71848739495795,1943.599173553719,234.5454545454545,1911.4761904761904,169.234126984127,441.3559670781893,148.97736625514403,717.4698275862069,131.4784482758621,626.1835443037975,128.72784810126586,601.4705882352941,117.70588235294122,1626.6050420168067,109.9369747899159,1877.7780082987551,97.25103734439836,591.1101694915254,51.881355932203405,95.81372549019608,40.598039215686185,869.3803418803419,32.16666666666674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40,39,1697.641447368421,1272.217105263158,583.3488745980708,1244.8697749196142,1976.7367601246106,1212.556074766355,2281.4171597633135,1200.3254437869823,1896.5249221183801,1181.506230529595,1116.3757575757577,1066.7121212121212,1901.9074074074074,1004.0154320987654,2003.2692307692307,992.7100591715975,1854.2522658610271,935.8262839879154,1682.6705882352942,913.1058823529412,2076.9727272727273,889.1454545454545,1988.971124620061,880.2203647416413,1925.9310850439883,877.9662756598241,822.623839009288,845.484520123839,927.718954248366,755.0784313725491,459.56410256410254,704.1410256410256,981.6917808219179,690.777397260274,2124.3815789473683,684.1480263157895,1606.840425531915,681.9609929078014,1703.9425531914894,633.5468085106382,749.4082125603865,609.1570048309179,1946.0164319248827,538.9647887323944,1354.1699029126214,508.77669902912623,247.0404255319149,500.3170212765957,395.5596330275229,485.65137614678895,998.9066985645933,380.96889952153106,1709.4260869565217,340.4956521739131,1944.0974025974026,273.03246753246754,1911.90756302521,207.29411764705878,442.017094017094,186.41452991453002,717.417808219178,169.80136986301363,626.7657657657658,167.117117117117,601.7276785714286,156.36607142857133,1626.887665198238,147.91850220264314,1877.9353448275863,135.19827586206907,591.3063063063063,89.9909909909909,95.34297520661157,77.87190082644634,869.790909090909,70.7681818181818,1814.0470085470085,38.670940170940185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41,40,586.0894039735099,1279.7119205298013,1975.493670886076,1248.003164556962,2279.2916666666665,1236.3988095238096,1895.7138364779873,1218.374213836478,1117.4969325153374,1102.3128834355828,1902.4283489096574,1043.5778816199377,2002.8850746268656,1029.7985074626865,1853.7962962962963,972.9506172839506,1682.578078078078,951.3678678678679,2076.129518072289,926.8554216867469,1987.9767801857586,918.2863777089783,1926.078635014837,915.9985163204748,823.3885448916409,883.3544891640868,928.1996805111821,792.7555910543131,460.35303514376994,742.611821086262,982.7232704402516,729.1163522012579,2125.153125,722.68125,1606.7776025236592,719.6451104100946,1703.772030651341,672.1819923371647,750.7558139534884,647.8023255813954,1946.6201923076924,577.4951923076923,1353.745,546.675,247.2456896551724,538.4353448275862,396.6666666666667,523.7666666666667,999.403381642512,419.12801932367154,1709.6919642857142,378.2321428571429,1944.5869565217392,311.6260869565217,1912.4665271966528,245.43723849372395,442.58849557522126,223.8716814159293,717.4543378995434,208.2534246575342,627.5542986425339,205.67194570135757,602.107476635514,195.01869158878503,1627.2356828193833,185.8744493392071,1878.1008771929824,173.5,591.3294930875576,128.24193548387098,95.17622950819673,115.172131147541,870.3364485981308,109.58878504672907,1814.4773755656108,77.34615384615381,2071.9556451612902,25.959677419354875,2225.7244094488187,15.811023622047287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42,40,1974.247663551402,1283.3566978193146,2276.9244186046512,1272.0901162790697,1894.9135802469136,1254.9197530864199,1118.64373088685,1137.4663608562691,1902.967889908257,1083.1238532110092,2002.2227138643068,1066.759587020649,1853.2701492537312,1009.5805970149254,1682.5621301775147,989.387573964497,2075.2237237237237,964.3798798798798,1986.8532934131736,956.2634730538922,1926.1075581395348,953.9912790697674,823.943113772455,921.1077844311377,928.7012578616352,830.4276729559749,461.23511904761904,781.2113095238095,983.7865671641791,767.9,2125.8771428571426,761.0228571428571,1606.8702623906706,757.698250728863,1703.6451104100947,710.288643533123,752.0246478873239,686.1197183098592,1947.2085201793723,615.9529147982063,1353.3099547511313,584.4411764705883,247.44166666666666,576.4041666666667,397.2853881278539,561.837899543379,1000.0890410958904,457.18949771689495,1709.6063829787233,416.0872340425532,1945.1639004149379,350.1141078838174,1913.0238095238096,283.3968253968254,443.1791666666667,261.4083333333333,717.3502202643172,246.57488986784142,628.3260869565217,244.0304347826086,602.4869565217391,233.82608695652175,1627.5378151260504,223.87815126050418,1878.3257261410788,211.58713692946048,591.3815789473684,166.2850877192982,94.86758893280633,152.298418972332,870.7088888888889,148.18444444444435,1814.8744680851064,115.95957446808507,2072.5658914728683,64.06589147286832,2227.063909774436,54.10150375939838,912.0681818181819,32.67272727272734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43,38,1119.9237804878048,1172.5457317073171,1903.3765432098764,1122.4228395061727,2001.7882882882882,1103.4759759759759,1852.76706231454,1046.152818991098,1682.413946587537,1027.3100890207716,2074.2837837837837,1001.6531531531532,1985.7743902439024,993.8932926829268,1926.1845238095239,991.735119047619,824.7268656716418,958.8044776119402,929.2943925233645,868.0015576323988,462.1059701492537,819.613432835821,984.8274336283185,806.4351032448378,2126.4312320916906,799.1532951289398,1606.8841807909605,795.2062146892656,1703.484662576687,748.5613496932515,753.3996865203761,723.9545454545455,1947.4503816793892,654.5229007633587,1352.7207207207207,622.2342342342342,247.75,614.4041666666667,398.42825112107624,599.8991031390135,1000.7723214285714,495.37946428571433,1709.8181818181818,453.9090909090909,1945.5962343096235,388.7384937238494,1913.6538461538462,321.3906882591093,443.6924686192469,298.76778242677824,717.2763157894736,284.8552631578947,628.7510822510823,282.5,602.7727272727273,272.46103896103887,1627.8278008298755,261.7697095435685,1878.425,249.6916666666666,591.3565217391305,204.4173913043478,94.45983935742971,189.46385542168673,871.2136563876652,186.70264317180613,1815.371794871795,154.482905982906,2073.208171206226,102.114785992218,2228.5150375939847,92.32330827067676,912.5540540540541,70.90990990990986,2003.8513513513512,32.013513513513544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44,40,1121.358024691358,1207.3395061728395,1903.5503144654087,1161.506289308176,2001.3029850746268,1139.7149253731343,1852.0225225225224,1082.632132132132,1682.297619047619,1064.8511904761904,2073.2801204819275,1038.8614457831325,1984.5666666666666,1031.6181818181817,1926.2023121387283,1029.3034682080925,825.4664634146342,996.3231707317073,929.6304347826087,905.4130434782609,463.0266272189349,857.7514792899408,985.9777448071217,844.8382789317507,2126.8994252873563,837.471264367816,1606.7885714285715,833.0028571428571,1703.2397660818713,786.1666666666666,754.7905198776758,761.9434250764526,1947.75,692.8190789473684,1352.2862903225807,660.1975806451613,248.1925925925926,652.5111111111111,399.4159663865546,638.3067226890756,1001.4776785714286,533.7008928571429,1709.8556485355648,491.5585774058577,1945.9583333333333,427.4083333333333,1914.2490039840638,359.21713147410355,444.390756302521,336.15546218487395,717.2423580786026,323.3253275109171,629.4869565217391,320.7521739130435,603.2629310344828,311.1034482758621,1628.336820083682,299.62133891213387,1878.612970711297,287.72594142259413,591.3260869565217,242.4739130434782,94.04980079681275,226.72709163346622,871.6608695652174,225.4608695652173,1815.6574468085107,193.01914893617027,2073.7996108949415,140.22762645914395,2229.89852398524,130.65867158671585,912.7339449541284,108.9678899082569,2004.1038461538462,70.34999999999991,1857.1615384615384,37.58461538461529,2029.043396226415,32.76037735849059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45,40,1122.563492063492,1242.0238095238096,1903.8084112149534,1200.2352024922118,2000.5513595166162,1176.1827794561934,1851.3277945619336,1118.6631419939577,1681.9491017964071,1102.3502994011976,2072.0558912386705,1075.856495468278,1983.3115501519758,1068.8768996960487,1926.2142857142858,1066.8065476190477,826.3036809815951,1033.5766871165645,930.2943037974684,942.6962025316456,464.11077844311376,895.9131736526947,987.0761194029851,883.1477611940298,2127.2705882352943,875.3823529411765,1606.7151162790697,870.5523255813953,1702.9408284023668,824.0976331360946,756.26,799.86,1948.0482866043615,730.898753894081,1351.6437699680512,697.9984025559105,248.85691318327974,690.3874598070739,400.6063829787234,676.5460992907801,1002.086046511628,571.8209302325581,1709.9830508474577,529.4830508474577,1946.4745762711864,465.8813559322034,1914.6463414634147,397.3577235772358,444.94827586206895,373.6120689655172,717.15625,361.50446428571433,630.1017699115044,359.2256637168142,603.4911894273127,349.6101321585903,1628.4618644067796,337.64830508474574,1878.5214592274679,325.9334763948498,591.3622222222223,280.53999999999996,93.704,263.924,872.1018518518518,263.9074074074074,1816.2068965517242,231.54310344827582,2074.3418972332015,178.16403162055326,2231.480769230769,168.81538461538457,913.154028436019,147.27725118483409,2004.4761904761904,108.82539682539687,1857.2411764705882,75.79803921568623,2029.2795275590552,70.99606299212587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,40,1123.7645161290322,1276.3645161290322,1903.9389438943895,1238.7838283828382,1999.610759493671,1212.363924050633,1850.5345911949685,1154.6792452830189,1681.530959752322,1139.5495356037152,2070.9378881987577,1112.7142857142858,1982.1292834890967,1106.2040498442368,1925.9268292682927,1104.1371951219512,827.225,1070.665625,930.8896103896104,979.840909090909,465.15443425076455,933.9587155963302,988.2993827160494,921.537037037037,2127.493993993994,913.6081081081081,1606.43993993994,907.9594594594595,1702.5396341463415,861.9969512195122,757.8333333333334,837.8301282051282,1948.260736196319,769.2576687116565,1351.3375796178343,735.2770700636943,249.59937888198758,727.9658385093168,401.74920127795525,714.5,1002.8725490196078,610.0539215686274,1709.9931506849316,567.216894977169,1946.8228699551569,504.4910313901345,1915.3620689655172,435.3663793103449,445.58597285067873,411.24660633484166,717.0700483091788,399.9541062801933,630.8732057416267,397.9162679425838,603.8188405797101,388.4178743961353,1628.7421524663678,375.6390134529148,1878.6759259259259,364.11574074074076,591.3293838862559,318.69905213270147,872.8073170731707,302.9146341463414,93.38135593220339,301.19491525423734,1816.714953271028,270.14485981308417,2074.877593360996,216.43360995850617,2232.922924901186,207.0612648221345,913.6887755102041,185.65306122448987,2004.7092050209205,147.26569037656895,1857.436974789916,113.88235294117658,2029.449790794979,109.38702928870293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,41,1903.9448051948052,1277.0292207792209,1998.8364197530864,1248.25,1849.639318885449,1190.8343653250774,1681.4470404984424,1176.7647975077882,2069.61801242236,1149.5621118012423,1980.4969418960245,1143.2584097859326,1925.5762195121952,1141.3689024390244,828.0299684542587,1107.7586750788644,931.5225080385852,1016.9147909967846,466.38957055214723,972.0889570552147,989.4573170731708,959.5121951219512,2127.6111111111113,951.5540540540541,1606.3676470588234,945.2235294117647,1702.1347305389222,899.6407185628743,759.446875,875.628125,1948.4146341463415,807.6036585365854,1350.6735294117648,773.1411764705882,250.3475073313783,765.7756598240469,403.346875,752.59375,1003.4464285714286,648.4241071428571,1710.03125,605.1964285714286,1947.2111111111112,543.22,1915.914937759336,473.54564315352695,446.10176991150445,448.65929203539827,716.9741784037559,438.3967136150235,631.4818181818182,436.2409090909091,603.9746543778801,427.14516129032256,1629.2389380530974,413.58849557522126,1878.97577092511,402.38546255506606,591.2546296296297,356.9537037037037,873.1372093023256,341.74186046511625,92.7970711297071,338.42887029288704,1817.141592920354,308.8451327433628,2075.5946502057614,254.53703703703695,2234.1588235294116,245.35490196078422,914.,224.,2005.032786885246,185.78688524590166,1857.4876543209878,152.0349794238682,2029.7008032128515,147.8373493975903,1936.6504065040651,33.88617886178872,1411.5995670995671,18.74242424242425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
