FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y,MidPoint_18_x,MidPoint_18_y,MidPoint_19_x,MidPoint_19_y,MidPoint_20_x,MidPoint_20_y,MidPoint_21_x,MidPoint_21_y,MidPoint_22_x,MidPoint_22_y,MidPoint_23_x,MidPoint_23_y,MidPoint_24_x,MidPoint_24_y,MidPoint_25_x,MidPoint_25_y,MidPoint_26_x,MidPoint_26_y,MidPoint_27_x,MidPoint_27_y,MidPoint_28_x,MidPoint_28_y,MidPoint_29_x,MidPoint_29_y,MidPoint_30_x,MidPoint_30_y,MidPoint_31_x,MidPoint_31_y,MidPoint_32_x,MidPoint_32_y,MidPoint_33_x,MidPoint_33_y,MidPoint_34_x,MidPoint_34_y,MidPoint_35_x,MidPoint_35_y,MidPoint_36_x,MidPoint_36_y,MidPoint_37_x,MidPoint_37_y,MidPoint_38_x,MidPoint_38_y,MidPoint_39_x,MidPoint_39_y,MidPoint_40_x,MidPoint_40_y,MidPoint_41_x,MidPoint_41_y,MidPoint_42_x,MidPoint_42_y,MidPoint_43_x,MidPoint_43_y,MidPoint_44_x,MidPoint_44_y,MidPoint_45_x,MidPoint_45_y,MidPoint_46_x,MidPoint_46_y,MidPoint_47_x,MidPoint_47_y,MidPoint_48_x,MidPoint_48_y,MidPoint_49_x,MidPoint_49_y,MidPoint_50_x,MidPoint_50_y,MidPoint_51_x,MidPoint_51_y,MidPoint_52_x,MidPoint_52_y,MidPoint_53_x,MidPoint_53_y,MidPoint_54_x,MidPoint_54_y,MidPoint_55_x,MidPoint_55_y,MidPoint_56_x,MidPoint_56_y,MidPoint_57_x,MidPoint_57_y,MidPoint_58_x,MidPoint_58_y,MidPoint_59_x,MidPoint_59_y,MidPoint_60_x,MidPoint_60_y,MidPoint_61_x,MidPoint_61_y,MidPoint_62_x,MidPoint_62_y,MidPoint_63_x,MidPoint_63_y,MidPoint_64_x,MidPoint_64_y,MidPoint_65_x,MidPoint_65_y,MidPoint_66_x,MidPoint_66_y,MidPoint_67_x,MidPoint_67_y,MidPoint_68_x,MidPoint_68_y,MidPoint_69_x,MidPoint_69_y,MidPoint_70_x,MidPoint_70_y,MidPoint_71_x,MidPoint_71_y,MidPoint_72_x,MidPoint_72_y,MidPoint_73_x,MidPoint_73_y,MidPoint_74_x,MidPoint_74_y
40,71,1771.8090128755364,1289.9420600858368,375.9697508896797,1274.6743772241994,1578.5853242320818,1271.8856655290103,1061.0397923875432,1258.9567474048442,1531.9911504424779,1258.6902654867256,1833.9962406015038,1197.5714285714287,38.092,1195.376,1073.5816993464052,1173.5849673202615,1048.2225806451613,1166.7451612903226,1125.7297297297298,1150.936936936937,2231.416167664671,1152.8892215568862,726.8219696969697,1129.75,863.5402476780185,1103.1965944272447,1179.5,1103.963878326996,764.7402234636871,1076.326815642458,2105.8381642512077,1033.9299516908213,1378.5868167202573,1027.0787781350482,1129.2530864197531,982.5586419753087,1315.2153558052435,969.9119850187266,1979.9476744186047,954.7848837209302,599.044,899.992,1015.9204545454545,862.719696969697,832.7331606217616,853.2046632124352,1354.0787781350482,847.8536977491962,1011.437908496732,836.0130718954249,1955.2157287157288,837.1695526695527,1288.326625386997,819.1037151702786,409.92071197411,776.3673139158576,106.07790368271955,769.3498583569406,1560.3407079646017,769.933628318584,365.38257575757575,735.7159090909091,596.2898305084746,710.8220338983051,208.46981132075473,695.1,1075.0828877005347,695.6390374331551,1445.0263157894738,687.1666666666666,462.68048780487806,677.7390243902439,1971.8416666666667,645.2708333333334,892.78125,640.6875,1635.01912568306,628.8333333333334,471.04491017964074,609.6017964071856,685.2516339869281,590.3235294117648,199.54117647058823,571.5470588235294,855.060606060606,542.8257575757576,459.6666666666667,528.427927927928,1716.1166666666666,524.0111111111111,1560.7475247524753,508.2623762376238,1170.1206896551723,468.2931034482758,980.3307692307692,453.723076923077,793.4464285714286,419.69047619047615,26.494764397905758,388.09685863874347,1737.3842975206612,375.0289256198347,2259.2371794871797,352.31410256410254,1233.2285714285715,341.61428571428576,1762.9571428571428,335.4142857142857,1489.9615384615386,333.9230769230769,886.0496183206106,326.90458015267177,1874.8663366336634,324.78217821782175,2128.221951219512,305.88048780487804,240.05329949238578,288.56091370558374,830.6045751633987,233.67647058823536,393.78125,230.,1959.1558139534884,212.6069767441861,1295.2232142857142,196.86607142857133,1057.2837837837837,186.23873873873868,1365.3947368421052,159.0684210526315,1375.7456140350878,106.97368421052624,1602.9277777777777,80.84444444444443,881.1301369863014,81.91095890410952,1041.251879699248,63.575187969924855,852.0381165919282,60.06950672645735,2293.2833333333333,36.48333333333335,NaN,NaN,NaN,NaN,NaN,NaN
41,71,1060.2301038062283,1288.340830449827,1532.3908296943232,1287.203056768559,1833.1966292134832,1229.694756554307,41.83466135458168,1218.886454183267,1073.6611842105262,1206.0197368421052,1048.5398550724638,1198.6920289855072,1124.7314410480349,1182.8668122270742,2233.0652173913045,1179.9099378881988,728.2038461538461,1161.503846153846,864.8943217665615,1132.4842271293376,1181.6708333333333,1124.3166666666666,764.047619047619,1109.3035714285713,2106.1451612903224,1063.873271889401,1376.6490066225165,1060.7781456953642,1127.9462025316457,1016.1107594936709,1314.0019305019305,1004.7779922779923,1978.704678362573,989.9941520467837,598.7692307692307,933.9145299145299,1016.7873134328358,898.2089552238806,832.2291666666666,885.1510416666667,1355.4081967213115,882.4573770491803,1011.956081081081,871.8479729729729,1966.251552795031,871.1273291925465,1944.1758409785932,863.6865443425077,1288.1884735202493,852.1635514018692,408.69749216300943,807.8636363636364,1560.491416309013,806.8390557939914,103.42168674698796,801.9277108433735,366.93055555555554,767.6423611111111,594.4039735099337,746.0463576158941,207.11513157894737,731.828947368421,1074.2285067873304,731.60407239819,1445.5411522633744,721.3930041152263,462.77972027972027,708.7237762237762,1971.3992805755395,679.0791366906475,890.9155844155844,674.474025974026,1636.2943925233644,665.5514018691589,469.54624277456645,641.4653179190751,684.515625,621.296875,198.85526315789474,606.6315789473684,855.86,579.908,459.5575221238938,564.0442477876106,1718.3791946308725,558.8154362416108,1562.0619047619048,544.7476190476191,1169.5697674418604,504.87209302325584,977.9173228346457,490.5314960629921,793.5705882352942,455.01176470588234,27.88755980861244,415.3564593301436,1738.4433962264152,412.07547169811323,2258.8205128205127,382.86538461538464,1231.7391304347825,378.4202898550725,1491.1806722689075,368.2899159663865,1763.9859813084113,367.9485981308411,1875.3478260869565,359.7771739130435,885.1355932203389,361.33898305084745,2129.7872928176794,340.4116022099447,242.62437810945275,318.40547263681594,829.3759689922481,267.83333333333326,394.59929078014187,264.07446808510645,1961.063725490196,244.9509803921569,1296.7233009708739,229.03398058252424,1056.134328358209,221.35074626865662,1367.9608695652173,193.8304347826088,1377.0304347826086,139.2391304347825,1603.3978494623657,113.47849462365593,877.5862068965517,114.75862068965512,853.4953051643192,93.68779342722996,1037.9113475177305,94.627659574468,2293.798780487805,69.71341463414637,1135.2064220183486,41.77522935779825,1314.016393442623,10.532786885245969,NaN,NaN,NaN,NaN,NaN,NaN
42,72,1832.4884615384615,1261.0115384615385,45.57058823529412,1241.7,1073.6650165016501,1237.8894389438944,1048.489090909091,1230.5654545454545,1123.4957264957266,1214.6709401709402,2234.310975609756,1207.2987804878048,729.8360655737705,1192.6844262295083,866.4432176656152,1161.1656151419559,1184.357740585774,1143.9937238493724,763.3023952095808,1142.3263473053892,1374.5771929824562,1094.377192982456,2106.3350515463917,1093.5103092783506,1126.6479099678456,1049.895498392283,1312.975806451613,1038.733870967742,1977.5358208955224,1024.8970149253732,598.7118644067797,967.5635593220338,1017.3470149253732,933.544776119403,1356.5557491289198,916.8344947735192,831.4642857142857,916.6530612244899,1012.6396103896104,907.6233766233765,1966.446875,902.89375,1943.4936507936509,891.8079365079366,1287.9583333333333,884.9038461538462,1560.3354978354978,843.1190476190476,407.50308641975306,838.4783950617284,100.54307692307692,833.8353846153846,368.63653136531366,798.891143911439,592.8051948051948,781.5876623376623,205.8151515151515,769.030303030303,1073.395652173913,768.4130434782609,1445.9453125,756.56640625,462.61575562700966,739.2041800643087,1970.314465408805,712.3301886792453,888.9918918918919,707.8891891891892,1637.2247706422017,701.2767584097859,467.780193236715,673.5483091787439,684.4026548672566,653.6061946902655,197.373417721519,641.8417721518987,856.5,616.9262295081967,459.6767441860465,599.839534883721,1720.4915966386554,594.8109243697479,1563.3867924528302,580.9622641509434,1167.325,540.6,975.2094017094017,527.4059829059829,792.918918918919,491.0202702702703,1738.1697247706422,449.07798165137615,29.23913043478261,443.78985507246375,1230.28125,415.21875,2259.3358208955224,412.48507462686564,1491.9857142857143,402.85,1765.263888888889,401.3888888888889,1875.820512820513,394.66025641025647,884.7444444444444,394.4555555555555,2131.5837988826815,375.48324022346367,245.88248847926266,346.80414746543784,828.4834710743802,301.3347107438017,394.8888888888889,298.69841269841265,1962.9130434782608,277.125,1297.686274509804,261.6568627450981,1054.9761904761904,256.42857142857133,1369.853982300885,228.8451327433629,1378.7758620689656,171.6120689655172,1603.655172413793,147.38505747126442,876.9222222222222,147.35185185185196,2294.1468085106385,109.58085106382987,854.6608040201005,127.17336683417079,1034.5935251798562,125.74460431654666,1135.3085106382978,76.22340425531911,1316.1052631578948,47.061403508771946,696.374251497006,25.78742514970054,1294.4263157894736,25.226315789473574,650.030612244898,12.55442176870747,NaN,NaN,NaN,NaN
43,74,1074.0939597315437,1269.6543624161075,49.49596774193548,1265.399193548387,1048.5442804428044,1262.3523985239851,1122.232456140351,1246.030701754386,2235.932926829268,1233.2865853658536,731.2677165354331,1223.6338582677165,867.9673202614379,1189.3398692810458,762.7422360248447,1174.692546583851,1186.784046692607,1162.3054474708172,1372.457597173145,1127.4540636042402,2106.2258064516127,1123.2903225806451,1125.437908496732,1083.0849673202615,1311.6965811965813,1072.628205128205,1976.2134328358209,1059.5328358208956,598.6924686192468,1001.2782426778242,1018.00390625,968.59765625,1357.9666666666667,950.6592592592592,830.9870466321244,948.0544041450778,1013.25,943.5559210526316,1966.5984615384616,934.6876923076923,1943.233524355301,919.230659025788,1287.6490066225165,917.1026490066225,1560.3815789473683,879.3464912280701,406.61764705882354,869.0325077399381,98.10815047021944,866.192789968652,370.747311827957,829.6182795698925,590.8874172185431,816.5298013245033,204.77692307692308,806.2323076923077,1072.5280373831777,805.0140186915887,1446.371212121212,790.8787878787879,462.5894568690096,769.982428115016,1969.3993902439024,745.5884146341464,886.7666666666667,740.6277777777777,1638.0677966101696,736.7203389830509,466.6019417475728,705.3980582524272,684.8947368421053,686.7052631578947,196.07920792079207,676.4059405940594,857.0583333333333,653.8916666666667,459.95205479452056,635.5456621004566,1722.1991150442477,630.570796460177,1564.490291262136,616.3640776699029,972.3877551020408,564.6020408163265,792.5573770491803,526.4590163934427,1737.2368421052631,486.3105263157895,30.763440860215052,474.14516129032256,1228.7038834951456,452.1019417475728,2260.7096774193546,443.58064516129036,1492.983606557377,438.13114754098365,1766.3360655737704,435.0081967213115,1876.1101694915253,429.7372881355932,884.625,429.07142857142856,2132.9309392265195,410.5055248618785,249.3709677419355,374.3940092165899,828.5172413793103,334.65517241379314,394.37401574803147,333.3661417322835,1965.2530864197531,309.2530864197531,1298.967889908257,293.8761467889908,1053.790909090909,291.4545454545455,1371.231182795699,264.3172043010752,1380.63698630137,204.8904109589041,1603.9256756756756,180.88513513513522,877.1330935251799,180.38489208633086,2294.65625,174.125,855.7692307692307,160.79120879120887,2294.4612403100773,139.12790697674427,1031.2524752475247,156.3811881188119,1135.041095890411,110.46575342465758,2293.4335548172758,67.26744186046517,1318.0408163265306,83.71428571428578,1294.025,61.5,691.6863354037267,54.23291925465833,799.2272727272727,42.52020202020208,1724.6142857142856,40.31428571428569,648.9868421052631,35.18421052631584
44,72,53.20955882352941,1289.327205882353,1121.2783018867924,1277.311320754717,2237.6655629139073,1258.5728476821191,732.9040816326531,1254.238775510204,869.7885906040268,1217.1409395973155,762.0859872611464,1206.595541401274,1189.133484162896,1182.29185520362,1370.3478260869565,1160.6920289855072,2106.1497461928934,1152.4746192893401,1123.9882943143812,1115.9414715719063,1310.5599078341013,1106.389400921659,1974.672619047619,1094.3065476190477,598.8586497890295,1034.1455696202531,1018.6612903225806,1003.4516129032259,1359.1972111553785,984.898406374502,1013.905315614618,979.0581395348837,830.7566844919786,978.74064171123,1966.7815533980583,966.406148867314,1287.2615894039734,949.1125827814569,1942.604761904762,945.7730158730159,1560.379069767442,915.5558139534884,95.78260869565217,897.9285714285714,405.6821086261981,898.9568690095846,372.8854166666667,860.7916666666667,589.2413793103449,851.8068965517241,203.58,842.896923076923,1071.6666666666667,841.1515151515151,1446.5727272727272,825.5981818181818,462.39456869009587,800.5670926517572,1968.192528735632,778.5316091954023,1638.8865336658355,772.8466334164589,884.9891304347826,774.1141304347826,464.99152542372883,736.7330508474577,684.6314741035857,718.4800796812749,195.34727272727272,710.7472727272727,857.4680365296804,691.3173515981736,460.2584905660377,671.4207547169812,1723.6266666666668,666.6333333333333,1565.489898989899,651.6313131313132,970.1122448979592,601.9387755102041,792.6826923076923,562.1923076923077,1737.3977272727273,522.9431818181819,32.082352941176474,503.5176470588235,1227.8950617283951,489.2530864197531,2261.464285714286,475.1875,1493.7912621359224,474.0145631067961,1768.6785714285713,469.4821428571429,1876.3229166666667,464.23958333333337,883.436170212766,462.5,2134.5418848167537,445.14397905759165,252.8170731707317,401.2134146341464,828.2281553398059,368.37378640776694,394.23333333333335,366.82000000000005,1967.2687074829932,341.56802721088434,1053.6650485436894,327.05339805825247,1300.5263157894738,326.35087719298247,1372.6666666666667,300.23333333333335,1381.8037037037036,236.24074074074065,1603.8432835820895,214.33582089552237,877.5642857142857,213.6857142857143,857.051724137931,194.58620689655163,1028.2565217391304,187.0999999999999,2294.529702970297,174.12376237623766,1134.7638036809815,145.08895705521468,2293.673469387755,105.30952380952385,1320.,120.69767441860472,1293.8538461538462,98.13076923076915,687.6845238095239,82.8690476190477,798.2816091954023,78.35057471264372,1726.612676056338,76.44366197183103,647.5298507462686,58.32835820895525,1969.5528846153845,16.735576923076906,NaN,NaN,NaN,NaN
45,72,734.3849206349206,1284.5277777777778,2238.5694444444443,1285.4027777777778,871.5385852090033,1245.1334405144694,761.4161676646706,1237.9610778443114,1191.7851063829787,1201.4702127659575,1368.3048780487804,1193.5801393728223,2106.1031746031745,1182.0978835978835,1122.8775510204082,1148.7244897959183,1309.3722466960353,1139.9977973568282,1973.0398230088495,1128.585545722714,598.7540983606557,1067.1352459016393,1019.3622047244095,1038.244094488189,1360.5561403508773,1018.640350877193,1014.5981595092024,1014.2944785276073,830.1091370558376,1009.3324873096446,1966.9032786885246,998.3983606557376,1286.9796238244514,980.9263322884012,1941.7746913580247,972.1697530864197,1560.4305555555557,951.625,94.11467889908256,929.934250764526,404.82326283987913,928.463746223565,375.0090909090909,891.8563636363637,587.5639730639731,886.6481481481482,202.31065088757396,879.7692307692307,1070.8383084577115,877.5049751243781,1446.8758620689655,859.6448275862069,462.6666666666667,831.375,1967.1603260869565,811.5489130434783,1639.8090909090909,808.8477272727273,883.4711538461538,807.0336538461538,463.4651162790698,768.4186046511628,684.3478260869565,750.6304347826087,194.49053627760253,745.3517350157729,858.2557755775578,727.3811881188119,460.6873278236915,707.0371900826447,1725.7274368231047,701.9620938628159,1566.909090909091,688.0170454545455,1163.4433962264152,649.0471698113207,968.1507936507936,638.9444444444445,792.2049180327868,598.3934426229508,1737.509708737864,559.247572815534,33.09550561797753,531.9943820224719,1226.09375,527.09375,1494.3728813559321,509.3305084745763,2261.9172661870502,505.3201438848921,1771.375,502.31818181818187,1876.859649122807,499.49122807017545,883.228813559322,498.5,2136.1153846153848,480.11538461538464,255.23224043715848,432.23224043715845,827.3256880733945,403.6376146788991,394.8497267759563,399.827868852459,1968.8841059602648,375.51324503311264,1053.1694214876034,362.3842975206611,1302.109375,358.3671875,1374.28,335.54999999999995,1383.2304964539007,267.7624113475176,1604.2225806451613,248.92580645161297,877.21,247.21000000000004,858.0315789473684,228.2789473684211,1024.9015748031495,218.27952755905517,1134.1315789473683,179.4842105263158,2293.739554317549,129.6949860724235,1321.7871287128712,157.95544554455455,1293.5375,134.6500000000001,797.5961538461538,114.53846153846143,682.2151515151515,109.64545454545464,1729.1421052631579,112.52105263157887,646.3972602739726,80.08219178082186,2292.9202898550725,67.41304347826076,1967.957399103139,48.48206278026896,907.1531791907514,25.64450867052028,NaN,NaN,NaN,NaN
46,71,873.1983606557377,1272.7229508196722,760.707100591716,1268.707100591716,1366.219723183391,1226.1608996539792,1194.2759336099584,1219.213692946058,2105.694736842105,1211.3526315789475,1121.42,1180.8533333333332,1308.1483050847457,1173.0635593220338,1971.4826589595375,1162.6589595375722,598.8524590163935,1100.032786885246,1020.1184738955824,1072.8373493975903,1361.8854166666667,1052.048611111111,1015.1792452830189,1049.440251572327,829.5659898477157,1039.8705583756346,1966.8603896103896,1029.9123376623377,1286.6128048780488,1012.7134146341464,1940.7857142857142,999.2267080745341,1560.4305555555557,987.1805555555555,92.38349514563107,961.8754045307444,403.59580838323353,957.8383233532934,377.08620689655174,923.1858237547892,586.1860068259385,921.5068259385666,201.2981651376147,916.0535168195719,1070.1650485436894,913.4077669902913,1447.3243243243244,893.5472972972973,462.8857566765579,862.5178041543027,1640.3161434977578,844.8699551569507,1965.9385026737968,844.8021390374331,882.1752577319587,840.1546391752577,462.32936507936506,799.6468253968254,684.2244897959183,781.8333333333334,193.73099415204678,779.1578947368421,859.1709677419354,763.8193548387097,461.2175572519084,742.1539440203562,1727.8660130718954,736.062091503268,1568.2296137339056,723.3669527896996,1161.6811594202898,685.1014492753624,966.0132275132275,675.9550264550264,791.9328358208955,634.3805970149253,1737.8247863247864,595.7136752136752,1223.983870967742,564.6935483870968,34.775,559.025,1495.1030534351146,544.5458015267176,1877.204918032787,535.655737704918,2262.330065359477,535.2450980392157,1773.4032258064517,535.0241935483871,882.7073170731708,533.0487804878048,2137.3119266055046,514.9724770642201,258.75821596244134,460.64084507042253,825.8587786259542,438.1259541984733,395.8197969543147,432.9263959390863,1970.874193548387,408.7193548387097,1052.8984375,397.8359375,1303.6880341880342,390.3376068376068,1375.5982142857142,371.19642857142856,1384.748275862069,299.0931034482759,1604.712643678161,283.3390804597701,877.1216216216217,280.40990990990986,859.6165048543689,261.9029126213593,1021.4307692307692,249.04615384615386,1133.6516853932585,214.05056179775283,2293.758793969849,149.6005025125628,1323.6809523809525,194.8904761904762,1293.0054945054944,170.9835164835165,796.5,150.87113402061846,1731.6182795698924,148.70430107526886,678.0232558139535,137.1104651162791,645.,103.57894736842104,1965.7415458937198,80.86231884057975,2292.4142857142856,74.61428571428564,903.6818181818181,60.5,1995.5310880829015,35.83160621761658,NaN,NaN,NaN,NaN,NaN,NaN
47,70,1364.1759581881533,1258.4094076655051,2105.3653846153848,1240.25,1196.6659388646287,1238.5131004366813,1119.8861386138615,1212.6353135313532,1307.0338983050847,1206.1864406779662,1969.963768115942,1196.4739130434782,599.2094017094017,1132.7179487179487,1020.9860557768924,1107.2569721115538,1363.1548042704626,1085.0302491103203,1015.9921135646688,1084.1372239747634,829.5104712041884,1070.2539267015707,1966.7095808383233,1061.1197604790418,1286.1309148264984,1044.121451104101,1940.0301587301587,1026.7349206349206,1560.3935185185185,1022.9444444444445,90.56191950464397,993.7600619195047,403.1183431952663,987.8372781065088,585.1237288135593,956.2728813559322,379.4326241134752,953.9716312056737,200.45,952.115625,1069.4907834101382,949.463133640553,1447.486013986014,927.3881118881119,463.3805031446541,893.5786163522013,1641.0381165919282,880.4304932735427,1964.5630136986301,877.6315068493151,880.5372340425532,873.2446808510638,460.8929824561404,830.7140350877194,193.18768768768768,813.1426426426426,684.0361842105264,813.2105263157895,860.3838709677419,800.1225806451613,461.7219451371571,777.8990024937656,1730.0214899713467,770.7349570200573,1569.3663967611335,758.4473684210526,1160.725352112676,719.575117370892,963.9046822742475,711.8478260869565,791.6179775280899,670.6741573033707,1738.028,631.876,1222.5531914893618,602.9255319148937,35.430348258706466,586.8482587064676,1495.838028169014,579.3943661971831,1877.476,571.156,1776.3255033557048,566.8489932885906,881.7340425531914,567.1382978723404,2262.3695652173915,565.5797101449275,2138.5544554455446,549.7376237623762,262.9107142857143,488.63392857142856,825.0441176470588,472.25735294117646,396.74873096446703,465.7335025380711,1972.8,441.6055555555556,1052.554794520548,433.6301369863014,1305.4175257731958,422.6752577319587,1377.212,406.78,2296.09375,352.1875,1384.9468085106382,333.,1604.9375,317.6875,877.1574074074074,313.0787037037037,861.0192307692307,295.00961538461536,1018.3794326241135,280.2730496453901,1133.2088607594937,249.7974683544303,1325.2027027027027,231.90540540540542,1292.1470588235295,207.26470588235293,2293.5049751243782,152.07213930348257,795.4186046511628,187.34883720930225,1733.576923076923,184.88461538461547,672.0085714285714,165.04857142857145,644.2823129251701,127.03061224489807,1963.7811059907833,112.14055299539177,900.1350364963504,95.73357664233572,1996.0617283950617,69.03086419753095,889.5942028985507,21.20289855072474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48,71,2104.923645320197,1268.6379310344828,1199.0844155844156,1257.2316017316018,1118.5032154340836,1244.377813504823,1305.7276785714287,1239.2410714285713,1968.300578034682,1229.9624277456646,599.8157894736842,1165.4473684210527,1021.7793522267207,1141.1923076923076,1016.7337662337662,1118.6038961038962,1364.7007575757575,1118.1931818181818,829.2303370786517,1100.432584269663,1966.4762611275964,1092.1765578635016,1285.7775919732442,1075.78762541806,1560.1923076923076,1058.3173076923076,1939.0520231213873,1053.8150289017342,88.83033033033033,1025.3408408408409,402.75,1017.325,583.8149350649351,990.5324675324675,199.52857142857144,988.1920634920634,381.52247191011236,984.8820224719101,1068.840425531915,985.3510638297872,1447.6514084507041,961.1232394366198,463.7037617554859,924.2648902821317,1641.6624129930394,915.8248259860788,1963.3551532033425,910.7284122562673,879.3578947368421,905.9263157894736,459.96610169491527,862.5254237288136,192.52539682539683,846.9952380952382,684.0359477124183,844.4542483660131,861.3006644518273,836.3106312292359,462.53,813.3399999999999,1731.8275862068965,805.6034482758621,1570.4875,793.7458333333334,1159.1842105263158,755.2129186602871,961.9006309148265,748.3517350157729,791.3754578754579,706.1593406593406,1738.3375,668.53125,1220.7592592592594,640.6234567901234,36.1,617.0513513513514,1496.788590604027,614.0704697986578,1877.4398496240601,605.8609022556391,881.4423076923077,601.2788461538462,1778.3088235294117,600.125,2262.471223021583,595.4928057553957,2139.78021978022,584.6813186813187,266.74444444444447,515.3944444444444,824.3257575757576,506.05303030303025,397.94444444444446,498.81746031746036,1974.91,474.34000000000003,1052.391156462585,469.76530612244903,1306.47,455.1,1378.7857142857142,442.063025210084,1386.5625,365.63541666666663,1605.5490797546013,351.61042944785277,877.5298507462686,345.9676616915423,862.5985915492957,328.8286384976526,1015.0963302752293,311.3715596330276,1132.826388888889,285.16666666666663,1327.101851851852,268.62037037037044,1291.6066666666666,243.76666666666665,794.1538461538462,223.53846153846143,2293.717791411043,181.4723926380368,1734.8956043956043,221.62087912087918,666.8,193.5176470588235,643.2005988023952,150.68562874251506,1962.3832487309644,144.8350253807107,897.2727272727273,131.24545454545455,1996.4056603773586,102.54402515723268,891.1043165467626,54.874100719424405,371.5659340659341,24.697802197802275,753.1,28.799999999999955,1902.918181818182,27.690909090909145,NaN,NaN,NaN,NaN,NaN,NaN
49,71,1117.415254237288,1275.784745762712,1201.591304347826,1274.608695652174,1304.6203703703704,1272.0555555555557,1966.439393939394,1263.1939393939394,600.3954545454545,1197.6045454545454,1022.6082251082252,1175.0281385281385,1017.4661016949152,1152.8932203389832,1366.1825396825398,1151.329365079365,829.0393258426966,1130.3202247191011,1966.4324758842445,1122.692926045016,1285.360544217687,1107.496598639456,1560.014705882353,1093.3088235294117,1938.451923076923,1079.2820512820513,87.12153846153846,1056.383076923077,402.6530612244898,1047.5748299319728,582.6891891891892,1024.8851351351352,198.8527397260274,1023.9520547945206,1068.4257641921397,1020.7445414847161,383.9498141263941,1014.8122676579926,1447.503861003861,994.465250965251,464.18152866242036,954.4808917197452,1642.411838790932,951.2380352644836,1961.9910714285713,944.1428571428571,878.2295918367347,938.6836734693877,458.73770491803276,893.3975409836066,192.14900662251657,880.5695364238411,683.90625,875.6041666666667,862.2571428571429,872.1321428571429,462.88196286472146,848.9880636604775,1733.814371257485,840.002994011976,1571.3863636363637,829.2545454545455,1157.519512195122,790.2219512195122,959.882911392405,784.7626582278481,791.1948529411765,741.25,1738.388888888889,704.5811965811965,1219.0254237288136,678.8644067796611,1497.5544217687075,649.3231292517007,36.66393442622951,647.3743169398907,1877.4662162162163,640.2905405405405,880.875,635.1979166666666,1779.780487804878,633.170731707317,2262.817073170732,626.630081300813,2141.3830409356724,619.5233918128655,269.59420289855075,546.,823.9583333333334,539.9,399.0285714285714,532.5928571428572,1976.8934426229507,506.8989071038251,1052.275,505.42499999999995,1307.70202020202,487.8131313131313,1380.3651685393259,477.4550561797753,1387.8020833333333,397.57291666666663,1605.94776119403,384.2388059701492,878.1582278481013,378.5949367088608,864.0561497326203,362.4251336898395,1012.2291666666666,342.19791666666663,1132.5743801652893,319.96280991735534,1329.22,305.19000000000005,1292.2894736842106,280.47368421052636,2293.9766666666665,220.28999999999996,793.3676470588235,259.8088235294117,1736.032258064516,258.7258064516129,661.3709677419355,221.33225806451605,1961.283439490446,178.19426751592346,642.1131386861314,173.11313868613138,894.9186046511628,167.38372093023258,1996.7185430463576,135.85761589403978,892.692,88.7639999999999,1904.1346153846155,65.48076923076928,751.4622641509434,63.2735849056603,367.62578616352204,58.90880503144649,972.2735849056604,16.235849056603683,NaN,NaN,NaN,NaN,NaN,NaN
