FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y,MidPoint_18_x,MidPoint_18_y,MidPoint_19_x,MidPoint_19_y,MidPoint_20_x,MidPoint_20_y,MidPoint_21_x,MidPoint_21_y,MidPoint_22_x,MidPoint_22_y,MidPoint_23_x,MidPoint_23_y,MidPoint_24_x,MidPoint_24_y,MidPoint_25_x,MidPoint_25_y,MidPoint_26_x,MidPoint_26_y,MidPoint_27_x,MidPoint_27_y,MidPoint_28_x,MidPoint_28_y,MidPoint_29_x,MidPoint_29_y,MidPoint_30_x,MidPoint_30_y,MidPoint_31_x,MidPoint_31_y,MidPoint_32_x,MidPoint_32_y,MidPoint_33_x,MidPoint_33_y,MidPoint_34_x,MidPoint_34_y,MidPoint_35_x,MidPoint_35_y,MidPoint_36_x,MidPoint_36_y,MidPoint_37_x,MidPoint_37_y,MidPoint_38_x,MidPoint_38_y,MidPoint_39_x,MidPoint_39_y,MidPoint_40_x,MidPoint_40_y,MidPoint_41_x,MidPoint_41_y,MidPoint_42_x,MidPoint_42_y,MidPoint_43_x,MidPoint_43_y,MidPoint_44_x,MidPoint_44_y,MidPoint_45_x,MidPoint_45_y,MidPoint_46_x,MidPoint_46_y,MidPoint_47_x,MidPoint_47_y,MidPoint_48_x,MidPoint_48_y,MidPoint_49_x,MidPoint_49_y,MidPoint_50_x,MidPoint_50_y,MidPoint_51_x,MidPoint_51_y,MidPoint_52_x,MidPoint_52_y,MidPoint_53_x,MidPoint_53_y,MidPoint_54_x,MidPoint_54_y,MidPoint_55_x,MidPoint_55_y,MidPoint_56_x,MidPoint_56_y,MidPoint_57_x,MidPoint_57_y,MidPoint_58_x,MidPoint_58_y,MidPoint_59_x,MidPoint_59_y,MidPoint_60_x,MidPoint_60_y,MidPoint_61_x,MidPoint_61_y,MidPoint_62_x,MidPoint_62_y,MidPoint_63_x,MidPoint_63_y,MidPoint_64_x,MidPoint_64_y,MidPoint_65_x,MidPoint_65_y,MidPoint_66_x,MidPoint_66_y,MidPoint_67_x,MidPoint_67_y,MidPoint_68_x,MidPoint_68_y,MidPoint_69_x,MidPoint_69_y,MidPoint_70_x,MidPoint_70_y,MidPoint_71_x,MidPoint_71_y,MidPoint_72_x,MidPoint_72_y,MidPoint_73_x,MidPoint_73_y,MidPoint_74_x,MidPoint_74_y,MidPoint_75_x,MidPoint_75_y,MidPoint_76_x,MidPoint_76_y,MidPoint_77_x,MidPoint_77_y,MidPoint_78_x,MidPoint_78_y,MidPoint_79_x,MidPoint_79_y,MidPoint_80_x,MidPoint_80_y,MidPoint_81_x,MidPoint_81_y,MidPoint_82_x,MidPoint_82_y,MidPoint_83_x,MidPoint_83_y,MidPoint_84_x,MidPoint_84_y,MidPoint_85_x,MidPoint_85_y,MidPoint_86_x,MidPoint_86_y,MidPoint_87_x,MidPoint_87_y,MidPoint_88_x,MidPoint_88_y,MidPoint_89_x,MidPoint_89_y,MidPoint_90_x,MidPoint_90_y,MidPoint_91_x,MidPoint_91_y,MidPoint_92_x,MidPoint_92_y,MidPoint_93_x,MidPoint_93_y,MidPoint_94_x,MidPoint_94_y,MidPoint_95_x,MidPoint_95_y,MidPoint_96_x,MidPoint_96_y,MidPoint_97_x,MidPoint_97_y,MidPoint_98_x,MidPoint_98_y,MidPoint_99_x,MidPoint_99_y,MidPoint_100_x,MidPoint_100_y,MidPoint_101_x,MidPoint_101_y,MidPoint_102_x,MidPoint_102_y,MidPoint_103_x,MidPoint_103_y,MidPoint_104_x,MidPoint_104_y,MidPoint_105_x,MidPoint_105_y,MidPoint_106_x,MidPoint_106_y,MidPoint_107_x,MidPoint_107_y,MidPoint_108_x,MidPoint_108_y,MidPoint_109_x,MidPoint_109_y,MidPoint_110_x,MidPoint_110_y,MidPoint_111_x,MidPoint_111_y,MidPoint_112_x,MidPoint_112_y,MidPoint_113_x,MidPoint_113_y,MidPoint_114_x,MidPoint_114_y,MidPoint_115_x,MidPoint_115_y,MidPoint_116_x,MidPoint_116_y,MidPoint_117_x,MidPoint_117_y,MidPoint_118_x,MidPoint_118_y,MidPoint_119_x,MidPoint_119_y,MidPoint_120_x,MidPoint_120_y,MidPoint_121_x,MidPoint_121_y,MidPoint_122_x,MidPoint_122_y,MidPoint_123_x,MidPoint_123_y,MidPoint_124_x,MidPoint_124_y,MidPoint_125_x,MidPoint_125_y,MidPoint_126_x,MidPoint_126_y,MidPoint_127_x,MidPoint_127_y,MidPoint_128_x,MidPoint_128_y,MidPoint_129_x,MidPoint_129_y,MidPoint_130_x,MidPoint_130_y,MidPoint_131_x,MidPoint_131_y,MidPoint_132_x,MidPoint_132_y,MidPoint_133_x,MidPoint_133_y,MidPoint_134_x,MidPoint_134_y,MidPoint_135_x,MidPoint_135_y,MidPoint_136_x,MidPoint_136_y,MidPoint_137_x,MidPoint_137_y,MidPoint_138_x,MidPoint_138_y,MidPoint_139_x,MidPoint_139_y,MidPoint_140_x,MidPoint_140_y,MidPoint_141_x,MidPoint_141_y,MidPoint_142_x,MidPoint_142_y,MidPoint_143_x,MidPoint_143_y,MidPoint_144_x,MidPoint_144_y,MidPoint_145_x,MidPoint_145_y,MidPoint_146_x,MidPoint_146_y,MidPoint_147_x,MidPoint_147_y
1,147,873.3953488372093,1288.8546511627908,1221.8923076923077,1285.5615384615385,1841.2131782945737,1283.8643410852712,1147.936507936508,1280.611111111111,1367.4908256880733,1265.6743119266055,725.5252100840336,1250.31512605042,1283.1666666666667,1244.4333333333334,633.4285714285714,1237.9761904761904,1761.0757575757575,1230.8333333333333,914.723076923077,1225.0692307692307,2211.187022900763,1216.2251908396947,2002.3866666666668,1206.7866666666666,1295.277027027027,1207.472972972973,700.75,1205.1129032258063,1308.9142857142858,1203.2857142857142,1332.4352517985612,1192.8812949640287,1022.3529411764706,1192.7279411764705,1608.354961832061,1177.5687022900763,1437.9746835443038,1172.73417721519,1337.721590909091,1166.75,1325.409090909091,1137.4772727272727,821.7388059701492,1127.3507462686566,1599.0474452554745,1111.9233576642337,1279.252,1094.908,2118.105442176871,1094.2210884353742,625.3680555555555,1088.7916666666667,1385.7301587301588,1088.2777777777778,2015.4888268156424,1082.18156424581,1418.8333333333333,1079.0555555555557,223.45348837209303,1075.624031007752,1187.2596899224807,1070.9108527131782,1150.6451612903227,1067.8306451612902,1621.0042016806722,1067.0294117647059,1227.4933774834437,1065.3013245033112,795.1475409836065,1065.3934426229507,742.8388429752066,1051.6404958677685,1605.1883116883116,1046.512987012987,2135.427374301676,1031.477653631285,1123.5641025641025,1029.051282051282,847.0283018867924,1023.6383647798743,1943.410447761194,1020.5,1581.9383561643835,1018.5,694.2350427350427,1012.8675213675214,985.6171875,1008.296875,1406.1482758620689,1001.0241379310345,951.9475524475524,981.2202797202797,1186.1114649681529,976.124203821656,778.1625766871166,971.8865030674847,325.75,957.1785714285714,1001.5,955.5,1086.923076923077,937.9846153846154,809.2518248175182,929.3905109489051,1414.54469273743,921.7122905027933,699.68125,913.11875,1283.2810218978102,906.1715328467153,1124.2852760736196,898.3282208588957,1802.4632352941176,869.1544117647059,2167.5653594771243,864.0359477124183,1628.7054794520548,861.472602739726,702.3028169014085,861.5492957746478,959.0932203389831,843.6016949152543,1099.223404255319,836.0886524822695,1055.7627737226278,826.2445255474453,1385.1371681415928,826.9601769911504,2194.5827586206897,824.1068965517242,345.3041958041958,822.6888111888112,2244.2625899280574,821.1474820143885,436.1397058823529,817.8014705882354,1632.4315068493152,812.8150684931506,1141.4066666666668,802.6866666666667,706.5263157894736,800.5328947368421,638.5970149253732,794.044776119403,1079.8169014084508,788.3098591549295,1934.2379310344827,774.9275862068965,1446.2123287671234,770.7534246575342,1717.8577235772357,769.4512195121952,1268.1189376443417,741.1605080831408,1676.4296875,731.0859375,844.8548387096774,688.9112903225806,1667.1764705882354,675.9215686274509,89.07627118644068,670.9237288135594,1990.4724770642201,658.1330275229358,1765.4795918367347,654.8163265306123,1472.393203883495,637.9368932038835,1013.6182795698925,630.0698924731183,1433.1067415730338,627.5674157303371,2017.8482142857142,620.8214285714286,2244.4313725490197,604.0196078431372,748.6931818181819,603.8863636363636,1520.469696969697,593.2373737373738,240.2128712871287,582.2524752475248,1333.530612244898,541.6836734693877,968.05,540.86,1994.4684210526316,541.1105263157895,938.7244897959183,537.1530612244898,1540.3275862068965,533.2471264367816,280.64159292035396,526.5442477876106,1646.4746835443038,516.7405063291139,717.4101123595506,514.185393258427,1089.7528735632184,499.5229885057471,1203.8263157894737,486.32105263157894,1234.625,480.42708333333337,1963.13,469.91999999999996,1646.9646464646464,467.20707070707067,1739.308988764045,455.74719101123594,1610.5348837209303,445.0232558139535,1764.3584905660377,417.5471698113207,1691.5089285714287,405.90178571428567,1303.8636363636363,404.25454545454545,1656.7815533980583,388.8203883495146,1635.858695652174,378.0652173913044,1292.9526315789474,371.1210526315789,1282.7528735632184,358.4770114942529,1107.6566265060242,352.46385542168673,1380.0862068965516,348.94827586206895,291.25342465753425,343.7328767123288,607.6411764705882,328.3588235294118,2261.2473684210527,319.59473684210525,729.4069767441861,299.8023255813954,1556.2431192660551,285.99541284403665,861.1547619047619,279.46428571428567,338.47872340425533,278.9042553191489,950.,270.2321428571429,173.1822429906542,267.3317757009345,1145.5454545454545,246.534090909091,953.5864197530864,233.6604938271605,441.9433962264151,233.10377358490564,1971.4449541284403,218.77522935779825,298.1020408163265,213.94897959183663,1624.994623655914,213.38172043010763,2010.8762376237623,210.45049504950498,1705.1767676767677,185.33838383838383,1306.1901408450703,184.9225352112676,1346.,170.5,1201.1407766990292,154.53883495145624,2231.3487394957983,154.05462184873954,1382.8238095238096,154.14761904761895,389.8168316831683,151.88613861386148,1293.556338028169,142.35915492957747,1433.2380952380952,118.59523809523807,1736.433962264151,113.4811320754718,2185.9666666666667,73.70833333333326,1992.9567901234568,55.95679012345681,1166.1907216494844,52.891752577319494,1179.7142857142858,18.726190476190368,1018.4756097560976,11.195121951219562,1036.1404494382023,11.050561797752835
2,145,726.5956521739131,1286.317391304348,1283.4489361702128,1280.6063829787233,634.4833333333333,1274.3583333333333,1760.252,1267.196,915.3604651162791,1261.0116279069766,2209.3934426229507,1252.5737704918033,2000.8287671232877,1243.5205479452054,1295.2535211267605,1243.9647887323945,701.8083333333333,1241.7666666666667,1308.910447761194,1240.0820895522388,1332.3208955223881,1229.4402985074628,1022.9198473282443,1229.0496183206108,1607.9251968503936,1214.216535433071,1437.5794701986756,1209.4072847682119,1337.4881656804735,1203.9852071005917,1325.4767441860465,1174.8720930232557,822.46,1164.324,1598.46875,1149.453125,1279.2583333333334,1132.1666666666667,2116.868794326241,1131.8971631205673,1385.55,1125.6083333333333,626.3967741935484,1122.074193548387,2014.3314606741574,1119.5280898876404,1418.5758620689655,1116.4103448275862,224.96774193548387,1112.8467741935483,1187.196,1108.284,1150.6949152542372,1105.3728813559321,1227.458041958042,1102.9545454545455,1620.2350427350427,1104.440170940171,795.5762711864406,1102.7881355932204,743.5666666666667,1089.0583333333334,1604.9324324324325,1084.3243243243244,2134.3304093567253,1069.3479532163742,1123.941379310345,1066.748275862069,847.0986842105264,1061.203947368421,1942.444,1058.292,1581.572463768116,1056.5072463768115,694.9137931034483,1050.3793103448277,986.0284552845528,1045.5650406504064,1406.036231884058,1038.7826086956522,952.4117647058823,1018.4558823529412,1186.2635135135135,1014.0337837837837,778.7138364779875,1010.066037735849,326.8636363636364,995.0681818181818,1001.9266666666666,993.48,1087.2096774193549,976.0806451612902,809.6052631578947,967.6654135338346,1414.172514619883,960.2309941520468,699.8207547169811,951.5440251572327,1283.4160305343512,944.293893129771,1124.0838926174497,936.98322147651,1802.3682170542636,906.0813953488372,2166.7751677852348,902.3791946308725,1628.557142857143,900.1928571428571,703.0138888888889,900.25,959.4375,882.0267857142858,1099.5441176470588,874.3382352941176,1385.0135135135135,865.8603603603603,1056.1564885496184,863.8587786259542,2194.5066666666667,861.6866666666667,346.12142857142857,861.2142857142858,2243.4148936170213,859.7765957446809,436.8615384615385,856.3307692307692,1632.1884057971015,851.427536231884,1141.7380952380952,841.4455782312925,707.0347222222222,839.2430555555555,639.2080291970802,832.9306569343066,1079.9598540145985,827.1861313868612,1933.611111111111,813.6944444444445,1446.2062937062938,809.7097902097902,1717.5,808.15,1268.2107623318386,780.1479820627802,1676.25,770.1439393939394,845.1164383561644,727.6095890410959,1667.2731092436975,715.155462184874,89.66666666666667,709.219696969697,1989.5967741935483,696.9516129032259,1765.3666666666666,693.7833333333333,1472.3198198198197,677.2657657657658,1013.5526315789474,669.5421052631579,1433.,667.1382978723404,2017.9188034188035,660.2094017094017,2244.373786407767,643.6067961165048,748.6860465116279,643.2209302325581,1520.4473684210527,632.9421052631579,240.40217391304347,621.1630434782609,1333.6052631578948,581.0263157894736,1994.6648351648353,580.6208791208791,968.0408163265306,580.3571428571429,938.9782608695652,576.2717391304348,1540.1962025316457,572.4620253164557,280.65384615384613,565.7403846153846,1646.5133333333333,556.1533333333333,717.4176470588235,553.3117647058823,1089.952380952381,538.75,1203.8483146067415,525.7471910112359,1234.6304347826087,519.7391304347826,1963.691011235955,509.1629213483146,1647.0052631578947,506.35263157894735,1739.5,495.,1610.5833333333333,484.0119047619048,1764.510101010101,456.7525252525253,1691.8142857142857,445.14761904761906,1304.4791666666667,442.91666666666663,1656.9,427.9526315789474,1636.0172413793102,417.02873563218395,1292.9888888888888,410.2777777777778,1283.,397.5,1107.7435897435898,391.7435897435897,1380.125,388.20000000000005,291.3840579710145,382.63043478260875,607.6125,367.4125,2260.6234567901233,353.24074074074076,729.325,339.0375,1556.381188118812,325.08415841584156,861.0128205128206,318.7692307692307,334.6764705882353,313.2647058823529,950.0238095238095,309.3571428571429,173.03398058252426,306.30582524271847,1145.70987654321,285.64814814814815,441.91,272.20000000000005,953.5945945945946,272.91891891891896,1971.6809523809525,257.8714285714286,298.1521739130435,252.78260869565224,1625.1931818181818,252.44318181818176,2011.1734693877552,249.59183673469397,1705.340425531915,224.5,1306.3358208955224,224.09701492537306,1345.9888888888888,209.78888888888878,1201.2395833333333,193.8125,1382.8939393939395,193.33838383838383,2229.9166666666665,191.6388888888889,391.06043956043953,186.33516483516473,1293.544776119403,181.61940298507466,1433.525974025974,157.61688311688317,1736.450495049505,152.58910891089113,2186.,112.68965517241372,1993.06,94.6733333333334,1166.0869565217392,91.945652173913,1176.2777777777778,57.47530864197529,1017.9487179487179,49.987179487179446,1036.1829268292684,50.121951219512084,1756.9606741573034,41.71348314606735,621.2951807228916,41.81325301204811,131.83333333333334,25.518518518518476,NaN,NaN,NaN,NaN
3,141,2207.29674796748,1288.4349593495936,1999.16,1280.0066666666667,1295.0244755244755,1280.36013986014,702.7586206896551,1278.1120689655172,1308.9,1276.5814814814814,1332.123076923077,1265.9,1023.337037037037,1265.0185185185185,1607.2424242424242,1250.5681818181818,1437.1942675159235,1245.6337579617834,1337.4310344827586,1240.6954022988505,1325.5075757575758,1211.909090909091,823.0238095238095,1200.8174603174602,1598.0275590551182,1186.6496062992126,1279.542372881356,1169.1101694915255,2115.4432624113474,1168.9184397163122,1385.2903225806451,1162.5967741935483,2013.1775956284152,1157.068306010929,627.8006993006993,1153.8286713286714,1418.3066666666666,1153.4133333333334,226.4402985074627,1150.0298507462687,1187.1806722689075,1145.4747899159663,1150.704918032787,1142.5737704918033,1227.5208333333333,1140.2152777777778,1619.405982905983,1141.6709401709402,796.4159663865546,1139.4159663865546,744.327868852459,1126.172131147541,1604.4551282051282,1121.8846153846155,2133.078651685393,1107.073033707865,1124.1845637583892,1103.8959731543623,847.3843537414966,1098.4931972789116,1581.1478873239437,1094.1901408450703,1941.5625,1095.7734375,695.8109243697479,1087.861344537815,986.1370967741935,1082.8145161290322,1405.9545454545455,1076.4860139860139,953.1027397260274,1055.650684931507,1186.4333333333334,1051.8,779.125,1048.0625,328.2391304347826,1032.7463768115942,1002.3150684931506,1031.3835616438355,1087.491935483871,1014.2016129032259,810.3222222222222,1005.4333333333334,1413.9335260115606,998.1994219653179,700.1585365853658,989.5121951219512,1283.4772727272727,982.3257575757575,1123.9370860927152,975.5066225165563,1802.5375939849623,942.9511278195489,2166.0324675324673,940.7207792207791,1628.1923076923076,938.3181818181818,703.2730496453901,938.3510638297872,959.8076923076923,920.3034188034188,1099.7957746478874,912.9577464788732,1385.,904.344827586207,1056.357142857143,901.3809523809524,346.99305555555554,899.6319444444445,2194.3456375838928,898.9563758389262,2242.682481751825,898.0766423357665,437.90458015267177,894.3854961832061,1631.942857142857,889.8285714285714,1141.8973509933776,880.0165562913908,707.5,877.5,639.8823529411765,871.4852941176471,1080.1137931034482,866.0310344827586,1933.1041666666667,851.9930555555555,1446.1827586206896,848.3689655172413,1717.008064516129,846.5887096774193,1268.0934782608695,819.1891304347826,1675.813432835821,809.1417910447761,845.341059602649,766.5927152317881,1666.9661654135339,754.281954887218,90.47241379310344,747.4586206896552,1989.0070422535211,735.0281690140845,1764.968085106383,732.0886524822695,1472.2375886524824,716.031914893617,1013.6,708.7,1433.1692913385828,706.4055118110236,2017.5921985815603,699.4078014184397,2244.262711864407,682.7796610169491,748.933962264151,682.6981132075472,1520.2410714285713,672.4285714285714,240.71698113207546,660.3584905660377,1333.6010101010102,620.2777777777778,967.6801801801802,619.7792792792793,1994.7291666666667,619.7708333333334,938.9574468085107,615.5531914893617,1540.0647058823529,611.7941176470588,280.7818181818182,604.8,1646.4113924050632,595.5886075949367,717.3351648351648,592.532967032967,1089.8595505617977,578.0505617977528,1203.9893617021276,564.936170212766,1234.6612903225807,558.9086021505376,1964.0154639175257,548.3041237113403,1647.0670103092784,545.7577319587629,1739.6136363636363,534.0909090909091,1610.7857142857142,523.2582417582418,1764.7596153846155,495.99038461538464,1691.8703703703704,484.24074074074076,1305.5510204081634,481.5204081632653,1657.1603773584907,467.12264150943395,1636.304347826087,456.3369565217391,1293.0473684210526,449.521052631579,1283.051724137931,436.82183908045977,1107.7906976744187,430.95348837209303,1380.2176470588236,427.29999999999995,291.1578947368421,421.5,607.5823529411765,406.464705882353,2260.7020202020203,390.39898989898995,729.3809523809524,377.94047619047615,1556.4150943396226,364.33018867924534,860.8132530120482,357.8493975903615,950.0963302752293,348.45412844036696,331.4032258064516,348.42473118279565,172.6346153846154,344.875,1145.8372093023256,324.73255813953483,953.6518987341772,311.7658227848101,441.87254901960785,311.11764705882354,1971.7952380952381,296.8714285714286,297.8854166666667,291.69791666666663,1625.46875,291.65625,2011.3349514563106,288.63592233009706,1705.65,263.51,1306.4285714285713,263.1285714285714,1346.0806451612902,248.85483870967732,1201.32,232.82999999999993,1383.1153846153845,232.50961538461547,2228.721238938053,229.52654867256638,392.42134831460675,219.6235955056179,1293.7602739726028,220.77397260273983,1433.525974025974,196.61688311688317,1736.752336448598,191.64953271028048,2186.2916666666665,151.70000000000005,1993.280487804878,133.92682926829275,1166.1770833333333,130.95833333333326,1173.557471264368,96.18965517241372,1017.7405063291139,88.87974683544303,1036.0977011494253,89.00574712643675,1757.108695652174,80.67391304347825,620.3148148148148,80.95679012345681,131.07798165137615,64.05963302752298,1730.5392156862745,14.019607843137237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,138,1606.910447761194,1286.6791044776119,1436.875,1281.5375,1337.1545454545455,1277.1969696969697,1325.546511627907,1248.593023255814,823.6076923076923,1236.8384615384616,1597.4153846153847,1223.553846153846,1279.6315789473683,1205.7105263157896,2114.1275862068965,1205.7620689655173,1384.924,1199.14,2011.8519553072626,1194.058659217877,1417.9295302013422,1190.5402684563758,228.03333333333333,1186.6851851851852,629.708,1186.38,1187.1,1182.4166666666667,1150.8553719008264,1179.1694214876034,1227.547619047619,1177.2687074829932,1618.41452991453,1178.542735042735,796.8583333333333,1176.1583333333333,745.1280991735537,1163.004132231405,1603.8881578947369,1159.1907894736842,2131.677142857143,1144.3514285714286,1124.4060402684563,1141.224832214765,847.5863309352518,1135.4568345323742,1940.5551181102362,1132.9094488188975,1580.4507042253522,1131.6971830985915,696.5,1125.1324786324785,986.3968253968254,1119.6746031746031,1405.8776223776224,1113.6748251748252,953.8197278911565,1092.4115646258504,1186.577922077922,1089.1298701298701,779.8913043478261,1085.6490683229813,329.55797101449275,1070.1521739130435,1002.6666666666666,1068.7291666666667,1087.775590551181,1051.9409448818897,810.9411764705883,1042.8676470588234,1413.6479289940828,1036.085798816568,700.3606060606061,1027.4333333333334,1283.4465648854962,1019.7442748091603,1123.96,1013.8266666666666,2165.0533333333333,978.8666666666667,1802.634328358209,979.5597014925373,1628.1319444444443,976.5138888888889,703.9265734265734,976.2902097902098,960.2391304347826,958.2826086956522,1100.2153284671533,951.1715328467153,1384.9655172413793,942.698275862069,347.74657534246575,937.472602739726,1056.639344262295,938.327868852459,2194.107843137255,935.9901960784314,2241.6079136690646,936.0971223021583,438.9379562043796,932.5145985401459,1631.7857142857142,927.7357142857143,1142.1038961038962,918.3701298701299,708.0472972972973,915.668918918919,640.5656934306569,910.0109489051094,1080.3794326241134,904.3794326241134,1932.548611111111,890.3055555555555,1446.2837837837837,886.75,1716.5916666666667,884.65,1268.2571115973742,857.8129102844639,1675.560606060606,847.8484848484849,845.7987012987013,805.4675324675325,1666.8428571428572,792.6785714285714,91.30254777070064,785.5382165605096,1988.3095238095239,773.1394557823129,1764.5774193548386,770.2741935483871,1472.2814569536424,755.2417218543046,1013.8851851851852,747.8111111111111,1433.0588235294117,745.3970588235294,2017.2908496732025,738.2581699346405,749.2573529411765,721.5220588235294,2244.0038759689924,721.8798449612403,1520.3,711.6103448275862,241.01162790697674,699.1434108527131,1333.6568627450981,659.7352941176471,1994.556074766355,659.1728971962617,967.6282051282051,658.9444444444445,939.0643564356436,654.9059405940594,1539.909090909091,650.9090909090909,281.0689655172414,643.801724137931,1646.4,634.8625,717.4021739130435,631.6847826086956,1090.,617.2954545454545,1204.0876288659795,604.1185567010309,1234.6875,598.3541666666666,1964.0816326530612,587.5816326530612,1647.1530612244899,584.7448979591836,1739.7068965517242,573.1781609195402,1610.9835164835165,562.5769230769231,1764.8809523809523,535.3285714285714,1691.9907407407406,523.2870370370371,1306.409090909091,520.2171717171717,1657.367924528302,506.39622641509436,1636.5879120879122,495.4560439560439,1293.0567010309278,488.63402061855675,1283.0760869565217,476.0652173913044,1107.7823529411764,470.0176470588235,1380.3,466.5235294117647,291.11038961038963,460.461038961039,607.5689655172414,445.4310344827586,2260.764705882353,427.22549019607845,729.4318181818181,417.0795454545455,1556.518691588785,403.35046728971963,860.8975903614457,397.0301204819277,950.1637168141593,387.4380530973451,172.56603773584905,383.58490566037733,328.5,383.5121951219512,1145.8068181818182,363.97727272727275,953.6585365853658,350.82926829268297,441.752427184466,349.87864077669906,1972.337837837838,336.0405405405405,297.5612244897959,330.5408163265306,1625.4684210526316,330.8473684210526,2011.7307692307693,327.58653846153845,1705.6764705882354,302.52941176470586,1306.6780821917807,302.30821917808214,1346.1875,287.9375,1201.3823529411766,271.8039215686274,1383.1190476190477,271.46190476190486,2227.8716814159293,267.65929203539827,1293.7972972972973,259.71621621621625,394.33168316831683,254.4900990099011,1433.6625,235.5374999999999,1736.91592920354,230.8097345132744,2186.880165289256,190.64876033057863,1993.753164556962,173.1582278481012,1166.29,170.08999999999992,1170.2659574468084,134.4042553191489,1017.7469135802469,127.87037037037044,1036.1629213483145,127.9606741573034,1757.3977272727273,119.61363636363626,619.6627906976744,119.73255813953483,130.42727272727274,102.59090909090901,1730.623595505618,47.949438202247165,1334.0057471264367,43.729885057471165,1172.9623655913979,20.4677419354839,423.3411214953271,15.995327102803685,1393.963157894737,15.142105263157873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
