FrameNr,NumberMidPoints,MidPointX_1,MidPointY_1,Length_1,Width_1,MidPointX_2,MidPointY_2,Length_2,Width_2,MidPointX_3,MidPointY_3,Length_3,Width_3,MidPointX_4,MidPointY_4,Length_4,Width_4,MidPointX_5,MidPointY_5,Length_5,Width_5,MidPointX_6,MidPointY_6,Length_6,Width_6,MidPointX_7,MidPointY_7,Length_7,Width_7,MidPointX_8,MidPointY_8,Length_8,Width_8,MidPointX_9,MidPointY_9,Length_9,Width_9,MidPointX_10,MidPointY_10,Length_10,Width_10,MidPointX_11,MidPointY_11,Length_11,Width_11,MidPointX_12,MidPointY_12,Length_12,Width_12,MidPointX_13,MidPointY_13,Length_13,Width_13,MidPointX_14,MidPointY_14,Length_14,Width_14,MidPointX_15,MidPointY_15,Length_15,Width_15,MidPointX_16,MidPointY_16,Length_16,Width_16,MidPointX_17,MidPointY_17,Length_17,Width_17,MidPointX_18,MidPointY_18,Length_18,Width_18,MidPointX_19,MidPointY_19,Length_19,Width_19,MidPointX_20,MidPointY_20,Length_20,Width_20,MidPointX_21,MidPointY_21,Length_21,Width_21,MidPointX_22,MidPointY_22,Length_22,Width_22,MidPointX_23,MidPointY_23,Length_23,Width_23,MidPointX_24,MidPointY_24,Length_24,Width_24,MidPointX_25,MidPointY_25,Length_25,Width_25,MidPointX_26,MidPointY_26,Length_26,Width_26,MidPointX_27,MidPointY_27,Length_27,Width_27,MidPointX_28,MidPointY_28,Length_28,Width_28,MidPointX_29,MidPointY_29,Length_29,Width_29
34,25,888.1069651741293,1458.5547263681592,17.56391687321739,14.60301300906308,866.4763033175356,1450.1872037914693,17.57311053969012,15.291789499538444,1058.7591240875913,1450.1660583941607,40.47214592646439,18.759934132420902,915.068093385214,1429.6011673151752,19.80215497618534,16.5431443277468,954.0433789954338,1399.650684931507,17.13621342265854,16.2964175485293,742.4119170984455,1365.1683937823834,16.095082407400465,15.272227984297665,808.5507614213197,1275.2208121827412,16.06569807162482,15.700752019117184,1035.585409252669,1214.752669039146,19.93908385292077,17.98178453406953,926.6137440758293,1192.7132701421801,17.419625141518218,15.42328869619881,934.8731343283582,1136.2761194029852,16.57449280961034,15.450380952178987,1003.7259036144578,1057.527108433735,21.329289569520743,19.853484337506963,686.0198237885462,1054.7334801762115,17.86589452174353,16.1900073922142,859.842019543974,875.3306188925081,21.435630805525765,18.248929985073428,931.6052631578947,670.9655870445345,18.647022341359357,16.88048056346035,894.8622641509434,641.5150943396227,19.89439748516705,17.016643088735314,964.7392156862745,554.5431372549019,19.097316632043796,17.008247155767506,1031.8224755700326,520.9332247557003,21.299588666047327,18.365263014147377,879.1,399.81212121212116,22.058368095944594,19.06227396161123,927.8356643356643,373.93006993007,21.00078132987952,17.35586562231236,1020.4577464788732,251.28169014084506,20.633606334723286,17.540249708822028,818.2420289855072,243.11449275362315,21.59784469742053,20.386498152075546,1235.4686411149826,232.733449477352,20.736833200537454,17.629022870045453,756.765625,36.77187499999991,21.41071576209428,19.06225820974032,883.5415094339622,36.56792452830177,19.566982693768253,17.242491060764284,410.5,17.271144278606926,19.08741595941685,13.632223885234218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35,24,864.793023255814,1488.820930232558,17.585682809363387,15.594309339078121,914.0153846153846,1469.4846153846154,19.758483800810094,16.77161446077678,955.1725663716815,1436.8849557522124,17.628728470753696,16.34933531205447,740.9179894179895,1399.9656084656085,16.241432784415135,14.85607894135896,807.2288888888888,1293.931111111111,17.926866735895985,15.987423827445278,1035.8426573426573,1253.5839160839162,19.715398424426443,18.4768959955987,924.7522123893805,1230.929203539823,17.895371263333484,16.080638023324504,933.7571428571429,1178.8904761904762,16.760826948155948,15.968899328808078,1004.4788519637463,1097.5,21.180656140871022,19.904329109138573,682.4574468085107,1092.2787234042553,18.278888476515537,16.396602506997517,858.9982698961937,916.9498269896194,20.259824281694193,18.152493925564208,932.2254901960785,709.3666666666667,19.251736457241503,16.876660963824463,892.675,682.8071428571428,20.672118258532212,17.276941580578686,963.1515151515151,591.7954545454545,19.253081145628975,17.481861136255983,1036.0451505016722,561.5769230769231,20.984624900175525,18.132543372840253,877.1041666666666,438.8303571428571,22.617617106542014,18.933462250569523,926.1275167785235,411.62080536912754,21.508166743649777,17.648860390381216,1021.8952702702703,293.51351351351354,21.15048238804852,17.838397057504707,813.5188679245283,283.1627358490566,25.64635088173113,21.086197286353233,1243.0845070422536,261.80985915492965,19.91629661118049,18.14652299811048,880.5212014134275,74.70141342756187,20.867249221634996,17.270265315006178,747.6961852861035,70.4945504087193,24.41169408967133,19.167070813296313,935.8495575221239,37.73451327433622,19.00343004477609,15.170977204675967,406.61678832116786,27.59489051094897,15.303017707248411,11.511778444090572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36,23,956.0871559633027,1473.5550458715597,17.132300884997978,16.2119711477398,739.5979381443299,1433.9742268041236,16.477652310671015,15.014535563468055,806.4215686274509,1310.8088235294117,16.319363868607596,15.918144396160804,1036.,1291.9057971014493,19.26962938210516,18.2674250180106,922.8940677966102,1268.4830508474577,18.655142479010497,16.112049117648596,932.4756097560976,1221.070731707317,16.798153926097044,15.54398230086925,1005.1230529595016,1137.107476635514,20.686476531825672,19.778939797122536,678.991304347826,1129.5173913043477,17.649019173432535,16.622195324754774,858.2289377289377,958.507326007326,19.729485405062256,17.638293919397917,932.8373983739838,748.1829268292682,18.939825641267404,16.545557553885704,890.5179211469534,723.8978494623656,20.5549170679467,17.299097485222973,961.5113636363636,628.8863636363636,19.415244613490515,17.316752061015343,1039.9623655913979,602.4247311827957,19.918212471650282,17.844737548061364,875.2731343283582,477.81641791044774,22.51629085026949,18.94690642201174,923.9662576687117,448.80061349693256,22.99473215320713,18.055443494598105,1023.4580419580419,335.7552447552448,20.6383316234161,17.659044392526155,808.5958333333333,323.2750000000001,31.356782374342,19.606000476479476,1251.377192982456,291.5912280701755,20.525568236133637,17.71183329682825,877.4377289377289,112.75274725274721,20.57048660012725,16.904110780177813,738.1522842639594,103.48223350253807,24.50081825602623,20.485572473180003,932.3771929824561,79.11842105263167,18.94772901487194,15.333439752998055,402.8265306122449,39.35714285714289,14.505457634522015,8.635949311591569,952.7175438596491,18.37719298245611,20.854472099852675,17.42818424083866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,22,738.3307692307692,1467.8641025641025,16.658125905504484,14.924400893823842,1036.0620437956204,1330.1423357664235,19.233796610137304,18.172233490624283,805.4530516431925,1327.9037558685445,17.853596370574856,15.179516988886958,920.9435146443515,1305.9769874476988,18.5476047365567,16.416966648196507,931.4126213592233,1263.1699029126214,16.770790000104565,15.658406577959548,1005.7051282051282,1176.650641025641,20.607780126590377,19.299953411159002,675.3253275109171,1167.0109170305677,18.04655503481863,16.158531875177676,857.437037037037,999.8333333333333,19.59350785387856,17.56009528876895,933.0889328063241,786.9822134387351,19.334722761604233,16.675860399664696,888.3321678321678,764.9125874125874,20.700725157646552,17.603978169397653,959.6734317343173,666.0276752767528,19.65540098489831,17.576982053533815,1043.175,642.9678571428572,19.77293236774426,18.043092484298153,873.4461077844311,516.6586826347306,22.233101308934682,19.131917639298432,922.1026490066225,487.3708609271523,21.335755867701643,18.01560497414651,1024.9675767918088,377.78668941979527,20.618682743009913,18.100463688503662,803.7712477396021,362.9068716094032,37.206849822774444,19.17667444520684,1259.1713780918728,321.76148409893995,19.943367130801544,18.061691479562185,874.5330882352941,150.9154411764705,20.187725575681462,17.15415378665872,728.921875,135.60416666666674,22.780970379887833,21.474933943000387,929.2572016460905,120.38888888888891,19.173433246242322,16.14632251050518,950.9266211604096,61.18941979522174,21.623381424238104,17.314631111560995,398.8901098901099,50.45054945054949,17.387866566075164,13.335117606773775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,21,1036.2970479704798,1367.928044280443,19.40091554634627,17.827356255317852,804.6197916666666,1345.5052083333333,16.00400580251916,15.27989191336261,919.0708154506437,1343.0579399141632,18.0908075434623,16.408044544405787,930.3543689320388,1305.009708737864,17.023698569886704,15.426255189619514,1006.4935275080907,1215.4967637540453,20.5559301101356,19.153015760260818,671.8552631578947,1203.8859649122808,18.16445764535443,15.996724642479325,856.559925093633,1040.8520599250937,19.459350614770226,17.476710228917714,933.6884615384615,825.723076923077,19.38136273544729,17.08030277875828,886.0204081632653,805.9387755102041,20.66909066161831,18.13294474084135,957.8745454545455,702.8345454545455,19.74048200139864,17.774187108761133,1046.5344827586207,683.5862068965517,20.65996906535527,17.91955651808295,871.7978723404256,555.4939209726443,21.643276893067256,19.377140013978345,920.1624605678234,525.2917981072555,22.172280111157544,18.222762796182177,1026.5704697986578,419.81208053691284,21.209699511644093,17.91106318939513,798.886287625418,402.2859531772576,42.19115946643593,18.77261127781481,1266.5374149659865,350.156462585034,20.275543125297457,18.470748126698115,871.2745454545454,189.12909090909102,20.242407783092375,17.29239248591133,720.0264623955431,168.1239554317549,22.24540511774424,20.561862763560985,926.2068273092369,161.82931726907623,19.09746203548313,16.616143387471208,949.1566666666666,104.0666666666666,21.916829617780166,17.49177208336274,394.85238095238094,64.,18.4280891501464,14.5045054264717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39,21,1036.4122137404581,1405.5419847328244,19.343125564613693,17.25021303243908,917.433962264151,1379.8301886792453,17.13886476624712,15.781283831357785,803.6363636363636,1362.2525252525252,16.48531167792436,15.284755309686732,929.1354679802955,1346.3522167487686,17.148792270358644,15.106681331475231,1007.2458193979933,1254.2458193979933,20.174592630742577,18.86305076979477,668.0141509433962,1240.3254716981132,17.345459614777507,15.562507334157603,855.8735849056603,1081.801886792453,19.32149479156228,17.48357544661118,934.1549019607843,864.3470588235294,19.615545023004756,16.55583742755398,883.7622377622378,846.7902097902098,20.661430875524047,17.673814586042276,956.0639097744361,739.7932330827068,19.71196917130574,17.218110093794596,1050.1061643835617,724.1130136986301,20.24941501385979,18.359829883550038,870.5925925925926,594.3024691358024,21.236511575403625,19.454339594079123,918.1827794561933,563.2129909365559,23.073345423729535,18.28122686694718,1028.1488294314381,461.91806020066883,21.13482361170124,18.030850845654996,794.0384615384615,441.7051282051282,47.73902638350519,17.456991999924604,1274.7727272727273,380.7154882154882,20.81750478119097,18.16158667212243,867.737037037037,227.44444444444434,19.854618442645055,17.320973680496724,711.4228486646884,202.126112759644,22.561478485030122,19.007596748977814,923.1130434782609,203.4304347826087,19.019574065356107,15.44555652480969,947.5,146.91319444444434,21.33138941366393,17.210014402793313,389.4685534591195,77.09748427672957,17.42671741960304,11.634507839061452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40,25,1036.563432835821,1442.7723880597016,19.614330188113183,17.39951049617398,915.6067961165048,1416.5533980582525,17.00855298785831,15.425217266826976,928.2115384615385,1387.548076923077,17.460237644970608,15.168370067135655,802.671875,1378.0729166666667,16.054830681920368,15.223929171332781,1008.0606557377049,1292.7295081967213,20.31553371999464,19.13756233266708,664.6751152073733,1276.9700460829492,17.61378256296275,15.706286979267274,855.3487084870849,1122.6365313653137,19.725013821899726,17.50617013577703,934.5962962962963,902.7666666666667,19.939901788004157,17.245592700060428,881.6311475409836,887.6540983606558,20.764209822583393,18.783555651799468,954.1100386100386,776.0675675675676,18.7586820396619,17.59780963706915,1053.6540983606558,764.7622950819672,21.435008376333712,18.13656818436372,869.1070381231672,633.4677419354839,21.75740815510624,19.988236440291132,916.068253968254,600.0460317460318,22.23557064543342,18.037645964605563,1029.6704918032788,503.9360655737705,21.441288608678526,18.142685997075926,784.8883495145631,492.18608414239486,21.74462116454925,18.09066967027728,794.2663230240549,469.28006872852234,20.516425142526682,18.072757967935893,1281.786231884058,408.5978260869565,19.28201942688621,18.21810003691897,864.4964912280702,265.87192982456145,20.786016807291023,17.45897244660181,919.8446808510638,245.0872340425533,19.53577198465461,15.358659612601912,701.9716049382716,235.47777777777787,25.673133437615142,20.09164891339079,945.9602649006622,189.60596026490066,21.59359050242645,17.82703948075155,383.8956043956044,86.97252747252742,15.044745534747497,7.85702979163921,967.390625,50.97812500000009,23.112793184105712,17.645104950913563,904.5724346076458,36.681086519114615,27.417821272594022,23.09094355818963,995.6564417177914,37.12269938650297,23.99391893163729,17.305001267708466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41,25,1036.7480620155038,1479.7519379844962,19.354972945446956,16.988973252479088,914.0187165775401,1452.9224598930482,16.499606352442072,14.432702345334532,927.1,1428.1947368421052,16.610160816634103,14.583660962317932,802.0081967213115,1394.5382513661202,15.541299883491051,15.013138644251843,1008.8150684931506,1330.6027397260275,19.802466099221554,18.7870826301155,661.3557213930349,1313.136815920398,16.735626454219577,15.284456378744656,854.5583657587549,1163.0214007782101,18.948237633147215,17.281817398061662,935.101593625498,941.0019920318725,19.37893134120549,16.501267113343747,879.3973384030418,928.6939163498099,19.476811749643026,17.18755462280244,952.2845528455284,812.3739837398374,18.6144944344689,16.84601996340763,1057.2432432432433,804.75,21.08644358973899,17.8827737979598,867.7530487804878,672.6067073170732,21.627419341533678,19.32581265630315,914.3014184397163,636.7907801418439,20.843166238609324,17.239363062325893,1030.9319727891157,546.0748299319728,20.76990939521838,18.06295539062984,780.1643109540636,532.8144876325089,20.25988584244386,17.784030288123557,789.7867383512545,506.91218637992836,20.42968934185367,17.39234231121145,1289.4710144927535,438.05797101449275,20.028213600266348,17.562079478737,861.3,304.066037735849,20.064591819606083,16.816224256937858,917.0399061032864,286.63615023474176,18.70841465465654,14.514422349434268,692.4270270270271,267.9135135135134,23.454270854991847,20.098820101112363,944.445205479452,232.13356164383572,21.302312393989283,17.472128906000037,378.83673469387753,98.92857142857133,15.531764892630365,10.919512330722325,970.3360655737705,94.89344262295072,22.480490992132637,17.269212410729917,903.6325051759834,82.66149068322989,26.75389536776264,22.997408317726148,996.4314641744548,77.87071651090332,23.282343951792964,17.56255848633527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42,27,912.4607843137255,1488.8529411764705,17.097785154367607,15.213545900878591,926.2227722772277,1468.6831683168316,17.169486613685272,14.97974402287827,801.1528497409327,1411.2305699481865,16.068736880316656,15.298457077524711,1009.5490196078431,1368.0980392156862,20.407825059568292,19.099541745010246,657.8581395348838,1348.8906976744186,17.24282564211356,15.89601992775554,853.9090909090909,1202.9166666666667,19.542131786686664,17.262182794679028,935.6456692913385,979.3110236220473,19.136735121257196,16.901534387499716,877.4773584905661,969.3415094339623,19.378983303960162,17.42562604083667,950.594696969697,849.2083333333334,19.441964554781837,17.28958256600262,1060.7987421383648,844.6383647798742,21.54378786616653,18.790941727226603,866.15625,711.8607954545455,22.70234447492544,19.7597656463752,912.2305389221557,672.9610778443114,23.138153971726258,18.406984787923484,1032.109271523179,587.976821192053,20.936308953397095,18.376159761251866,775.4331210191083,573.7356687898089,21.156376284192774,18.905272405758506,785.2543252595156,544.3477508650519,21.1028594105691,17.43888636303636,1298.7986577181207,476.46308724832215,20.72152054224681,18.332916221174845,858.3727272727273,342.18000000000006,20.304519993948514,17.256876987234204,914.3884120171674,328.37982832618036,19.377871789204583,15.301237891505357,683.6843434343434,300.1060606060605,22.72664286176975,22.19719343768188,942.9516129032259,274.50967741935483,21.812493424295894,18.09710483629478,973.0623100303951,138.79179331307,23.55713130119593,17.795923734918777,902.8787575150301,128.36372745490985,27.140747214175537,23.425869657374502,997.0994318181819,118.24715909090901,23.397953045657925,19.19138596712863,373.62558139534883,108.77441860465115,18.813832090898327,14.640059396935602,1034.522346368715,23.430167597765376,23.244493179480255,19.620668962274628,1099.3851063829786,21.1255319148936,18.91910961768183,15.837059734502812,941.0830508474576,15.659322033898206,20.486344001178285,18.351280211250828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43,25,800.4431818181819,1426.4375,15.207386433209836,14.727320606654528,1010.1245614035088,1405.4438596491227,19.80997185508726,18.33440888360228,654.5291262135922,1384.6893203883494,17.264139048250513,15.183132177984637,853.496062992126,1242.6968503937007,19.037749675461328,17.002979690893454,936.0879828326181,1017.255364806867,18.1089673848942,16.40674640020582,875.3825910931174,1009.7429149797571,18.749859522068835,16.824611762712482,949.1943396226416,885.7415094339623,18.847327423634646,17.941497641778824,1064.2166123778502,884.7247557003258,20.742194807763994,18.955986221621824,864.3123076923077,751.3153846153846,21.81488855214887,18.978168730014488,910.5354609929078,710.0851063829788,20.650564257782374,17.38018034571672,1033.278947368421,629.8824561403509,20.39059644227466,17.823097059533424,770.3059210526316,614.4407894736842,21.22583543423674,18.24727498745313,780.7785714285715,581.7,19.84589356780621,17.978606854082873,1307.3222222222223,515.8074074074074,19.713936674786137,17.446916191578502,855.5266159695817,380.7433460076045,19.85396068977205,16.87693738952586,911.3893805309734,370.32743362831866,18.948199788389186,15.208626539691364,675.1848484848484,333.14242424242434,21.950551107748087,19.149624242718392,941.6501706484642,317.0358361774745,20.98567131542718,17.78977810015311,976.0322580645161,182.78709677419351,22.000719078744623,17.952644203557668,902.0826086956522,174.5282608695652,26.06513042357226,22.491738802868486,997.8230769230769,158.70923076923077,21.349231597488444,19.412441570075433,369.3253968253968,117.1190476190477,17.795688640420916,13.711926107015948,1035.4461756373937,61.737960339943356,23.274752141461907,19.307467907366302,1101.0182186234817,57.28137651821862,18.800551256548157,16.754115799365024,941.8992932862191,42.80388692579504,19.79586764952905,18.21183893681134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44,25,1010.7813559322034,1442.3,20.363077692178564,18.49034141439955,799.7085561497327,1441.6604278074867,15.90079176887984,14.992453924515798,651.2361111111111,1420.2222222222222,17.755380462671788,15.533402334407077,852.9131274131274,1282.3339768339767,19.24625834194523,17.170518950630246,936.1890756302521,1055.1680672268908,18.339803768947778,16.5180551556195,873.416,1050.188,18.616572202448683,17.18722896312881,1067.7768166089966,924.8114186851211,20.341229241156487,18.09805772512832,947.5445344129555,922.5404858299595,19.168475144489715,16.41150550389623,862.5150602409639,790.7590361445783,21.624112745874537,19.566261668544918,908.6030927835052,746.8539518900344,20.761541325190198,17.906793588201744,1034.46632996633,671.6851851851852,21.03685735529211,17.999110314501618,765.1132075471698,654.874213836478,22.19196683506462,18.258501134471025,776.1700680272108,618.9013605442177,20.25644031176696,18.483961137530585,1314.958904109589,555.8801369863014,20.522196011385155,18.106431139644954,852.4792387543253,419.13667820069213,20.896385912470556,17.622845292515827,908.0020576131687,412.3395061728395,19.048780721432088,16.24628048301368,665.9895833333334,366.625,24.15068214898758,20.24210501967274,940.3490566037735,359.6100628930817,21.828669581367816,18.575221953806427,978.765243902439,226.96951219512198,22.983176714325797,18.184659118648362,901.1778947368421,220.00526315789466,26.440661539155407,22.89356145024153,998.8055555555555,199.46604938271594,22.325397382324805,18.504992099985877,366.09055118110234,126.5,15.239484990389725,10.726601317819338,1036.5560224089636,100.04621848739498,23.31256115821326,19.52841174313554,1103.2851851851851,94.01111111111118,20.04664023484038,17.160658781291286,942.5175438596491,69.20877192982448,20.594842926847356,17.623926358968074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45,26,1011.4676258992806,1478.7338129496402,19.966087465215974,17.743269098914432,799.2005988023952,1457.5898203592815,15.018778021860687,14.151825463514124,648.0414634146341,1454.6365853658538,16.911221032558114,15.48143567824722,852.5901639344262,1321.1024590163934,18.322260318483117,16.964669679910628,936.6601731601731,1092.6904761904761,17.54913735265602,16.77009023382695,871.4827586206897,1090.228448275862,17.764416042073382,16.74554671584488,1071.0421686746988,964.2349397590361,18.53734808483067,17.11857147157955,945.9976744186047,959.1883720930233,17.065077672615516,16.0479351631298,860.7337662337662,830.1071428571429,20.48222812856578,19.17363041249635,906.5794701986755,783.5629139072847,21.909981685409104,17.573316032340127,1035.5180505415162,713.297833935018,20.093881915052968,17.55185839947096,759.8827586206896,694.7275862068966,20.98706150950743,17.612244165886867,772.0129151291513,656.2416974169741,19.42706912311436,17.76804138703562,1322.768456375839,595.7013422818792,20.767546325907688,18.276986583005954,849.4616724738676,457.479094076655,21.17374799546393,17.241998092375407,904.7291666666666,454.26666666666665,18.82364861415838,16.261166336658384,938.8933333333333,402.02,20.85056912543003,18.340446814837634,656.765625,399.34635416666674,24.775565007395773,19.75153393977365,981.4774193548387,271.1548387096775,22.402315303952953,17.62300533079091,900.1826086956522,264.9695652173914,26.161818741525046,22.391429211628648,999.8892617449665,240.3389261744967,21.631344778665497,17.561696859008016,1037.6074626865673,138.2313432835822,21.982597693865888,19.44449769555175,362.0945945945946,137.37837837837833,14.388306140203815,6.645628238517616,1106.2837837837837,130.35328185328194,20.366479033713244,16.225909659172874,943.1183745583039,96.18551236749113,20.04696505214276,17.994939634204137,908.6985294117648,33.625,20.492439939122647,16.908139012233782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,26,644.9881516587677,1489.0876777251185,16.842832568552783,15.963952368914361,798.3663101604278,1473.1042780748662,16.236426296853267,14.658457712971156,852.2176470588236,1359.856862745098,19.164101106004328,16.98709205441369,869.7343096234309,1130.4539748953976,18.058194633911008,16.959272173898672,937.0404255319149,1130.3170212765958,18.243981178622363,16.40522703217634,1074.1244897959184,1004.0061224489796,18.293140244585523,17.078994371155257,944.5044642857143,995.6205357142858,17.651865718272433,16.183112857732873,858.7658227848101,869.3132911392405,20.994793510800235,19.165136214277908,904.4557823129252,819.5646258503401,21.18599337818694,17.687608534695947,1036.5285714285715,755.1428571428571,20.251272360869677,17.60691678819098,754.7989690721649,734.544673539519,21.165923273588984,17.51500263353045,767.7087912087912,693.8186813186813,19.42724746477604,17.90930338114666,1331.8466666666666,634.86,20.880187483709456,18.30176656866853,846.5207612456747,495.8217993079585,21.168408658901516,17.375342348746756,901.2642276422764,496.04471544715443,19.265488773102458,16.28758382259036,937.7709677419355,444.57419354838703,21.54185224159388,18.32965011628176,647.5075949367089,431.2873417721519,23.447839805046574,21.458606141880274,984.2363636363636,315.4787878787879,23.170914158069408,18.132887053925444,899.1871035940803,310.0158562367865,26.75743787460798,22.512193114273224,1000.7622950819672,281.49016393442616,21.82155925294875,17.80741726597606,1038.684750733138,176.78739002932548,22.424210470422725,19.362639396829657,1108.95703125,166.2734375,19.61982373687242,16.642165918411358,358.4782608695652,147.340579710145,16.591332054711433,10.600541163876747,943.8355048859935,123.76384364820842,20.860194930296903,18.754264895459077,906.0484949832776,69.73745819398005,21.525961575310216,17.71874818678867,1039.7753623188405,18.036231884057997,21.164075741102142,16.648319558070998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,26,797.7316384180791,1487.5056497175142,15.54431777231924,14.498818488011397,851.8760330578513,1398.0082644628098,18.407376386183802,16.751835608396668,867.9,1170.0217391304348,18.20266654812772,16.15925295480953,937.3931623931624,1167.8076923076924,18.091378734348005,16.48297166432615,1077.1286919831223,1043.301687763713,18.003035209226287,16.79488682009699,942.9870689655172,1032.0689655172414,18.185274580357387,16.2430816911275,856.7152317880794,908.6986754966888,20.555139241371815,18.719458852222676,902.8629032258065,854.8145161290323,18.839630600748748,16.7743379147964,1037.42,796.5181818181818,19.80170466646966,17.695281429350054,750.0131086142322,773.8370786516854,19.531785279335576,17.43085567511343,763.1507352941177,731.4779411764706,19.678428721314376,17.621173814180505,1340.8006993006993,673.5524475524476,20.2129082383642,18.030763895773486,897.8531914893617,537.6191489361702,18.64305173828134,16.054188705279252,843.384892086331,534.1007194244604,20.231155302562936,17.503816764704972,936.3065573770492,486.95901639344265,21.278189932681297,18.272345544268408,639.0124653739612,463.5858725761773,22.166029938556985,20.746013123423584,987.0356037151703,359.5804953560371,22.744184016068335,18.085858101074127,898.2350427350427,355.0363247863247,26.862068471947577,22.201550836701596,1001.427868852459,322.3622950819672,21.677637072274486,17.933619648242463,1039.41788856305,215.22140762463346,22.090323777429024,19.66059172952957,1110.6904761904761,202.10173160173167,18.54554000867822,15.859528682386554,354.56535947712416,159.22549019607845,16.98861843391327,11.478669898174097,944.6350364963504,150.2153284671533,19.47194429215463,17.928881803218108,903.3127090301003,105.97157190635448,21.61004956241538,17.64315955873781,1040.2288732394366,57.5669014084508,21.192805458315103,17.079277957464235,1130.362660944206,22.190987124463618,19.4221126544196,15.284680315928389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48,25,851.641129032258,1435.9717741935483,18.422643182460067,17.131859181800323,865.9026548672566,1209.7610619469026,18.439808835729753,15.671586904301668,937.8982683982684,1204.7424242424242,18.188453001362543,16.196995844042483,1080.3930041152264,1082.9115226337449,18.886221394324018,16.444136554797325,941.1413502109705,1067.7911392405063,18.77333663594291,16.09032686894048,854.4344262295082,947.6213114754098,21.054538436714072,18.447146957973253,900.9628378378378,889.9256756756756,20.650470425789354,18.33440186623429,1038.442238267148,837.9187725631768,19.914034949456543,17.750620760177835,745.5540540540541,812.9169884169884,18.83107911479877,17.53270136959999,758.4964285714286,769.0071428571429,20.553493096523034,17.330692459420547,1349.0104895104896,712.8356643356643,20.187598897575842,18.032577299182762,894.3879310344828,579.176724137931,18.633961833454553,15.868174133687903,840.1115107913669,572.2661870503597,19.89851756643299,17.79531370762554,935.0427631578947,529.2467105263158,21.13602630375756,18.320308316074065,630.5087209302326,496.4796511627907,21.907962574038535,20.024074668654997,990.0153374233129,403.43558282208596,22.982765400549678,18.07529260134231,897.3791666666667,400.0625,27.33553290862046,22.38316025104479,1001.7133757961783,363.1783439490446,22.43400669547637,17.823272810485083,1039.9,254.08571428571418,22.137766999695312,20.123518751974654,1112.2470355731225,238.36956521739125,19.29896801369623,16.68709979183605,945.2411347517731,176.8049645390072,20.1615267767755,17.814711677667805,349.280303030303,171.4242424242425,16.645777584059694,10.173914614154294,900.4795918367347,142.7006802721089,21.425538298714876,17.476010123393202,1040.56993006993,97.20629370629376,21.264724089906867,17.12653166052258,1134.7252964426877,63.95849802371549,20.044977699373543,16.08179084393382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
