FrameNr,NumberMidPoints,MidPointX_1,MidPointY_1,Length_1,Width_1,MidPointX_2,MidPointY_2,Length_2,Width_2,MidPointX_3,MidPointY_3,Length_3,Width_3,MidPointX_4,MidPointY_4,Length_4,Width_4,MidPointX_5,MidPointY_5,Length_5,Width_5,MidPointX_6,MidPointY_6,Length_6,Width_6,MidPointX_7,MidPointY_7,Length_7,Width_7,MidPointX_8,MidPointY_8,Length_8,Width_8,MidPointX_9,MidPointY_9,Length_9,Width_9,MidPointX_10,MidPointY_10,Length_10,Width_10,MidPointX_11,MidPointY_11,Length_11,Width_11,MidPointX_12,MidPointY_12,Length_12,Width_12,MidPointX_13,MidPointY_13,Length_13,Width_13,MidPointX_14,MidPointY_14,Length_14,Width_14,MidPointX_15,MidPointY_15,Length_15,Width_15,MidPointX_16,MidPointY_16,Length_16,Width_16,MidPointX_17,MidPointY_17,Length_17,Width_17,MidPointX_18,MidPointY_18,Length_18,Width_18,MidPointX_19,MidPointY_19,Length_19,Width_19,MidPointX_20,MidPointY_20,Length_20,Width_20,MidPointX_21,MidPointY_21,Length_21,Width_21,MidPointX_22,MidPointY_22,Length_22,Width_22,MidPointX_23,MidPointY_23,Length_23,Width_23,MidPointX_24,MidPointY_24,Length_24,Width_24,MidPointX_25,MidPointY_25,Length_25,Width_25,MidPointX_26,MidPointY_26,Length_26,Width_26,MidPointX_27,MidPointY_27,Length_27,Width_27,MidPointX_28,MidPointY_28,Length_28,Width_28,MidPointX_29,MidPointY_29,Length_29,Width_29,MidPointX_30,MidPointY_30,Length_30,Width_30,MidPointX_31,MidPointY_31,Length_31,Width_31,MidPointX_32,MidPointY_32,Length_32,Width_32,MidPointX_33,MidPointY_33,Length_33,Width_33,MidPointX_34,MidPointY_34,Length_34,Width_34,MidPointX_35,MidPointY_35,Length_35,Width_35,MidPointX_36,MidPointY_36,Length_36,Width_36
1,33,863.7698412698413,1357.5198412698412,18.32454333493322,17.547896531056608,790.5968992248062,1316.8178294573643,18.49605042887577,17.78439419582204,916.4246031746031,1313.6746031746031,18.324385989526384,17.557706670974593,614.3949416342413,1282.2354085603113,18.416187204035186,17.812650147708254,1044.2816091954023,1169.9367816091954,18.482795662047174,18.015207812474394,883.8837638376384,1165.6402214022141,18.977425832642016,18.19102136880884,863.1190476190476,1119.53663003663,19.067179952972158,18.23062246000393,761.3541666666666,1050.78125,19.465397398385516,18.876592242205227,938.0993031358885,1021.3571428571429,19.80294193895456,18.47081559745771,971.2889273356401,1005.621107266436,19.639437507103025,18.74696781879651,1088.5366666666666,972.01,19.978063649457127,19.163868651896202,1072.0434083601285,940.8215434083602,20.82556743486811,19.05400429653238,728.0364238410596,927.5496688741722,20.453611262002948,18.920529544494727,1015.9707792207793,920.4772727272727,20.840238854553206,18.851440371325324,888.4968652037618,891.3181818181819,20.83348219094294,19.517565666612988,878.5790273556231,842.1018237082067,21.539669518955325,19.477254655268318,904.2905604719764,818.3849557522124,21.855702358791948,19.790016709995683,1106.4907975460123,770.5306748466257,21.394605183668975,19.39253490014057,1133.8183183183182,683.8453453453453,21.608480786638605,19.646897342854505,986.8154761904761,668.4196428571429,21.574678584798566,19.876509231906862,912.4183673469388,589.7973760932945,21.90738402100876,19.97176790055787,1077.9563953488373,588.7906976744187,21.584144965694474,20.348083635198638,1175.4824046920821,584.0777126099707,22.085573489987283,19.6764830513936,1020.5446428571429,494.9761904761905,21.616627015222942,19.83898284538824,1021.0472222222222,463.7027777777778,22.84553597444529,20.08894431201373,1061.4467787114845,265.0378151260504,22.58285561147589,20.148112383106238,1031.2351351351351,244.06486486486483,22.874079893541936,20.63787369380996,1179.326330532213,239.28151260504205,22.463583778374865,20.280411737532138,1048.1997245179064,190.03443526170804,22.78496756109383,20.318419728318496,1060.365229110512,64.68867924528308,23.217070147077067,20.397390436667294,961.6967654986523,29.4137466307277,23.083666037286495,20.48920395347197,1120.2182320441989,21.61602209944749,22.949939706021357,20.092389139094166,1003.9453333333333,17.884000000000015,23.292072824913397,20.52121420403327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,35,863.1216216216217,1398.492277992278,18.397267005153275,17.964514827569385,915.935606060606,1357.2613636363635,18.629718146498355,18.0609668547609,790.0735849056604,1356.2320754716982,18.563872900266748,18.181586613738254,611.9465648854962,1325.171755725191,18.430200068378156,18.126593689069516,1043.8234200743495,1213.8345724907063,19.050961692023794,18.002621229601775,883.0615942028985,1208.7391304347825,19.351709028476357,18.187814378634997,862.8686131386861,1162.448905109489,19.191439300486657,18.176302861781718,760.048275862069,1093.4310344827586,19.98436124427754,18.500741446676294,937.3552188552188,1064.0858585858587,20.024163266930913,18.90737009586444,971.1317567567568,1048.3783783783783,20.218187947950586,18.669447965872795,1088.782894736842,1014.921052631579,20.243561043599286,19.14424855915121,1072.0116279069769,985.2109634551495,20.482766102696665,18.71684036555997,726.4064516129032,970.9225806451612,20.652180338869222,19.129775234661246,1015.6262135922331,962.9886731391585,20.398422914146554,19.31572546152662,887.8642172523962,935.3498402555911,20.525920920798672,19.442028526899303,878.2410714285714,886.4345238095239,21.75442751939154,19.698531837326556,903.1075581395348,862.7325581395348,22.07769873715526,19.878447947006748,1106.5903614457832,815.0150602409639,21.570371236410626,19.63968795108616,1134.5672514619882,727.4122807017544,22.164947167446496,19.671699938347874,986.2900874635568,710.631195335277,21.528110177959437,20.318821938876496,912.0295774647888,632.243661971831,22.219718433291522,20.35160393315488,1078.597142857143,631.9771428571429,22.32095175463257,20.001536943802627,1175.3962536023055,627.0677233429395,22.370391569938608,19.75790322355674,1020.233918128655,540.1052631578947,21.733198918932768,20.07052123619901,1021.4175824175824,509.31868131868134,23.267331464446276,19.93772966229314,1061.2324324324325,307.9162162162163,23.027196304919563,20.491623960552424,1031.122340425532,287.47872340425533,23.156688984029966,20.709484287461898,1179.948087431694,280.9371584699454,22.806483221165735,20.44581237231819,1048.0833333333333,234.13978494623666,22.990406672327715,20.638366791332196,1060.4714285714285,108.62987012987014,23.47663365513278,20.903329078701525,961.3057742782153,71.12467191601058,23.449477302009743,20.738072404220336,1121.4281767955802,64.89502762430948,23.210609595209405,19.904549186131874,1004.0221932114882,61.419060052219265,23.520766358361,20.75463426979473,920.2071240105541,39.98812664907655,23.438398762371534,20.62890561158597,880.9263157894737,13.694736842105158,23.47997278042159,20.622863830702382,NaN,NaN,NaN,NaN
3,36,862.546218487395,1439.2731092436975,17.68117231322404,17.175240459551397,915.6188524590164,1400.389344262295,18.032258187443365,17.259523310584992,789.6951219512196,1395.3658536585365,17.931863336745334,17.505120421875557,609.4083333333333,1367.7875,17.609289816329255,17.408502742053344,1043.35,1257.4625,17.838831844261378,17.146240941738974,882.2384615384616,1251.2884615384614,18.4077609939618,18.0074150813233,862.6124031007752,1205.0077519379845,18.779272988142484,17.50227390063165,758.551094890511,1135.8868613138686,19.010376950130425,18.39612419974279,936.7763636363636,1106.550909090909,19.21864111328569,18.239576596508012,971.0179856115108,1090.9316546762589,19.34144747660025,18.31423572729384,1088.9063604240282,1057.5070671378091,19.58764409698839,18.421049078665863,1072.0121951219512,1029.3397212543555,19.907855416090356,18.38541450869954,724.8217993079585,1013.9359861591695,19.798526896930333,18.62241019699096,1015.3368055555555,1005.0798611111111,19.750517864144477,18.616002449090136,887.2883959044368,979.2508532423208,20.029177954245306,18.64092805681259,877.6052631578947,930.6940789473684,20.096972525513745,19.295899662498243,901.9790996784566,906.927652733119,20.990713307723823,18.927349451153272,1106.7038216560509,859.4203821656051,20.79228560910948,19.2386312912213,1135.315625,770.959375,21.120326578103878,19.32385812238945,985.7018348623853,752.5244648318043,21.177836995234973,19.71819631023069,911.5424242424242,674.5151515151515,21.290952671891702,19.76948560627861,1079.2261904761904,675.0238095238095,21.242184065459735,20.185781165311564,1175.415407854985,669.9471299093656,21.40426746268167,19.730669669463555,1019.7331288343559,584.9386503067485,21.18146907744402,19.637471482737883,1021.6130434782609,554.8130434782609,22.32026831909938,19.705032196650496,1061.2073863636363,350.71306818181824,22.164556920338573,20.257427196159806,1031.0780821917808,330.7821917808219,22.64840614576209,20.568661001658334,1180.4827089337175,322.4827089337175,22.41150310161283,19.749081004652908,1047.909090909091,278.28693181818176,22.337816159164696,20.084587169270392,1060.4203296703297,152.38186813186803,23.11124714449937,20.088986869742246,960.9972527472528,112.6565934065934,22.555920619066086,20.5918623134242,1122.5085227272727,108.20738636363626,22.570033127748506,19.898486156151474,1004.2267759562842,104.74590163934431,22.96428493109049,20.328690808291036,918.3504155124654,81.67174515235456,22.953997601850297,20.04693520967723,879.9043715846994,56.07923497267757,22.836282077936005,20.428351929395255,1036.5815217391305,51.918478260869506,23.15901199147162,20.279881289814472
4,36,861.796875,1479.625,18.271130867761755,17.874720153421247,915.1872586872587,1443.2760617760619,18.485312825010183,17.859686265290723,789.2404580152672,1434.328244274809,18.512277582879424,18.068296621727512,607.0019305019305,1410.0830115830115,18.305331363496776,18.06299285123408,1042.7170542635658,1300.8372093023256,18.669345801871174,17.656899093268773,881.5919117647059,1293.8308823529412,19.183017563912323,18.086595663058404,862.2904411764706,1247.3823529411766,19.030881018930838,18.224619888092143,757.1185567010309,1178.1323024054982,19.952364777721044,18.599677794781627,935.969964664311,1148.779151943463,19.508154775178408,18.485625593553227,970.9359861591696,1133.4792387543253,19.923643132149643,18.48070716065072,1089.0472972972973,1099.9493243243244,20.2413001830359,18.6329240576517,1071.9750830564783,1073.2906976744187,20.58020438049983,18.64077664274929,723.1920529801324,1057.1059602649007,20.395799269287252,18.88085311846036,1015.,1047.2763157894738,20.56157565343183,18.8456333068656,886.7317880794702,1023.1125827814569,20.316947197025776,18.955864790711402,877.2307692307693,974.8685897435897,20.803377186103198,19.14154697161798,900.8542319749216,951.051724137931,21.232572838685922,19.189341001444905,1106.7592592592594,903.7870370370371,21.41455091164339,19.299104073292714,1135.948377581121,814.4882005899705,21.738055956888108,19.91343267683166,985.2558823529412,794.6558823529411,21.405483003592032,20.24885070374062,1079.7556818181818,718.2159090909091,22.16872452979289,20.246916606263806,911.1780626780627,716.9900284900285,22.024893033530443,20.322801910891755,1175.2398843930637,712.9479768786127,22.012343152984524,20.04608029606317,1019.5058823529412,630.1470588235294,21.974342358647295,19.737824183797322,1022.1043956043956,600.3763736263736,23.00623318743669,20.150200681431805,1061.0525606469002,393.67250673854437,22.86287839642964,20.681977505229753,1031.06836461126,374.2050938337802,22.884353960746704,20.792304891221075,1180.989010989011,364.1675824175825,22.633179227204774,20.49690437367709,1047.8125,322.5434782608695,23.011816864800135,20.375668986815974,1060.3970976253297,196.42348284960417,23.40356434707257,20.63425812733971,960.6715039577837,154.34168865435367,23.117310346266166,20.910681564561155,1123.5945945945946,151.6108108108108,23.626427575738326,19.964925023260925,1004.531914893617,148.33244680851067,23.17246578529744,20.704020230225616,916.7101063829788,123.51595744680844,23.31824312120891,20.554447660701673,878.9591029023746,98.76121372031662,23.34130404464871,20.68781977246578,1036.7727272727273,93.77532467532478,23.6290915452071,20.765874237136085
5,36,914.7435897435897,1485.7521367521367,17.468380912127376,17.084012549861377,788.99377593361,1472.7738589211617,17.676602343457915,17.41026172737133,604.5822510822511,1451.9415584415585,17.397007095791352,16.939524414063865,1042.2826086956522,1343.908695652174,17.400107479312624,16.868770789548822,880.824,1336.032,17.903431084144078,17.807278158531254,862.1535433070866,1289.4094488188975,18.141508088737282,17.856363689014607,755.8584905660377,1220.0698113207548,18.462105664198436,18.296649205171395,935.2765151515151,1190.8295454545455,18.791988213178552,17.92467977453526,970.7172284644195,1175.5898876404494,18.89305612477856,18.033146136930075,1089.1043956043957,1142.1630036630036,19.039255222397824,18.292263285173725,1072.0487364620938,1117.063176895307,19.252982441084367,18.34980618304817,721.6285714285714,1099.7964285714286,19.434699722892,18.392367476072806,1014.6276595744681,1089.1418439716313,19.184629398889427,18.781836941081895,886.1451612903226,1066.5250896057348,19.274437343858253,18.441958510652007,876.8521126760563,1018.7077464788732,19.604011146689324,18.461837988076727,899.8966101694915,995.086440677966,20.242658976674864,18.562722937728317,1106.8941368078176,947.2817589576547,21.86918144681321,18.05247868572929,1136.622641509434,857.9559748427673,21.03137471642533,19.27753738282982,984.653125,836.615625,20.8721232039537,19.549051395374125,1080.4115853658536,761.2256097560976,21.16299552681391,19.78217609976791,910.5978593272172,759.2064220183486,21.30802485613026,19.580190430514495,1175.0460122699387,755.7638036809816,21.223483643822025,19.58900899174454,1019.215625,675.165625,20.822832032593087,19.60425600838797,1022.4823529411765,645.7617647058823,22.171624341157226,19.556858141638784,1061.0201149425288,436.4540229885058,21.92985033463201,20.22192933001018,1030.9550561797753,417.44943820224717,22.294356107273646,20.361086806519054,1181.4560117302053,405.71994134897363,21.783571399144734,19.960726471054837,1047.5174418604652,366.40697674418607,22.27305923781003,19.698897970255675,1060.3370165745857,240.20718232044192,22.79487550213422,20.265913634302873,960.2478991596639,195.85574229691883,22.32405595162201,20.3866234345892,1124.6742857142858,195.0971428571429,22.69575195389559,19.66672654620389,1004.7520775623269,191.62465373961209,22.731329234095817,20.24460618280667,914.8389830508474,165.180790960452,22.23016003546181,20.29891714690563,877.7952646239554,141.21309192200556,22.550862896311823,20.2818605132156,1036.8259668508288,135.33977900552486,22.53628037403607,20.473261481625222,1024.0687331536387,48.80188679245293,23.189533118261636,20.381276499909795
6,33,1041.4918032786886,1386.950819672131,17.90114554545465,17.378176463165072,880.0692883895131,1378.185393258427,18.632443429482763,18.256066358157568,861.9925373134329,1331.3992537313434,19.04818441078883,17.91156827688591,754.4783393501805,1261.9115523465705,19.24224683675055,18.389694920354682,934.5656934306569,1232.7372262773722,19.021222194992017,18.36603458870479,970.5462633451957,1217.6032028469751,19.45680893752631,18.40596450600636,1089.2655172413793,1184.203448275862,20.068780633924717,18.424271876106104,1072.0567010309278,1160.8539518900343,19.86439998153046,18.687772037563125,720.1551724137931,1142.6137931034482,19.81264437592034,18.652478685715348,1014.2337883959044,1130.9880546075085,20.10424184063996,18.58457292262877,885.6778523489933,1109.96644295302,20.056957343307563,18.948527398901433,876.3139534883721,1062.4501661129568,20.33148361318748,18.879334022474747,898.7168284789644,1039.0080906148867,20.493887203747395,19.20957637018583,1106.8433333333332,992.1933333333334,20.315591164952718,18.83664867741268,1137.3584615384616,901.4907692307693,21.575770138895667,19.188087735907352,984.259643916914,878.7581602373888,21.649503058798693,19.853537030868697,1080.88,804.3485714285714,22.048391658315563,20.240052048208067,910.2774566473988,801.6242774566474,22.068040132081336,20.01176524869293,1174.8850746268656,798.7417910447762,21.476417027049173,19.878558251949443,1018.6471471471472,720.1456456456457,21.653439234110397,19.63705429828299,1022.6306818181819,691.3522727272727,22.80430170965496,19.68330041610313,1060.9120879120878,479.5631868131868,22.766966017960325,20.382731479810914,1030.9619565217392,461.0733695652175,22.7627319006853,20.612597721071545,1181.8795013850415,447.3448753462603,22.386551103630033,20.555122990066057,1047.4027777777778,410.7361111111111,22.95972587718228,19.98852448535005,1060.2560321715819,284.2828418230563,23.298104451194302,20.4235527807731,1125.7904109589042,238.7821917808219,23.428627868420413,19.89270469795588,959.9986666666666,237.58799999999997,23.1166739008048,20.665513671801236,1004.9842105263158,235.1815789473685,23.4365310909171,20.68326586588237,913.0363881401618,206.9204851752022,22.951873768900967,20.5894323075103,876.8306878306878,183.87830687830683,23.469723748952603,20.531824541489144,1036.897877984085,177.00397877984074,23.252111893992957,20.672250432724066,1024.1323907455012,93.26349614395895,24.20165033788289,20.47493567062424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,34,1041.0065502183406,1429.443231441048,17.14859120800231,17.045667868813975,879.3688524590164,1419.6516393442623,17.735398475225498,17.53383828637904,861.8387096774194,1372.9475806451612,17.892538461301307,17.672014472226635,753.2115384615385,1303.3615384615384,18.401741077676306,18.011516923296817,933.8397683397683,1274.372586872587,18.307660489766747,18.04896707177352,970.3543307086615,1259.244094488189,18.306743166607507,17.689676615327873,1089.2396226415094,1226.0283018867924,18.787830526163933,17.997564254658567,1071.9664179104477,1204.0410447761194,18.86660452874714,18.099401211695724,718.8345724907064,1185.0427509293681,18.785649334885395,18.29214412924525,1013.9391143911439,1172.4630996309963,18.86261049992632,18.319100979601643,885.1397058823529,1152.9448529411766,18.978738714789866,18.292703585785173,875.9695340501792,1105.8548387096776,19.291096731196603,18.425568846543396,897.7771929824561,1082.6298245614034,19.516684696624793,18.609183941759294,1106.8985507246377,1036.0144927536232,19.186207816437435,18.32586532001677,1138.,944.0909090909091,20.77874869019286,19.014886718552763,983.6650165016501,920.6848184818482,20.096601388309356,19.232874862438027,1081.447204968944,847.2888198757764,20.744104101817275,19.80224644312681,909.756880733945,843.7874617737003,21.403276549820525,19.48194718293656,1174.7260061919505,841.6083591331269,21.168505315941406,19.44056826095702,1018.4588607594936,765.1677215189874,20.72559466986722,19.449327904276558,1023.0373134328358,736.8641791044776,21.972924341633917,19.43688671405525,1060.7794117647059,522.3794117647059,21.853819960393697,19.8390417450076,1030.9390934844193,504.3356940509915,22.16382144570906,20.29084723103523,1182.405325443787,488.93195266272187,21.6502566628056,19.919254446345487,1047.2434402332362,454.91107871720124,21.833658634543497,20.03497696111814,1060.1582633053222,328.16666666666674,22.59512862429499,20.135364133707814,1127.0342857142857,282.31999999999994,22.426446710923717,19.91388947555311,959.54802259887,279.1129943502824,22.663442320736536,19.914012098258294,1005.1361111111111,278.4944444444445,22.563415117571807,20.34851472020871,911.228045325779,248.63031161473077,22.398095182905497,20.1137847204542,875.7991689750693,226.41966759002776,22.677994443835914,20.292224867934422,1036.9754098360656,218.65300546448088,22.90764157061722,20.373372114942836,1024.1811989100818,137.6416893732969,22.98752468234326,20.34423577196044,911.5403225806451,25.572580645161224,23.61413262196109,20.092904328016882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,34,1040.495867768595,1471.8057851239669,17.870651468123423,17.27951060521596,878.5237154150198,1461.191699604743,18.430062535536365,17.489597308537085,861.6050583657587,1414.3988326848248,18.567653076470933,17.64299993521058,752.0461538461539,1344.6961538461537,18.52496723544376,17.903773779651992,933.2565543071161,1315.8632958801497,18.94385755712167,17.985924680109886,970.2185185185185,1300.9148148148147,19.02874957093099,18.095751149290606,1089.3925925925926,1267.7259259259258,19.179793938623877,17.947066764018764,1071.9306569343066,1247.302919708029,18.998228520749258,18.431277577285105,717.3754448398577,1227.4572953736656,19.26678509769037,18.59823572678631,1013.5285714285715,1213.9214285714286,19.244414432518322,18.567193552467373,884.5559440559441,1196.2202797202797,19.71171241955988,18.526665426432256,875.4895833333334,1149.5520833333333,19.580312921910885,18.744172021429463,896.6854304635762,1126.2317880794703,20.393250797654108,18.87016276077084,1106.9448275862069,1079.996551724138,20.00713822416457,18.457687167159943,1138.5535117056857,988.1688963210702,20.10961343310377,18.94078641359739,983.3311688311688,962.6883116883117,20.638059155024717,19.035382095561502,1082.0088235294118,890.3617647058824,21.59698142692478,20.07731799178708,909.433734939759,886.1897590361446,21.653516050877478,19.544741546601113,1174.5,884.5911854103343,21.46405994471103,19.518831994553643,1018.1355140186915,810.2165109034268,21.338631556112006,19.208454945049343,1023.393063583815,782.5173410404624,22.464083530485564,19.64330049455976,1060.72,565.6142857142858,22.156552765201383,20.160238553708638,1030.854748603352,547.9748603351956,22.35578105263573,20.418659439851265,1182.8693181818182,530.8806818181819,21.91615250257686,20.48057503339861,1046.949152542373,499.3022598870057,22.408835699821662,20.125642933787546,1060.085635359116,372.2071823204419,22.650553685584747,20.371255972173422,1128.3005617977528,326.2949438202247,22.58497436139896,20.098149110241696,1005.3179347826087,322.25271739130426,22.826383697378663,20.558814549804165,959.1212534059946,320.8542234332424,22.735694909733308,20.578701443127756,909.3753462603878,290.68836565096944,22.94846615242017,20.06575891841798,874.7391304347826,269.2146739130435,22.749667338377506,20.623338310348768,1037.0388739946382,260.5536193029491,22.966646539242564,20.70815246534133,1024.2572559366754,182.13060686015842,23.83646487089766,20.274900667832945,910.9119170984455,69.96632124352323,23.903657266770995,20.595193680681472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,32,861.5447154471544,1455.378048780488,18.073649221533895,17.328019233264666,750.8510204081633,1385.7448979591836,17.861342940920228,17.497304611378667,932.5398406374502,1356.870517928287,18.231415919023444,17.546498122966913,970.1563706563707,1342.2258687258686,18.474790879987786,17.862400177900586,1089.4370078740158,1308.9606299212599,18.23663007157885,17.765711357070472,1071.8740458015268,1290.141221374046,18.646588818043806,17.919426449156322,715.973880597015,1269.3694029850747,18.676123424829086,18.28936025443411,1013.1015037593985,1254.8684210526317,18.74490922664979,18.09266194622836,884.1043956043956,1238.7234432234432,19.037385676101813,18.29160363489919,875.0802919708029,1192.697080291971,19.20710802891228,18.177480470443033,895.6146953405018,1169.5609318996417,19.382783339381444,18.368056423831696,1106.8516483516485,1123.5586080586081,19.063932349653196,18.25536344774067,1139.0425531914893,1030.9148936170213,19.597013151138828,18.348386235726625,982.7289562289562,1004.2878787878788,19.963240460672573,18.993298432074102,1082.5537974683543,933.4398734177215,20.347769380896757,19.840907227249,908.8569131832797,928.4292604501608,20.559086568168226,19.3263538365999,1174.3190184049079,928.0030674846626,21.725379550178832,19.212699842141685,1017.6474358974359,855.1378205128206,20.5750945803577,19.32484595135298,1023.6074626865673,827.9059701492537,21.993092320677317,19.411683945508656,1060.5823529411764,608.4588235294118,22.064963546192427,19.640638603244604,1030.8085714285714,591.2685714285715,22.06493472261717,20.22596539339491,1183.2507418397627,572.4614243323442,21.579808256787,19.923896405707936,1046.6297935103246,543.3259587020649,22.05904868908412,19.590074704581546,1059.9717514124293,416.231638418079,22.24899244237588,20.262076493644958,1129.5,369.73099415204683,21.927922841647018,19.90025299883099,1005.542735042735,365.5256410256411,22.4700020824177,19.949637625975566,958.814606741573,362.3426966292134,22.33554039597403,20.312121736296714,907.6088825214899,332.3338108882522,22.42525441784039,19.85955382525504,873.5893854748604,311.8296089385474,22.776442889840304,20.074552347933064,1037.093314763231,302.1490250696379,22.401495647265218,20.416452636182818,1024.3324175824175,226.43131868131877,22.91468513304776,20.26465212318036,910.1385224274406,113.99604221635877,23.56389250611939,20.509160820071056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,31,749.51593625498,1426.511952191235,18.178734233190564,17.60606394720003,932.0019607843137,1397.8176470588235,18.07830249725011,18.007834169241537,969.9884615384616,1383.253846153846,18.39217812474345,18.015869970943907,1089.4333333333334,1350.1901960784314,18.547398962006937,17.53033699938488,1071.807116104869,1333.0093632958801,18.944055949115803,17.966725574290162,714.7014925373135,1311.2985074626865,18.735184753872698,18.266467248184863,1012.7379182156134,1295.8085501858736,18.844517585123192,18.181699133453286,883.5439560439561,1281.485347985348,19.034561860206324,18.311784058768517,874.7043795620438,1235.8795620437957,19.14041363022898,18.274857660983127,894.479020979021,1212.6363636363635,19.586141111084224,18.61558627247443,1106.7939068100359,1167.0017921146953,19.24116746385835,18.502958723925346,1139.6866197183099,1074.0140845070423,19.625420762742834,18.45209035048013,982.1551724137931,1045.9724137931034,19.882479427625466,18.629970130882896,1083.0180327868852,976.2573770491804,20.44740671111055,19.020242277685366,908.5488599348535,970.6628664495114,20.359168525129842,19.237567358282877,1174.020134228188,970.1107382550335,20.210082301366423,18.801530012377796,1017.4548387096775,900.1322580645161,20.514771596244824,19.25229839235418,1023.8005952380952,873.5208333333334,22.21908189511829,19.30217658848915,1060.526706231454,651.4495548961424,21.717793192772632,19.78460847549444,1030.7046109510086,634.8227665706052,21.845633250506374,20.26721825356831,1183.7631578947369,614.1081871345029,21.70607256062347,20.11767133885219,1046.4619883040937,587.5029239766081,22.114010197702566,19.727379962364395,1059.8693181818182,460.23011363636374,22.280106871155567,20.12515371328724,1130.7658959537573,413.3410404624278,22.17370299789302,19.88796819862059,1005.7949438202247,409.1573033707866,22.43429985280697,20.21885385581957,958.1657303370787,404.0449438202247,22.306020193562045,20.32193187700877,905.7776203966006,374.2592067988669,22.367255958408244,20.12041522101604,872.4944903581268,354.50550964187323,22.639424987337748,20.464733741359744,1037.0655737704917,343.9125683060108,22.81201648132232,20.45039390172438,1024.3567493112948,270.84159779614333,23.131745223266964,20.02160700209623,909.4679144385027,158.1604278074867,23.48063359094185,20.339275468603518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
