FrameNr,NumberMidPoints,MidPointX_1,MidPointY_1,Length_1,Width_1,MidPointX_2,MidPointY_2,Length_2,Width_2,MidPointX_3,MidPointY_3,Length_3,Width_3,MidPointX_4,MidPointY_4,Length_4,Width_4,MidPointX_5,MidPointY_5,Length_5,Width_5,MidPointX_6,MidPointY_6,Length_6,Width_6,MidPointX_7,MidPointY_7,Length_7,Width_7,MidPointX_8,MidPointY_8,Length_8,Width_8,MidPointX_9,MidPointY_9,Length_9,Width_9,MidPointX_10,MidPointY_10,Length_10,Width_10,MidPointX_11,MidPointY_11,Length_11,Width_11,MidPointX_12,MidPointY_12,Length_12,Width_12,MidPointX_13,MidPointY_13,Length_13,Width_13,MidPointX_14,MidPointY_14,Length_14,Width_14,MidPointX_15,MidPointY_15,Length_15,Width_15,MidPointX_16,MidPointY_16,Length_16,Width_16,MidPointX_17,MidPointY_17,Length_17,Width_17,MidPointX_18,MidPointY_18,Length_18,Width_18,MidPointX_19,MidPointY_19,Length_19,Width_19,MidPointX_20,MidPointY_20,Length_20,Width_20,MidPointX_21,MidPointY_21,Length_21,Width_21,MidPointX_22,MidPointY_22,Length_22,Width_22,MidPointX_23,MidPointY_23,Length_23,Width_23,MidPointX_24,MidPointY_24,Length_24,Width_24,MidPointX_25,MidPointY_25,Length_25,Width_25,MidPointX_26,MidPointY_26,Length_26,Width_26,MidPointX_27,MidPointY_27,Length_27,Width_27,MidPointX_28,MidPointY_28,Length_28,Width_28,MidPointX_29,MidPointY_29,Length_29,Width_29,MidPointX_30,MidPointY_30,Length_30,Width_30,MidPointX_31,MidPointY_31,Length_31,Width_31,MidPointX_32,MidPointY_32,Length_32,Width_32,MidPointX_33,MidPointY_33,Length_33,Width_33,MidPointX_34,MidPointY_34,Length_34,Width_34,MidPointX_35,MidPointY_35,Length_35,Width_35,MidPointX_36,MidPointY_36,Length_36,Width_36,MidPointX_37,MidPointY_37,Length_37,Width_37,MidPointX_38,MidPointY_38,Length_38,Width_38,MidPointX_39,MidPointY_39,Length_39,Width_39,MidPointX_40,MidPointY_40,Length_40,Width_40,MidPointX_41,MidPointY_41,Length_41,Width_41
91,35,1423.5530973451328,1391.0132743362833,18.893953673002592,15.316044054991403,1251.8809523809523,1376.4761904761904,16.00164712471232,13.582097275225674,1207.2391304347825,1370.0217391304348,13.960996035273626,12.69462885142176,999.2452229299363,1329.4554140127389,14.409485809462936,13.948386177356035,730.8007518796992,1299.0263157894738,14.287283172434988,11.926222411146941,1174.8496503496503,1254.8426573426573,14.52272668474328,12.603575067846817,995.6028037383178,1210.1308411214955,17.25980121047195,15.847762654545773,1126.8214285714287,1208.3125,13.20825605837281,10.904028578621604,1380.219298245614,1201.1315789473683,9.621748044666093,7.658732955302115,805.9947916666666,1190.8645833333333,16.753228967710346,14.641339272185741,1371.4460784313726,1179.3872549019607,18.0742415300606,14.486414427159044,948.2039106145252,1099.427374301676,15.992695119703866,14.319507118818223,1280.6818181818182,1061.1022727272727,16.740166585857317,13.584001146221867,1050.3715596330276,1041.119266055046,18.227616854884346,15.337070953339182,1316.119718309859,887.5985915492957,14.089113327181716,12.915191915801014,1190.9175257731958,879.5670103092783,17.573722941345014,14.303560092834923,965.4090909090909,831.7318181818182,18.914277755940876,15.146071616127818,1572.0897435897436,810.25,15.866471367358484,12.577883241440702,585.7474226804123,700.4432989690722,17.699081111698227,14.157445018470385,1370.912162162162,552.2364864864865,15.326021525245217,12.441764561575466,1085.8333333333333,543.7238095238096,18.24329987925618,14.968949433986822,1585.1610169491526,367.9180790960452,17.23437840419322,13.313762091511801,1428.3162162162162,333.9162162162163,18.70935116631561,13.169554640894429,1031.5449438202247,318.33146067415737,16.745708375834038,13.663453055073195,994.7727272727273,301.098086124402,18.333490911057353,14.670001725428527,927.6111111111111,293.7280701754387,15.917633435464966,13.758454321032048,1265.3823529411766,293.7529411764706,16.481153665327568,13.38557102166817,1383.5466666666666,288.0333333333333,14.68911083373865,13.15005959524846,615.2333333333333,279.4555555555555,17.147390634877464,13.449405213159208,1183.2897727272727,230.31818181818176,15.933290109679056,14.131963571279691,819.4371980676328,224.04589371980683,17.606286492458977,15.051895297445045,472.4027027027027,127.63513513513522,17.662564289461706,13.613225192782675,1068.8093922651933,53.37292817679554,16.186353175007664,14.446391438245051,1456.3497409326426,42.12176165803112,17.272329842140476,14.50355600873567,674.2085714285714,34.16857142857134,16.4993395280819,13.728529776744162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,36,1423.5334728033472,1422.1820083682007,19.312103125111527,15.917180591320298,1253.2209302325582,1412.2209302325582,16.122539536845693,13.670182388726266,1207.0448275862068,1405.5344827586207,14.337163868850137,12.950625195670531,999.4821428571429,1367.0714285714287,15.037165449512408,14.322369003884996,730.6319444444445,1336.298611111111,14.164873190088906,13.054841951279954,1173.4333333333334,1290.6533333333334,14.459345380685699,13.253428824515114,995.0360360360361,1248.5675675675675,17.75299619903641,15.986999382328186,1127.0096153846155,1244.9134615384614,12.433000449814598,10.716233460419906,1381.6851851851852,1238.0740740740741,9.81068209332937,7.1494075645073085,804.3656716417911,1226.8880597014925,17.315758839521227,14.935805471222018,1372.287330316742,1217.6402714932126,18.714641972879345,15.111042768566419,946.6881720430108,1135.8333333333333,16.532749301796876,14.470630673160983,1282.3,1099.4891891891891,17.566615894626416,13.622089605554674,1049.3385650224216,1081.3520179372197,18.360731675179075,15.59520258507131,1317.246835443038,926.2911392405064,14.469569342369212,14.061232089419391,1190.6176470588234,918.2647058823529,18.123413994110468,14.476596756974875,964.3425531914894,871.1340425531915,18.810721109409663,16.05231809446655,1576.2592592592594,837.8456790123457,15.974130208355682,12.990511723716065,584.0634517766498,739.2005076142132,17.777384561093424,14.239719717088802,1371.5065789473683,593.375,15.264032687174298,12.683212399151627,1085.159090909091,585.3454545454546,18.575419594798365,15.316756937273896,1587.3,406.4243243243243,17.032097472942535,14.031155477837814,1426.621359223301,372.9126213592233,19.319727307940624,14.024321355260966,1031.5,354.3826815642458,16.353993649700826,14.126023890487831,994.3264840182649,340.32191780821927,18.49295909567164,15.296113838755284,925.292899408284,334.0029585798816,16.027951670137096,13.533369962350724,1265.1195652173913,332.266304347826,16.721166032351626,14.206399743217464,1384.8935483870969,328.0354838709677,14.924665852974744,13.346788502444099,614.9748603351956,315.3826815642458,16.72095356698432,13.711331480611424,1182.177966101695,269.34180790960454,16.11603116045778,14.150093638002549,818.1102564102564,262.7358974358974,17.202275957838648,14.580700828496475,471.4306930693069,163.57425742574264,17.89299784658969,14.539543269458099,1068.7157894736843,93.80526315789484,16.33784360269664,14.929198256994635,1458.9611650485438,82.14563106796118,18.341263488861227,14.665580412782136,670.474358974359,73.09999999999991,17.678880340446963,14.312429733347049,1159.065,37.4849999999999,17.383553293827383,14.796650799443228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,35,1423.263948497854,1452.8004291845493,19.46939665990738,15.619869914682909,1254.4810126582279,1447.6582278481012,15.946568594594106,12.748168291732162,1206.7769230769231,1440.7153846153847,13.821920848203622,12.121210122558923,999.7484472049689,1404.0341614906833,14.668344771174128,14.038362061194034,730.3382352941177,1372.8823529411766,13.638178548229439,12.73974583533354,1172.05223880597,1325.7462686567164,14.257419604964555,12.057511919668022,994.495,1286.19,17.29496191021218,14.780605282745023,1127.1037735849056,1281.301886792453,12.590467342734847,10.919976420694127,802.75,1262.59375,17.316876490887356,14.334753698593943,1373.2621359223301,1255.3155339805826,18.279528411844755,14.476677003926056,944.7191011235955,1172.1011235955057,16.2025088017138,14.03874402609512,1283.9915254237287,1137.861581920904,17.263684851319002,13.215590547070066,1048.5849056603774,1121.3867924528302,17.70076365542395,15.31629793359866,1318.175,964.89375,14.651154425431947,13.966855372708123,1190.621951219512,956.6073170731707,17.39245245884601,15.111532727725457,962.9102564102565,911.2863247863248,18.458050989478156,16.223227615999647,1579.5349650349651,866.8986013986014,15.35005937604453,11.907393294325217,582.3776595744681,778.1914893617021,17.75088813586416,13.545628816018679,1371.9028776978416,634.1906474820144,14.576589931810469,12.19148413093944,1084.206976744186,626.8302325581395,18.163230621459544,15.288900800269431,1589.1608187134502,444.733918128655,16.633880510619576,13.241400042546541,1424.8383084577115,411.48507462686575,19.094359099364645,13.832634918697202,1031.5290697674418,390.6162790697674,16.81722064075997,13.25326036730136,994.1238095238095,379.33333333333326,18.108840404273433,14.906349037111111,922.7327044025158,374.2924528301887,15.577787146969465,13.175288751753444,1264.9581005586592,370.5558659217877,16.65121861160276,13.817635475824547,1386.1206896551723,368.2379310344827,14.68360457766215,12.632654367513043,614.8067484662577,351.0276073619632,16.441226592651912,12.824306532865908,1180.698795180723,308.58433734939763,15.89726516619671,13.508613935797857,816.2807486631016,301.3395721925133,16.920567162876825,14.261128474445966,470.9554973821989,199.59424083769636,18.044915187866874,13.632726279970106,1068.611111111111,134.25555555555547,15.865215834811462,14.542933054356306,1461.389447236181,122.213567839196,17.943512667465203,14.346028738714535,667.4944134078212,111.04748603351959,17.67684827557418,13.194113675386294,1159.186170212766,78.13297872340422,16.821934519679576,14.3250239995389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,36,1255.8117647058823,1483.2470588235294,16.166060523871476,13.435147673951233,1423.3898305084747,1483.2838983050847,19.347650314358795,15.699991816149698,1206.5692307692307,1475.8,13.571448425203572,12.27971534457599,999.9251497005988,1440.8053892215569,14.730031186820915,14.496996302893823,730.1714285714286,1409.1285714285714,14.093849081040712,12.7995595316127,1170.5845070422536,1360.9859154929577,14.962884159860863,12.165305610716077,994.093137254902,1324.0098039215686,17.577453064588862,14.93222168642905,1127.0853658536585,1317.6382113821137,13.818179177181158,11.351798582686063,800.8958333333334,1297.4583333333333,17.345628807116803,14.21012921816091,1374.10663507109,1292.6990521327014,18.366602644567244,14.750817598162582,942.75,1207.787234042553,16.1532561796011,14.903488269550014,1285.4739583333333,1176.046875,18.355051143348437,13.636816243071038,1047.714953271028,1161.107476635514,18.053539192559416,15.223746151263601,1319.0416666666667,1003.5595238095239,14.98656967289415,14.365440521157929,1190.7574257425742,993.8910891089108,17.25579211785954,14.991662386161074,961.7251908396946,951.0954198473282,19.48516407189184,17.37543318745598,1582.8541666666667,895.4791666666666,14.970594268960498,12.511358240093099,580.3724489795918,817.0918367346939,17.872233227412302,14.04454527481873,1372.224832214765,674.9295302013422,14.877179316452269,12.822330513297588,1083.358407079646,668.5398230088496,18.45708817348739,15.86721482756209,1591.3166666666666,482.84444444444443,17.084150640075528,13.558358339335323,1423.540909090909,450.10454545454536,18.89401135505139,15.098950903498755,1031.689054726368,427.16666666666674,17.469756572658753,14.76719000960517,993.9954545454545,418.34545454545446,18.724851371820158,15.098982745411035,920.8058823529411,414.64117647058833,16.08961537723814,13.540879546065499,1264.7227979274612,409.05958549222805,16.920197797640608,14.708424192137372,1387.1973684210527,408.3223684210527,14.970324268526035,13.199809057793846,614.6988304093567,387.02631578947376,16.772801011587365,13.11109737648089,1179.5862068965516,348.16666666666674,15.813068598239633,14.161776893872359,814.7608695652174,340.1570048309179,17.718906550843386,15.025151018326511,469.6666666666667,235.52857142857147,18.45843853529919,14.546148835054339,1068.5314136125655,174.871727748691,16.46429108860584,14.855637125288323,1463.612745098039,162.5,17.965574381192816,14.566125385348016,664.6173184357542,149.44972067039112,17.506291041691842,13.345258468249222,1159.4701492537313,118.77860696517405,17.41708647744006,14.815140721417217,1246.7941176470588,33.18983957219257,17.235604401937053,14.037001245537311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,35,1000.1410256410256,1477.4038461538462,14.620728177159389,13.65223613508395,729.9714285714285,1444.857142857143,13.92681538268156,12.908079143476595,1169.0220588235295,1396.014705882353,14.425633945485204,12.122238371090424,993.4274611398964,1361.5518134715026,17.33694904922212,14.335269251169182,1127.1307692307691,1353.8153846153846,14.051275830775714,11.939125286896667,799.4638554216867,1332.3614457831325,16.05833455602834,13.288980878333215,1374.8694581280788,1330.204433497537,18.18888509561732,14.348459277162286,940.528735632184,1243.132183908046,16.310649769981957,13.609193980996547,1287.409574468085,1213.686170212766,17.958917835216475,13.515333240966722,1046.9009661835748,1200.6352657004832,17.47591625479598,15.168543368975703,1320.,1041.6363636363635,14.366722082834666,13.848945173800786,1190.6823529411765,1030.9352941176471,16.456587937891147,13.364326085229743,960.695020746888,990.3008298755187,19.376200302509446,16.00674539417544,1587.0636363636363,924.3121212121212,15.717328905754712,13.459578228205492,578.6354166666666,855.9895833333334,17.302034352652132,14.16607926365269,1372.565693430657,715.7116788321168,13.99201095213695,12.644192692413911,1082.6469194312797,710.1208530805687,17.995309114897786,15.201871801922595,1593.4024390243903,521.060975609756,16.570700728952858,12.834028742771306,1421.803664921466,488.33246073298426,17.900203921877488,13.820220875333025,1031.607142857143,464.1275510204082,17.144657094649723,14.640746063986079,993.7870813397129,457.4377990430621,18.07043408545982,14.816336712059478,918.608280254777,454.91401273885344,15.280149910820699,13.147653991075536,1388.7162162162163,448.4797297297298,14.8202952328331,12.93785405773546,1264.421052631579,447.5842105263157,16.895770757568883,14.487880876116181,614.2701149425287,423.28735632183907,17.087188121467697,13.324392304924164,1178.4130434782608,387.51242236024837,15.540057939811437,13.39965854278922,813.2745098039215,379.02941176470586,17.750104454802948,14.737857950610772,467.89267015706804,271.0026178010471,18.176452294516146,13.523983355598585,1068.3486486486486,215.34324324324325,16.060523235854895,14.733026741142194,1465.6413612565445,202.91884816753918,17.018692187677733,14.367348176247726,661.5115606936416,187.3150289017342,17.74690429586295,12.578108095542115,1159.4259259259259,159.42592592592587,17.217554704875965,14.206873457915831,1248.1272189349113,72.22781065088748,16.51939231812798,13.364582889682005,1534.1016949152543,35.686440677966175,13.131992043514376,11.576510438470512,613.9827586206897,8.1264367816093,18.721057887087994,12.20031401589256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,38,729.972972972973,1480.5337837837837,14.50969597487318,13.070737517614198,1167.6258741258741,1430.2132867132866,14.690891333853928,12.471247245985168,992.860824742268,1398.5824742268042,17.392788505791614,14.392151182352078,1127.6608391608393,1390.1503496503497,14.664729183654416,12.487848241309768,1386.611111111111,1384.0555555555557,10.718423962924033,6.461993737203532,1375.7769953051643,1367.6267605633802,18.121683869115685,15.087776054681148,797.8714285714286,1366.922857142857,15.922334393618636,14.068185634602123,939.281914893617,1278.7287234042553,16.133619625831187,14.974510649599843,1289.7085561497327,1250.975935828877,17.476389395720915,13.675733906166315,1046.0280373831777,1239.9579439252336,18.099997629407287,15.166787790221846,1321.1315789473683,1079.5723684210527,14.537648543608697,13.384247336386515,1190.208108108108,1068.4243243243243,16.969441437866063,14.096557880046653,959.697628458498,1029.8280632411067,19.358151370129573,16.753680388347824,1590.798245614035,951.4824561403509,16.186923344473904,13.633243283524028,576.6542857142857,894.5971428571429,16.85604517567604,13.347408607882393,1372.8581081081081,756.5,14.824521998008947,12.87436415612951,1082.112334801762,752.0242290748898,18.67259583995688,15.634155905044032,1595.4388888888889,559.5833333333334,16.716844931182226,13.805739877728287,1420.4794871794873,526.3923076923077,18.59248064339538,13.754409447094147,1031.3434343434344,500.97474747474746,17.108590155288127,14.829154931786244,993.6923076923077,496.474358974359,18.505719103511638,16.253737672865316,916.5639534883721,495.20348837209303,15.606488374928462,14.095612924922312,1390.125806451613,488.5387096774193,14.528100497522681,13.69667916611395,1264.1719576719577,486.2619047619048,16.64787645840652,14.548125758046881,613.4664804469273,459.2094972067039,19.069043043374148,12.14659060500071,1177.0502958579882,426.81360946745554,16.255325157613388,13.288648716111421,811.6428571428571,418.1857142857143,18.015625590750197,14.9948184888208,465.9,306.51904761904757,18.88199025468655,14.355681502952486,1068.1,255.95499999999993,16.83277882036251,15.146787025133541,1467.8947368421052,243.46315789473692,16.775460629780344,14.475593688185922,659.0745856353591,225.9254143646408,16.584748073440977,13.916687542102135,1159.6029411764705,200.06372549019602,17.39583780528525,15.14030162322193,1249.1808510638298,111.84574468085111,17.309300299046253,14.222960480270958,1536.360655737705,74.77049180327867,13.575067692482415,11.529299176857027,611.8262032085562,47.66042780748671,18.80942125789883,12.901328741039707,1157.2056277056276,26.21428571428578,19.52943111664146,15.351990386368918,990.1944444444445,18.755555555555475,17.040984459673034,13.549886218947247,1316.5780141843973,10.790780141843925,14.065037235456778,12.862103971032196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97,38,1166.1209677419354,1464.1370967741937,13.353678425911811,11.902123424341697,992.6421052631579,1435.4842105263158,17.576045084251668,13.93434871457573,1128.0483870967741,1425.9354838709678,13.22538362617282,11.965730987074053,1376.5841584158416,1404.5742574257426,17.441331392921803,14.884186388040435,796.4819277108434,1401.1024096385543,14.966507829575313,14.216035810343133,937.764367816092,1314.1436781609195,16.03865921847683,13.910311945523647,1291.9666666666667,1287.8939393939395,16.133201468214867,13.057713013981585,1045.2696078431372,1278.9803921568628,17.645724334035222,14.811509566860172,1322.0954198473282,1117.0343511450383,14.22687664152702,11.753029904166635,1189.65,1105.0166666666667,16.4906010844663,13.966868267665857,958.6422764227642,1068.5325203252032,19.261752291551165,16.340687866988517,1594.6103896103896,978.7662337662338,14.738499322512196,13.39289569482812,574.7330097087379,934.0436893203884,17.362864861039576,15.240487656862992,1373.2553956834533,797.0323741007194,14.263296930452077,12.525144910834399,1081.171111111111,793.78,18.250786299448613,15.755751744429839,1597.2633136094676,597.8846153846154,16.12572514067471,13.460863235424029,1418.5346820809248,564.5578034682081,17.249675359760154,12.973750078982073,1031.6052631578948,537.2134502923976,17.05632168885335,12.984478477096298,993.38,535.62,18.13873671864499,15.921504927002601,914.4820359281437,535.6137724550898,15.6847109502398,13.626509602739674,1391.4444444444443,528.3819444444445,14.57235414519972,12.733887697849745,1264.0524861878453,525.0359116022099,16.612318617731272,13.93232950595168,613.3351648351648,495.08241758241763,17.567560967735893,13.282311794110827,1175.82,466.1266666666668,15.371487082786073,12.558487452156125,810.5625,457.2836538461538,18.078379397412142,14.87561376057326,464.28995433789953,342.1118721461187,18.018497801663134,15.542494541320151,1067.9725274725274,296.3021978021977,15.889256638976374,14.605170957259983,1470.1830601092897,283.93169398907094,16.765949432476358,13.930243179259305,656.6636363636363,264.18484848484854,15.722313744611158,13.433689753624474,1159.9787234042553,240.51595744680844,16.870120652582223,14.445217463708785,1250.4942857142858,151.07714285714292,16.47603490931072,13.685820316985282,1538.6570247933885,113.93801652892557,13.546746347926689,11.464494854978087,609.369109947644,86.85078534031413,18.839938201785777,13.104780560883842,1157.2586206896551,62.564039408867075,18.452731183868618,14.302032466122375,989.7888888888889,57.41666666666674,16.291066903766712,14.19543148127118,791.7254901960785,48.357843137254804,17.84596274962213,14.728671451033678,1315.3031496062993,48.75196850393695,14.284437937903837,11.437786435076713,1110.8666666666666,27.26666666666665,15.102346233432693,12.805867770543045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
98,38,992.2842105263157,1471.842105263158,17.312191872317626,14.257292689972012,1128.628205128205,1461.1837606837607,12.797300838251767,11.722146754646857,1388.8392857142858,1454.4642857142858,11.004079041128444,6.604500596567998,1377.3985507246377,1440.9057971014493,17.696820384032883,14.98482150502481,794.938202247191,1434.938202247191,15.762454547423246,14.495497544473153,936.0944444444444,1348.7222222222222,16.598570727936572,13.87880675527193,1294.2088607594937,1324.6645569620252,16.030613270804185,12.587500594538888,1044.683574879227,1317.6787439613527,17.788747860337864,14.970435132472721,1323.0454545454545,1154.4924242424242,14.085524529770632,12.145098457227038,1189.3309859154929,1142.0211267605634,17.413074792766466,15.62114474568285,957.8212851405623,1107.1546184738957,19.49646689312414,16.367462940346893,1597.7554744525548,1007.507299270073,15.153518545346323,11.822787439362298,573.168202764977,972.6152073732719,17.66071625135651,15.730622877838007,1373.6907894736842,837.6644736842105,14.622630763624352,13.26274014670069,1080.357142857143,835.3528138528138,18.297791894635328,16.166822378750904,1599.0837837837837,636.2297297297297,16.58232288760008,14.26864269779544,1416.215976331361,602.5532544378698,17.491102420465896,12.366821183968487,912.3571428571429,575.9228571428572,15.856344887607097,14.189543731038388,992.9728033472803,574.4539748953974,18.64219137398596,16.467679847539845,1031.572625698324,573.9916201117319,17.20115586176946,13.352591689480654,1393.1301369863013,568.2397260273973,14.536782094270377,12.956660863543908,1264.1201117318435,563.745810055866,16.740376968966878,13.740335702643147,613.6047120418848,531.0549738219895,17.331483083050507,14.094040574485604,1174.6509433962265,505.60691823899367,15.42783290462746,13.233293609641812,809.4716981132076,496.4575471698113,18.256202537503277,14.906930833930462,462.46634615384613,376.7019230769231,18.342370349521808,14.67213608101829,1067.7751322751324,336.6957671957673,16.00355369885464,15.10767361864963,1472.4574468085107,324.686170212766,17.522995573595978,13.76471892741806,654.3527607361963,302.53067484662574,15.738058972723925,13.270222812090699,1160.2626262626263,281.1262626262626,17.16753816941153,14.855459370066102,1252.1021505376343,190.54301075268813,16.957635827746707,14.100449559494157,1541.2122302158273,153.27697841726626,14.217785807274865,12.504673488854781,606.7745098039215,126.3578431372548,19.088083311416046,13.725543996620594,1157.2673267326732,98.94554455445541,18.33100073119813,14.377216025058612,989.2619047619048,95.81746031746025,16.594523685054902,14.64163206791619,789.6274509803922,88.59803921568619,17.835811156005644,14.730905102150537,1313.775590551181,86.51574803149606,13.991935362469517,11.67197159141621,1110.724358974359,66.75,15.365370918530314,13.05795702842649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99,36,1389.8898305084747,1489.5677966101696,11.180755285784596,6.8848339257878735,1378.3686868686868,1476.9040404040404,17.725042387335836,14.366967364654867,793.4651162790698,1468.3488372093022,15.493259354940538,14.342711613632526,935.03125,1383.00625,15.661070756755306,13.111621286168365,1296.228476821192,1360.8509933774835,15.203742908066829,12.876390132627737,1043.980198019802,1356.079207920792,17.4003400339733,14.9113793213172,1323.8383458646617,1191.5,14.190143133083453,12.054852519709874,1189.5469483568074,1178.7394366197184,17.544123686533386,15.588080978247186,957.2041666666667,1145.3791666666666,19.141938742441884,16.114764212517876,1600.9802631578948,1035.6052631578948,15.566510251593096,12.600134859446685,571.4567307692307,1011.0576923076924,17.402250948153732,15.304649556006037,1374.0821917808219,877.9794520547945,14.317973950000736,13.113987534989883,1079.7782608695652,876.9130434782609,18.009110550565364,16.40728633650271,1601.2010869565217,674.4782608695652,16.528369823510317,14.254891524530745,1414.7241379310344,641.2528735632184,16.284916471961207,13.778538859472192,910.1703296703297,616.5604395604396,16.275307586478636,14.396216913893706,992.7697095435684,613.5,18.949903419189877,16.329679434172338,1031.445945945946,610.4567567567567,17.03346841417647,14.037419618526243,1394.4014084507041,608.1197183098592,14.310669269762114,12.704780599063175,1264.219298245614,602.1666666666666,16.467765597446153,13.376113848257832,613.4116022099447,567.6381215469613,16.645767619846072,13.950654082688024,1173.29012345679,545.1234567901234,15.99882615281187,13.00057120973348,808.1386138613861,535.5148514851485,17.421332982573997,14.865338422361104,461.1951871657754,411.35561497326194,17.84874338119376,13.466063033993315,1067.7122905027934,377.1033519553073,15.752300865456078,14.526449257602804,1474.8582887700534,365.3342245989304,17.05628947204693,14.08534127578092,651.7866242038217,340.6974522292994,16.089084091875836,12.604440083570475,1160.5507614213197,321.8451776649747,16.877559773590225,14.990432847905096,1253.532967032967,229.6868131868132,16.809031237679257,13.981205226004269,1543.6292517006802,192.42517006802723,14.150626557464257,13.340191259006534,604.3592964824121,165.7010050251256,18.156922311140168,14.137023254524948,1157.4468599033817,135.60628019323667,18.47870334915342,14.495460538717742,988.4947916666666,133.78125,17.154122413865128,14.452912919166828,787.5710659898477,128.67258883248724,17.297243108272536,14.613263727138705,1312.516393442623,124.04918032786895,13.767676311213158,11.433982624105786,1110.812925170068,106.29591836734699,14.792371599460315,12.765288828142749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100,33,933.2841726618705,1417.1618705035971,15.211071169036158,11.7751018041345,1297.8885350318471,1397.2707006369426,15.051872851005667,13.445566075471627,1043.4015544041451,1394.038860103627,17.835120976786182,13.89854841209037,1324.613475177305,1228.3581560283687,15.177632319288005,12.001396658125504,1189.5721153846155,1215.485576923077,17.45354835475414,15.228345149165271,956.7645739910314,1183.7331838565024,18.874918150207716,15.189931737356325,1604.5828025477706,1062.9840764331211,16.344692339782714,12.444974992180246,569.8073170731707,1049.2463414634146,17.56693758349229,14.952401682449572,1078.9159663865546,918.7268907563025,18.189088377744184,16.71164954456246,1374.698717948718,918.474358974359,15.130550216354624,13.191431051053433,1602.9864864864865,713.0027027027027,16.777692785796592,14.096886262123837,1413.6076923076923,680.1769230769231,16.68367655630494,15.095060573722941,907.8031914893617,657.0159574468086,16.11279732645467,14.983988390408966,992.8036437246964,652.5161943319838,19.12456935948423,16.580383299223342,1031.313725490196,647.2401960784314,17.453830787237827,15.003372938757304,1395.888888888889,648.1805555555555,14.730792288768384,12.51026958002559,1264.2857142857142,640.7559523809524,16.248124396536905,13.296127343986164,612.7685714285715,604.9342857142857,16.61617210695222,13.554743428412914,1171.7342857142858,584.6314285714286,16.811656776233303,13.338960600718364,806.8316326530612,574.2448979591836,17.009506772782633,14.748166534284985,460.296875,446.53125,17.920417913282776,13.890026658120345,1067.6761363636363,417.4204545454545,15.654714619398657,14.36743523768775,1477.1145251396647,405.7905027932961,17.039707691383,13.526674287052993,649.20625,379.1812500000001,16.53959688775531,12.411103286596015,1160.6464646464647,362.5404040404039,17.21376734316979,14.829798528468391,1255.,269.09239130434776,16.963889586137803,13.947209551308687,1545.945945945946,231.35810810810813,15.015993022263116,12.66148622088253,601.4848484848485,205.22222222222217,17.305455820351593,14.695911898923146,987.9153005464481,171.97540983606564,17.118044034461953,13.839281241637046,1157.375,172.06944444444434,18.659941449184497,14.971509318897885,785.5714285714286,168.9795918367347,17.573212270760514,14.407765609630534,1310.7814814814815,162.41111111111104,14.246573661847398,12.17998854945724,1111.0034013605443,145.93537414965976,14.534124180252936,12.972434695580816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
