FrameNr,NumberMidPoints,MidPointX_1,MidPointY_1,Length_1,Width_1,MidPointX_2,MidPointY_2,Length_2,Width_2,MidPointX_3,MidPointY_3,Length_3,Width_3,MidPointX_4,MidPointY_4,Length_4,Width_4,MidPointX_5,MidPointY_5,Length_5,Width_5,MidPointX_6,MidPointY_6,Length_6,Width_6,MidPointX_7,MidPointY_7,Length_7,Width_7,MidPointX_8,MidPointY_8,Length_8,Width_8,MidPointX_9,MidPointY_9,Length_9,Width_9,MidPointX_10,MidPointY_10,Length_10,Width_10,MidPointX_11,MidPointY_11,Length_11,Width_11,MidPointX_12,MidPointY_12,Length_12,Width_12,MidPointX_13,MidPointY_13,Length_13,Width_13,MidPointX_14,MidPointY_14,Length_14,Width_14,MidPointX_15,MidPointY_15,Length_15,Width_15,MidPointX_16,MidPointY_16,Length_16,Width_16,MidPointX_17,MidPointY_17,Length_17,Width_17,MidPointX_18,MidPointY_18,Length_18,Width_18,MidPointX_19,MidPointY_19,Length_19,Width_19,MidPointX_20,MidPointY_20,Length_20,Width_20,MidPointX_21,MidPointY_21,Length_21,Width_21,MidPointX_22,MidPointY_22,Length_22,Width_22,MidPointX_23,MidPointY_23,Length_23,Width_23
82,10,1206.8459302325582,1103.3168604651164,21.588170955029288,20.303786243515667,790.9527220630373,1033.3194842406876,21.55064145756148,20.643753945173792,705.0794117647059,1013.5676470588235,21.20094846828414,20.429327720313832,945.2994269340974,541.8037249283668,21.46764904791875,20.725253906229568,754.4034090909091,399.809659090909,21.64313491747134,20.74806311765539,868.8512747875354,380.54532577903683,21.625390394750013,20.796625249833404,850.1275071633238,275.92406876790824,21.645242879474026,20.554264460212195,943.0247252747253,206.33791208791217,46.66186657594784,21.38188769276962,1113.7428571428572,209.73428571428576,21.80560874987199,20.4608846963594,688.0359116022099,54.196132596685175,22.341023534485082,20.643768966610534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83,10,1206.3487654320988,1143.780864197531,20.889566941109425,19.807041050987433,789.9662756598241,1075.2390029325513,21.295151234269188,20.430288664111693,703.6611940298508,1054.5358208955224,21.237427419175674,20.12908806443046,944.5791788856305,581.8695014662757,20.91772294096788,20.804913092798824,752.171469740634,439.0561959654178,21.364265123695876,20.72277455206434,867.25,422.2088235294118,21.207217397707915,20.461521474274548,848.8527696793003,315.9548104956268,21.55437579984993,20.292545420260478,941.9138418079096,248.42372881355936,46.21198616388311,21.00074871984157,1113.08407079646,250.8097345132744,21.13668848685666,20.459745733674406,685.8971830985915,96.28309859154933,22.045819444184833,20.510408720052453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84,10,1205.948377581121,1184.3525073746314,21.206327486361157,20.37324502761939,788.9344023323615,1116.9227405247814,21.49192550706833,20.359376544528175,702.4315476190476,1095.279761904762,21.20387120312787,20.210135060238652,943.8114285714286,622.1285714285714,21.605362980962063,20.704947566371334,750.2619047619048,478.1918767507003,21.748213933266424,20.92900609001157,865.759052924791,464.1239554317549,21.609385358871148,21.180327085383855,847.2329545454545,356.090909090909,21.786474227704197,20.601940036986004,940.938524590164,290.75956284152994,46.52673158774937,21.607633872509872,1112.4831460674156,291.9803370786517,21.994445119334625,20.627459365868415,683.6342465753424,138.24794520547948,22.03141077086812,21.108390133804317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85,10,1205.4846153846154,1224.46,21.0986362806367,19.652668798012773,788.0562310030396,1158.354103343465,20.99388603853072,19.966444298112737,701.3048780487804,1135.625,20.955593476865847,19.957370161060854,943.0147928994082,662.2278106508876,21.047238265151858,20.478651403879716,748.0894428152493,517.4530791788857,21.163105451268834,20.547796518885047,864.2380952380952,505.90178571428567,20.99846289441211,20.396156252069744,845.9,396.09710144927544,21.39420276641301,20.570849219758433,940.0014285714286,332.89714285714285,45.89110123225321,20.842479462387995,1111.9201183431953,333.13905325443784,21.334991145284317,20.18915423974497,681.3971428571429,180.1942857142858,21.849114867791037,20.438411613674738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86,10,1205.001510574018,1264.4939577039274,20.806745618403085,20.301879947564014,787.1607669616519,1199.8067846607669,21.473824442376745,20.168018460865607,700.1767371601209,1176.1495468277944,21.013655765097003,20.122527151693426,942.1485714285715,702.5714285714286,21.465412383211014,20.788763590624022,745.9117647058823,556.8053221288516,21.520622774794013,21.168595309352643,862.7647887323943,547.9788732394367,21.85650576288204,20.701588212691302,844.5084269662922,436.4269662921349,21.690014473066135,20.909020308395732,938.9322845417237,375.25786593707244,46.34089910627011,21.445746387939177,1111.069014084507,374.4352112676056,22.115571898700182,20.4498100463657,679.2792915531335,222.45640326975467,22.26647514454732,21.01729534004978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87,10,1204.544164037855,1304.2823343848581,20.379249092671458,19.8581191312165,786.5550458715596,1240.796636085627,21.088854040561984,19.79697135833147,699.3,1216.228125,20.888529589119237,19.529379799535157,941.3357771260997,742.7228739002933,20.975650501793062,20.718853455162687,743.864705882353,596.1529411764706,20.900980031130977,20.760528720854012,861.3367346938776,589.7623906705539,20.983950664243206,20.85490553422962,843.0685131195336,476.6895043731779,21.485987173546828,20.35515653360308,938.009167842031,417.70310296191815,45.91003402600038,21.104670948502527,1110.4382352941177,415.6911764705883,21.22725543152497,20.4526466471329,677.121387283237,264.46531791907523,21.408918908483262,20.600627335623187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88,11,1204.06,1344.0107692307693,20.912502912324513,19.820698121232315,785.8915662650602,1281.8524096385543,20.953873003777883,20.263647770744363,698.4074074074074,1256.3240740740741,20.91811789829875,19.740851173313736,940.5485714285714,783.0171428571429,21.215534536073683,21.020433995735576,741.7307692307693,635.488603988604,21.273821739221482,21.023267279471735,859.8644067796611,631.8954802259886,21.710760221014812,20.78444469289877,841.7022792022792,516.8874643874644,21.47504207297411,20.828276970974606,937.0179063360881,460.1157024793388,46.218475047465716,21.479881452022507,1109.8659942363113,457.1829971181555,21.630083389825813,20.444539342264385,674.9522471910112,306.69382022471905,21.97954112722089,20.651016276769372,858.7382271468144,32.64958448753464,22.21595809305875,20.74057165349356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,11,1203.6135646687696,1383.1845425867507,20.624986443504024,19.598912288161806,785.2046153846154,1322.4907692307693,20.907037792382376,19.820655243916477,697.5761904761905,1295.9031746031746,20.61711885018162,19.51993944447248,939.8947368421053,823.1315789473684,21.25650838332782,20.502720026399857,739.7756598240469,674.6407624633431,20.888622649702146,20.84429205806306,858.3299120234605,673.6554252199413,21.20070601813126,20.49655644554292,840.2893175074184,556.9005934718101,20.994159504879,20.47456536509109,936.0677966101695,502.48587570621464,45.72221102523067,21.29590757160051,1108.9883040935672,498.4590643274854,21.37376995129062,20.382272965996098,672.9542857142857,348.75428571428574,21.704473987807944,20.545887833621475,857.2042253521126,74.5281690140846,21.70102256538847,20.86015721877439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,11,1203.3397435897436,1422.0929487179487,20.472493059446766,19.438784534281385,784.7844036697247,1362.9954128440368,21.115560801038587,19.76484216434611,696.8647798742138,1335.5314465408806,20.503925306345003,19.76172958455502,939.0830903790087,863.234693877551,21.121050251756575,20.719418724400036,856.8411078717202,715.5145772594752,21.37631354070511,20.45114595011664,737.6025641025641,714.0441595441596,21.54502377571807,20.77501006316826,839.0175438596491,597.3011695906433,21.282618047303902,20.508245818448838,935.0285118219749,544.8407510431155,45.47032238170906,21.556740074355424,1108.4164265129682,539.7881844380404,21.641791238777845,20.44805983322169,670.7162921348314,390.8764044943821,21.662569606510626,20.968374570461158,855.9491525423729,116.5,22.007644021829083,20.508388249633978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,11,1202.9825396825397,1460.6460317460317,20.469440615452285,19.641114506854592,784.2258566978193,1403.1168224299065,20.56065112428735,19.914478562407467,696.2704402515724,1374.6163522012578,20.811421321532112,19.491357692238214,938.4425287356322,903.5603448275862,21.110102069683457,20.998074820399623,855.3592814371258,757.3592814371258,20.866918400081,20.411581820545152,735.6457725947522,753.2813411078718,20.96959784731394,20.849288962536292,837.6488095238095,637.3660714285714,20.820756498379154,20.565749165651642,934.1958981612447,587.1534653465346,45.44033156305849,21.207838444188724,1107.8801169590643,581.1140350877193,21.41407359449773,20.34999370985685,668.6428571428571,432.91176470588243,21.77905367206488,20.906900147159536,854.5369318181819,158.41761363636374,21.72639414249753,20.690725006240296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,10,783.8501577287067,1442.865930599369,20.580745471799737,19.639349783796835,695.7290322580645,1413.6387096774195,20.623519202180663,19.179309110730326,937.8924418604652,943.6017441860465,21.238670025621833,20.637756724694235,853.9129793510325,799.2817109144543,21.17031824840475,20.400897005842122,733.5722543352601,792.7138728323699,21.187255405618654,20.802299848595364,836.3746268656716,677.7776119402985,20.90517688578575,20.447151520543375,933.3129496402878,629.6510791366907,45.099614084412295,20.9605441215596,1107.0236686390533,622.5769230769231,21.045527477444132,20.474544865255115,666.764367816092,475.2155172413793,21.494369639750285,20.660186569623956,853.1293103448276,200.3879310344828,21.58454298975387,20.56740927718677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
