FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y
19,4,1556.8909090909092,444.32727272727277,412.6774891774892,309.8722943722944,2121.703187250996,184.9342629482071,718.408695652174,96.,NaN,NaN,NaN,NaN,NaN,NaN
20,4,1556.6221719457014,482.38687782805425,411.2598253275109,348.6091703056769,2121.9899598393577,221.3514056224899,717.8788546255506,133.24008810572695,NaN,NaN,NaN,NaN,NaN,NaN
21,4,1556.5422535211267,520.6830985915493,409.99295774647885,387.0023474178404,2122.31512605042,257.88655462184875,717.6612903225806,170.610599078341,NaN,NaN,NaN,NaN,NaN,NaN
22,4,1556.1934673366834,558.8015075376884,408.54716981132077,425.59433962264154,2122.5299145299145,294.59829059829065,717.1492890995261,208.0876777251185,NaN,NaN,NaN,NaN,NaN,NaN
23,4,1555.9782608695652,596.9685990338164,407.2906976744186,464.20232558139537,2122.7240663900416,330.95643153526976,716.8720930232558,245.5744186046511,NaN,NaN,NaN,NaN,NaN,NaN
24,4,1555.8703703703704,635.1388888888889,406.1272727272727,502.7863636363636,2122.7804878048782,367.42682926829264,716.4372197309417,283.1143497757847,NaN,NaN,NaN,NaN,NaN,NaN
25,4,1555.4367588932807,673.8201581027668,404.8022222222222,541.3666666666667,2123.0856573705178,404.0537848605578,716.2022222222222,320.59333333333336,NaN,NaN,NaN,NaN,NaN,NaN
26,4,1555.1190476190477,711.7888888888889,403.74311926605503,579.9036697247707,2123.104081632653,440.67959183673474,715.8256880733945,358.0825688073395,NaN,NaN,NaN,NaN,NaN,NaN
27,4,1554.7324159021407,749.9220183486239,402.6469194312796,618.3056872037914,2123.176595744681,477.32553191489365,715.5943396226415,395.61792452830184,NaN,NaN,NaN,NaN,NaN,NaN
28,4,1554.3835820895522,787.7119402985074,401.73636363636365,657.1045454545455,2123.0789473684213,513.8771929824561,715.3009708737864,433.1019417475728,NaN,NaN,NaN,NaN,NaN,NaN
29,4,1553.934017595308,825.5791788856304,400.9526315789474,695.8087719298246,2122.9767932489453,550.6054852320675,715.1056338028169,470.78169014084506,NaN,NaN,NaN,NaN,NaN,NaN
30,4,1553.4241982507288,863.2551020408164,400.1792452830189,733.9025157232704,2123.0582329317267,587.2710843373494,714.8348416289592,508.3009049773756,NaN,NaN,NaN,NaN,NaN,NaN
31,4,1552.9231884057972,901.0246376811594,399.5276073619632,772.3466257668712,2123.0179282868526,624.0498007968127,714.425925925926,545.9722222222222,NaN,NaN,NaN,NaN,NaN,NaN
32,4,1552.3181818181818,938.7463343108504,398.8730886850153,810.5183486238532,2122.824528301887,660.933962264151,714.1729857819905,583.6706161137441,NaN,NaN,NaN,NaN,NaN,NaN
33,4,1551.6845238095239,976.1785714285714,398.3753894080997,848.702492211838,2122.503367003367,697.6245791245791,714.02,621.25,NaN,NaN,NaN,NaN,NaN,NaN
34,4,1551.1727828746177,1013.4816513761468,397.95283018867923,886.8962264150944,2122.309210526316,734.0263157894736,713.9423076923077,659.0480769230769,NaN,NaN,NaN,NaN,NaN,NaN
35,4,1550.5060240963855,1050.5843373493976,397.68404907975463,924.819018404908,2121.7802359882007,770.5648967551623,713.9129692832764,696.9914675767918,NaN,NaN,NaN,NaN,NaN,NaN
36,4,1549.8053892215569,1087.4790419161677,397.3834355828221,962.5276073619632,2121.4269005847955,807.0964912280701,713.8447204968944,733.860248447205,NaN,NaN,NaN,NaN,NaN,NaN
37,4,1549.210447761194,1124.2910447761194,397.3333333333333,1000.2575757575758,2120.826470588235,843.4794117647059,713.9580838323353,771.5868263473054,NaN,NaN,NaN,NaN,NaN,NaN
38,4,1548.4659442724458,1160.5990712074304,397.22615384615386,1037.78,2120.039358600583,879.6661807580175,714.0945945945946,808.9774774774775,NaN,NaN,NaN,NaN,NaN,NaN
39,4,1547.6032258064515,1197.0548387096774,397.31410256410254,1074.9294871794873,2119.3463855421687,915.777108433735,714.3244514106583,846.280564263323,NaN,NaN,NaN,NaN,NaN,NaN
40,4,1546.9281150159745,1233.3019169329073,397.37106918238993,1112.191823899371,2118.340361445783,951.9939759036145,714.6042944785277,883.5153374233129,NaN,NaN,NaN,NaN,NaN,NaN
41,4,1546.0516129032258,1269.1032258064515,397.52523659305996,1149.1182965299686,2117.4456193353476,987.7719033232629,714.7439024390244,920.6524390243902,NaN,NaN,NaN,NaN,NaN,NaN
42,3,397.7460567823344,1185.6829652996846,2116.302431610942,1023.4392097264438,715.2807807807808,957.5270270270271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43,3,398.190625,1222.296875,2115.318181818182,1058.9757575757576,715.5335365853658,994.3993902439024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44,4,398.6258064516129,1258.6354838709678,2113.938271604938,1094.2777777777778,715.898773006135,1030.9969325153374,1214.0740740740741,36.05092592592587,NaN,NaN,NaN,NaN,NaN,NaN
45,3,2112.6152647975077,1129.5841121495328,716.4721362229102,1067.496904024768,1214.1315789473683,74.61004784688998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,3,2111.298761609907,1164.6764705882354,716.8699059561128,1103.9482758620688,1214.1697674418604,112.79767441860463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,3,2109.692073170732,1199.4207317073171,717.5496894409938,1139.9534161490683,1214.240909090909,151.0181818181818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48,3,2108.1181818181817,1234.1090909090908,718.15625,1175.971875,1214.283185840708,189.18584070796464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49,3,2106.58,1268.4107692307693,718.794670846395,1211.6442006269592,1214.3372093023256,227.51395348837218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50,2,719.5512820512821,1247.25,1214.237089201878,265.66431924882636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,2,720.461038961039,1282.6266233766235,1214.1323529411766,303.87745098039215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,1,1214.125,342.1538461538462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,1,1214.2136363636364,380.4909090909091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54,1,1214.1744186046512,418.6209302325582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,1,1214.1682242990655,456.97196261682245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56,1,1214.1811594202898,495.1521739130435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57,1,1214.0431472081218,533.4187817258884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58,1,1213.9782608695652,571.8623188405797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,1,1213.9279069767442,610.1279069767442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,1,1213.7739726027398,648.5091324200913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61,1,1213.7992700729926,687.2335766423357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,1,1213.590625,725.0125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63,1,1213.5388059701493,763.1746268656716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64,1,1213.4882352941177,801.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65,1,1213.5233918128654,839.2017543859649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66,1,1213.4358600583091,877.0568513119533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67,1,1213.2626112759644,914.8560830860533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,1,1213.3454545454545,952.4454545454546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69,1,1213.2621951219512,989.984756097561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70,1,1213.1805970149253,1027.431343283582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71,1,1213.103550295858,1064.4556213017752,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72,1,1213.081818181818,1101.3848484848486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73,1,1212.935975609756,1138.1524390243903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74,1,1212.8936507936507,1174.7761904761905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75,1,1212.7738853503186,1211.2993630573249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76,1,1212.775,1247.5125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77,1,1212.6714285714286,1283.3666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
80,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,1,1496.5304347826086,35.269565217391346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,1,1496.5663716814158,73.40265486725662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,1,1496.6106382978724,111.58936170212769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,1,1496.593220338983,149.67372881355936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,1,1496.5393013100436,187.96288209606996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97,1,1496.6210762331839,226.19058295964123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
98,1,1496.6712962962963,264.56944444444434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99,1,1496.6608695652174,302.8217391304348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100,1,1496.5877192982457,341.0350877192982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101,2,1496.5977777777778,379.2777777777778,728.2404255319149,21.444680851063822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102,2,1496.5493273542602,417.5493273542601,729.8231441048035,56.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103,2,1496.5995260663508,455.92180094786727,731.684331797235,91.89170506912433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104,3,1496.5829493087558,494.19585253456216,733.2681818181818,127.2409090909091,605.8802816901408,39.809859154929654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105,3,1496.6221719457014,532.5542986425339,735.0377777777778,162.49555555555548,605.5896860986547,78.4910313901346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106,3,1496.5535714285713,570.9553571428571,736.6497797356828,197.67180616740097,605.396860986547,116.92600896860995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
107,3,1496.6645021645022,609.3787878787879,738.4181034482758,233.0215517241379,605.1488888888889,155.57555555555564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
108,3,1496.5266666666666,647.6866666666666,739.9343891402715,268.38687782805437,604.8696682464455,194.17298578199052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109,3,1496.2985347985348,686.419413919414,741.7095238095238,303.8666666666667,604.4803921568628,232.72058823529414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
110,3,1496.3895899053628,724.3958990536278,743.377358490566,339.33018867924534,604.1616915422885,271.33084577114437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,3,1496.1521739130435,762.7028985507246,745.059633027523,374.7706422018349,604.,310.0333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
112,3,1495.9828571428573,800.8428571428572,746.5844444444444,410.2644444444444,603.7443438914028,348.7714932126697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113,4,1495.8040935672514,838.859649122807,748.3340807174887,445.66143497757844,603.4952606635071,387.43364928909955,1910.2113821138212,11.227642276422785,NaN,NaN,NaN,NaN,NaN,NaN
114,4,1495.4736070381232,876.7258064516129,750.0373831775701,481.0420560747664,603.2219512195122,426.0756097560976,1909.954918032787,48.97131147540995,NaN,NaN,NaN,NaN,NaN,NaN
115,4,1495.229411764706,914.6441176470588,751.7087378640776,516.6456310679612,603.1030927835052,464.7680412371134,1909.7758620689656,86.73706896551721,NaN,NaN,NaN,NaN,NaN,NaN
116,4,1494.9631268436578,952.4144542772862,753.3164251207729,552.2149758454107,602.9234693877551,503.5,1909.5692640692641,124.66883116883128,NaN,NaN,NaN,NaN,NaN,NaN
117,5,1494.625730994152,989.9649122807018,754.9840182648402,587.6872146118722,602.8446601941747,542.2912621359224,1909.454356846473,162.5539419087138,209.54905660377358,19.61698113207558,NaN,NaN,NaN,NaN
118,5,1494.2947214076246,1027.4237536656892,756.7557077625571,623.2123287671233,602.7610837438424,581.1699507389162,1909.309917355372,200.35950413223145,208.492277992278,57.64671814671806,NaN,NaN,NaN,NaN
119,5,1493.9970760233919,1064.622807017544,758.6238938053098,658.7654867256637,602.8188405797101,619.8140096618357,1909.1541666666667,238.14166666666665,207.484375,95.61328125,NaN,NaN,NaN,NaN
120,5,1493.5239520958085,1101.6437125748503,760.5,694.5,602.7985781990521,658.5947867298578,1908.951754385965,275.84649122807014,206.584,133.5519999999999,NaN,NaN,NaN,NaN
121,5,1493.226153846154,1138.6261538461538,762.4174603174603,729.5444444444445,602.992700729927,697.6277372262774,1908.9583333333333,313.949074074074,205.6344537815126,171.61344537815125,NaN,NaN,NaN,NaN
122,6,1492.6268882175227,1175.2673716012084,764.4174311926605,764.8272171253823,603.2834394904459,735.6624203821656,1908.621212121212,351.71212121212125,204.71115537848607,209.50796812749013,840.4529914529915,19.431623931624017,NaN,NaN
123,7,1492.138036809816,1211.846625766871,766.4221556886228,800.2365269461078,603.3888888888889,774.4074074074074,1908.5338983050847,389.6059322033898,203.8031496062992,247.4448818897638,840.1765957446809,57.78085106382969,148.0801526717557,20.946564885496173
124,7,1491.623076923077,1247.986153846154,768.4422492401216,835.4118541033434,603.7492307692307,812.86,1908.2744680851065,427.6021276595744,202.9941634241245,285.50389105058366,839.7100840336135,96.06722689075627,147.8587786259542,59.31679389312967
125,7,1491.2391304347825,1284.0714285714287,770.4969512195122,870.3353658536585,604.1128048780488,851.1006097560976,1908.171052631579,465.4122807017544,202.11507936507937,323.468253968254,839.439393939394,134.28787878787875,147.44163424124514,97.88910505836566
126,6,772.5804953560372,905.3049535603716,604.617088607595,889.3354430379748,1907.787037037037,503.3935185185185,201.23819742489272,361.49141630901283,839.2136363636364,172.5999999999999,147.1437246963563,136.38663967611342,NaN,NaN
127,6,774.7198142414861,940.21826625387,605.278125,927.478125,1907.532110091743,541.1926605504588,200.48744769874477,399.5418410041841,838.9811320754717,210.94811320754707,146.70491803278688,175.03688524590166,NaN,NaN
128,7,777.0245398773006,974.861963190184,605.746875,965.521875,1907.371111111111,579.2244444444444,199.51652892561984,437.5330578512396,838.5493273542601,249.298206278027,146.30241935483872,213.625,869.2592592592592,46.796296296296305
129,7,779.2865853658536,1009.359756097561,606.4024390243902,1003.310975609756,1906.8836206896551,617.2715517241379,198.6825726141079,475.56639004149383,838.1872246696036,287.5044052863436,145.91666666666666,251.984126984127,868.6727272727272,85.2772727272727
130,7,781.625,1043.6341463414633,607.1018237082067,1040.919452887538,1906.577868852459,655.0409836065573,197.98582995951418,513.6417004048583,837.7982456140351,325.79824561403507,145.5078431372549,290.48039215686276,867.8288288288288,123.58558558558548
131,7,607.8722397476341,1078.4400630914827,783.7638036809816,1077.9325153374234,1905.9623287671234,692.9520547945206,197.23305084745763,551.6271186440678,837.6090909090909,364.1181818181818,145.172131147541,329.0081967213115,867.3761904761905,162.08571428571418
132,7,608.6570512820513,1115.573717948718,786.2365079365079,1112.0015873015873,1905.4683544303798,730.4525316455696,196.58333333333334,589.6535087719299,837.2677725118483,402.5805687203791,144.64957264957266,367.64102564102564,866.818407960199,200.6044776119404
133,7,609.6474358974359,1152.75,788.5384615384615,1145.8974358974358,1904.8588235294117,768.2117647058824,195.99159663865547,627.890756302521,836.9114832535885,440.8923444976076,144.385593220339,406.22033898305085,866.2005076142132,239.07868020304568
134,7,610.5543130990416,1189.682108626198,791.0755627009646,1179.4646302250803,1904.121301775148,805.8668639053254,195.73282442748092,666.0572519083969,836.5733944954128,479.2798165137615,143.85021097046413,444.7447257383966,865.4004739336493,277.47630331753555
135,7,611.6261829652997,1226.263406940063,793.503125,1212.759375,1903.4705882352941,843.3029411764705,195.39028213166145,703.9952978056426,836.2743362831858,517.4646017699115,143.53703703703704,483.19547325102883,864.8084112149533,315.9345794392524
136,7,612.8047619047619,1262.5285714285715,795.9696485623003,1246.0335463258787,1902.6055718475072,880.6642228739004,195.15781710914453,741.9277286135693,836.105504587156,555.7752293577981,143.31012658227849,521.8628691983122,864.088785046729,354.36448598130846
137,6,798.5285714285715,1279.0555555555557,1901.5825958702064,917.9218289085545,195.03735632183907,779.7614942528736,835.8127962085308,594.1682464454976,143.22765957446808,560.4829787234042,863.5382775119617,392.8062200956938,NaN,NaN
138,5,1900.762686567164,955.0701492537314,194.9593023255814,817.4040697674418,835.7107843137255,632.6421568627451,143.05156950672645,598.957399103139,862.948275862069,431.076354679803,NaN,NaN,NaN,NaN
139,5,1899.663076923077,992.1123076923077,195.13716814159292,855.240412979351,835.5515021459228,671.2854077253219,143.07939914163092,637.6330472103004,862.3802083333334,469.625,NaN,NaN,NaN,NaN
140,5,1898.5602409638554,1028.9939759036145,195.298833819242,892.7827988338192,835.4476923076924,709.3523076923077,143.1761565836299,676.4466192170819,861.9368932038835,508.1747572815534,NaN,NaN,NaN,NaN
141,5,1897.370481927711,1065.7018072289156,195.6783625730994,930.3654970760234,835.3742331288344,747.4478527607362,143.45652173913044,714.7018633540373,861.1682464454976,546.5758293838862,NaN,NaN,NaN,NaN
142,5,1896.1439169139467,1102.146884272997,196.1315789473684,967.46783625731,835.4033232628399,785.4305135951662,143.84402332361515,753.2172011661808,860.7184466019418,584.9660194174758,NaN,NaN,NaN,NaN
143,5,1894.776595744681,1138.40273556231,196.60850439882697,1004.8313782991202,835.3892215568862,823.502994011976,144.32005899705015,791.3200589970502,860.1570048309179,623.4806763285025,NaN,NaN,NaN,NaN
144,5,1893.3726114649683,1174.6624203821657,197.1909090909091,1041.7454545454545,835.4510703363915,861.4694189602446,144.95722713864308,829.759587020649,859.715,662.085,NaN,NaN,NaN,NaN
145,5,1891.8993710691823,1210.5566037735848,197.98511904761904,1078.892857142857,835.472972972973,899.448948948949,145.40434782608696,867.9811594202898,859.1748251748252,700.7587412587412,NaN,NaN,NaN,NaN
146,5,1890.43125,1246.275,198.94411764705882,1115.5,835.655223880597,936.9716417910447,146.3150289017341,905.9277456647399,858.9433656957929,738.6974110032362,NaN,NaN,NaN,NaN
147,5,1888.8492063492063,1281.7190476190476,199.8284023668639,1151.9763313609467,835.9822485207101,974.5059171597634,147.3057971014493,943.7173913043478,858.5611620795107,777.0229357798165,NaN,NaN,NaN,NaN
148,4,200.95833333333334,1188.4285714285713,836.0899705014749,1011.8362831858408,148.14655172413794,981.4741379310344,858.3384146341464,815.2073170731708,NaN,NaN,NaN,NaN,NaN,NaN
149,4,202.13302752293578,1224.3990825688074,836.512084592145,1048.953172205438,149.42352941176472,1019.0470588235294,858.0924764890282,853.3652037617555,NaN,NaN,NaN,NaN,NaN,NaN
150,4,203.3858024691358,1260.3765432098764,836.7704402515724,1085.9748427672955,150.7688821752266,1056.3972809667673,857.7283950617284,891.3641975308642,NaN,NaN,NaN,NaN,NaN,NaN
151,3,837.2399380804953,1122.7260061919505,151.97321428571428,1093.5833333333333,857.6052631578947,929.1842105263158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152,3,837.569696969697,1159.5030303030303,153.58630952380952,1130.6011904761904,857.5828220858896,966.6533742331288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
153,4,837.9878048780488,1195.7347560975609,155.0735294117647,1167.5176470588235,857.4107692307692,1004.2723076923078,567.2560975609756,33.,NaN,NaN,NaN,NaN,NaN,NaN
154,4,838.5560747663551,1231.721183800623,156.81437125748502,1204.1377245508982,857.4012345679013,1041.462962962963,567.918410041841,71.27405857740587,NaN,NaN,NaN,NaN,NaN,NaN
155,4,838.9134615384615,1267.7628205128206,158.4969512195122,1240.4268292682927,857.4622641509434,1078.7295597484276,568.7198275862069,109.52155172413791,NaN,NaN,NaN,NaN,NaN,NaN
156,4,160.31931464174454,1276.771028037383,857.2834394904459,1115.6783439490446,569.4372197309417,147.76457399103128,1451.183257918552,33.66289592760177,NaN,NaN,NaN,NaN,NaN,NaN
157,3,857.4022082018928,1152.3864353312304,570.0043859649123,186.21052631578937,1450.868888888889,71.78444444444449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
158,3,857.4113924050633,1188.9303797468353,570.6890756302521,224.43277310924373,1450.6244635193134,109.75321888412009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
159,3,857.4905956112852,1225.396551724138,571.4021276595745,262.5978723404255,1450.3793103448277,147.8405172413793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
160,4,857.623417721519,1261.5474683544303,571.804347826087,300.7391304347826,1450.2244444444445,185.7311111111112,663.7857142857143,32.36974789915962,NaN,NaN,NaN,NaN,NaN,NaN
161,3,572.647465437788,339.14976958525347,1449.8818181818183,223.62727272727284,663.3008849557522,70.62831858407071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
162,3,573.3317757009346,377.41121495327104,1449.6220657276995,261.7394366197184,662.7159624413146,108.78169014084506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163,4,573.9557522123894,415.68584070796464,1449.4735682819382,299.7334801762114,662.2268722466961,146.97577092511006,496.14435146443515,43.50836820083691,NaN,NaN,NaN,NaN,NaN,NaN
164,4,574.538961038961,453.9761904761905,1449.2510917030568,337.66593886462886,661.5862068965517,185.3060344827586,497.00607287449395,81.18825910931173,NaN,NaN,NaN,NaN,NaN,NaN
165,4,575.3766519823788,492.11674008810576,1448.8304347826088,375.5869565217391,661.2316017316017,223.409090909091,497.74691358024694,118.8251028806585,NaN,NaN,NaN,NaN,NaN,NaN
166,4,575.8909090909091,530.2772727272727,1448.592105263158,413.6929824561404,660.6,261.52173913043475,498.6181434599156,156.51265822784808,NaN,NaN,NaN,NaN,NaN,NaN
167,4,576.709756097561,568.5536585365853,1448.1796116504854,451.8592233009708,660.0943396226415,299.75,499.43273542600895,194.25336322869953,NaN,NaN,NaN,NaN,NaN,NaN
168,4,577.4521531100479,606.7870813397129,1448.068720379147,489.7654028436019,659.5,337.9449541284404,500.0339366515837,231.83936651583713,NaN,NaN,NaN,NaN,NaN,NaN
