FrameNr,NumberMidPoints,MidPointX_1,MidPointY_1,Length_1,Width_1,MidPointX_2,MidPointY_2,Length_2,Width_2,MidPointX_3,MidPointY_3,Length_3,Width_3,MidPointX_4,MidPointY_4,Length_4,Width_4,MidPointX_5,MidPointY_5,Length_5,Width_5,MidPointX_6,MidPointY_6,Length_6,Width_6,MidPointX_7,MidPointY_7,Length_7,Width_7,MidPointX_8,MidPointY_8,Length_8,Width_8,MidPointX_9,MidPointY_9,Length_9,Width_9,MidPointX_10,MidPointY_10,Length_10,Width_10,MidPointX_11,MidPointY_11,Length_11,Width_11,MidPointX_12,MidPointY_12,Length_12,Width_12,MidPointX_13,MidPointY_13,Length_13,Width_13,MidPointX_14,MidPointY_14,Length_14,Width_14,MidPointX_15,MidPointY_15,Length_15,Width_15,MidPointX_16,MidPointY_16,Length_16,Width_16,MidPointX_17,MidPointY_17,Length_17,Width_17,MidPointX_18,MidPointY_18,Length_18,Width_18,MidPointX_19,MidPointY_19,Length_19,Width_19,MidPointX_20,MidPointY_20,Length_20,Width_20,MidPointX_21,MidPointY_21,Length_21,Width_21,MidPointX_22,MidPointY_22,Length_22,Width_22,MidPointX_23,MidPointY_23,Length_23,Width_23,MidPointX_24,MidPointY_24,Length_24,Width_24,MidPointX_25,MidPointY_25,Length_25,Width_25,MidPointX_26,MidPointY_26,Length_26,Width_26,MidPointX_27,MidPointY_27,Length_27,Width_27,MidPointX_28,MidPointY_28,Length_28,Width_28,MidPointX_29,MidPointY_29,Length_29,Width_29,MidPointX_30,MidPointY_30,Length_30,Width_30,MidPointX_31,MidPointY_31,Length_31,Width_31,MidPointX_32,MidPointY_32,Length_32,Width_32,MidPointX_33,MidPointY_33,Length_33,Width_33,MidPointX_34,MidPointY_34,Length_34,Width_34,MidPointX_35,MidPointY_35,Length_35,Width_35,MidPointX_36,MidPointY_36,Length_36,Width_36,MidPointX_37,MidPointY_37,Length_37,Width_37,MidPointX_38,MidPointY_38,Length_38,Width_38,MidPointX_39,MidPointY_39,Length_39,Width_39,MidPointX_40,MidPointY_40,Length_40,Width_40,MidPointX_41,MidPointY_41,Length_41,Width_41,MidPointX_42,MidPointY_42,Length_42,Width_42,MidPointX_43,MidPointY_43,Length_43,Width_43,MidPointX_44,MidPointY_44,Length_44,Width_44,MidPointX_45,MidPointY_45,Length_45,Width_45
1,18,1284.25,1381.53125,16.577701375698094,14.882792931150753,1524.357142857143,1378.3342857142857,16.420343264883876,13.74567421832933,1157.87,1357.94,11.843682896911176,11.036266372166528,1308.4509202453987,1199.6901840490798,17.984900884513916,11.661890888219423,1104.3989361702127,1186.6914893617022,18.127876883306914,13.33337551786858,639.4349112426036,1130.9970414201184,18.91318663655063,11.439514837303687,1275.4425837320575,1131.5861244019138,18.937646504671513,14.305212207226644,1053.139175257732,1130.1030927835052,18.9456686827792,13.331778251516507,1376.0792682926829,1060.280487804878,17.15560827567619,12.174901797607173,1385.0989847715737,966.6167512690355,19.414909739147955,13.185368065014105,1163.01912568306,659.8770491803278,19.031299559701363,12.291947306295707,1213.3092485549132,579.3843930635838,17.484999593704288,12.775479482727889,1171.003816793893,440.36259541984737,15.727495931160268,10.709561307005274,1272.404458598726,428.62738853503174,17.827579613107098,11.279358956352617,999.9806201550388,405.7403100775193,15.29650004103467,10.907729698469486,945.8202614379085,269.1732026143791,15.999011228474775,12.2683284253747,1192.452,264.32400000000007,15.296715444088285,10.466232207561198,1217.125,36.6953125,14.645009994897087,11.271128190508012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,19,1283.9502617801047,1419.892670157068,16.95453798307323,14.515756231222186,1523.6885714285713,1416.597142857143,16.389239546100246,13.70458863116744,1157.9123711340205,1394.881443298969,11.518818328407512,10.958214919721373,1308.3089171974523,1239.8694267515923,17.580247739836352,11.493069045708127,1104.4027027027028,1226.6567567567567,17.562263698248106,13.497370834067974,639.9971428571429,1171.4257142857143,18.677929760516236,11.996461428271155,1275.051886792453,1171.6745283018868,18.517743497453765,14.705810113414682,1053.4848484848485,1170.6363636363635,18.759428950128186,13.619089595355591,1375.9907975460123,1101.058282208589,17.008315315863413,12.254415879763323,1384.9416243654823,1007.8197969543147,19.439572958329343,13.111237320614865,1162.9728260869565,701.5815217391304,19.058810599208456,12.372484540470465,1213.3994413407822,621.0027932960894,17.780248457757267,13.005038055885837,1170.936090225564,481.8609022556391,16.041605862839006,10.669621888975454,1272.3867924528302,469.88364779874223,17.831128941051062,11.47242788321977,999.5869565217391,446.98550724637676,15.629077748658505,11.388351137141772,945.6446540880503,310.3616352201259,16.26960896518911,12.62590302596141,1192.4153846153847,305.3846153846155,15.64709885491146,10.779358497330778,1216.7222222222222,77.77407407407418,15.032171728894305,11.560355707631462,255.67757009345792,18.892523364485896,14.340679232740715,9.533585168188282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,19,1283.9120603015076,1457.8417085427136,17.355419182812522,14.7574516672842,1523.1171428571429,1454.6371428571429,16.607633395076153,13.648140441266985,1158.1355140186915,1431.5934579439252,12.380666728226666,11.15923415983695,1308.1291390728477,1279.5728476821191,17.548509907151626,11.082593960546996,1104.4116022099447,1266.124309392265,17.143357426029056,13.638926536660486,640.560975609756,1211.7560975609756,18.286579912603752,11.48931357611692,1274.7367149758454,1211.7222222222222,18.44837320437187,14.435592052839006,1053.7645502645503,1210.8280423280423,18.63397958446765,13.208418814959085,1375.8105590062112,1141.6180124223602,16.831121400083646,12.212031222063313,1384.6194029850747,1048.9378109452737,19.12311150559127,13.520822216982983,1162.9184782608695,742.9945652173913,19.297728405586987,12.230201536071869,1213.0919540229886,662.3793103448276,17.899421235557778,12.55520527376655,1170.9166666666667,523.3787878787879,15.897441375372273,10.669313917085894,1272.2133757961783,511.45541401273886,18.08582726765126,11.192122091117817,999.5425531914893,488.5283687943263,15.590511893280485,11.647928216978825,945.5434782608696,351.57453416149065,16.266833764163323,12.724171032149414,1192.4166666666667,346.8939393939395,15.829509381779921,10.721647345659383,1216.5902255639098,118.98120300751884,15.057202687777025,11.38533910596308,255.32242990654206,59.81775700934577,13.99766282917712,9.786582679380126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,18,1158.19918699187,1467.8902439024391,12.677935650619546,12.365837723958924,1307.969387755102,1318.9557823129253,17.34026483082789,10.944676577463074,1104.4147727272727,1305.1363636363635,16.457316283018848,13.781321390675116,641.4197530864197,1251.5987654320988,18.24731871665405,11.379468449452869,1053.9395604395604,1250.8296703296703,17.911513938999473,13.132296981954577,1274.5358974358974,1251.2333333333333,17.667628089692293,14.28964512468766,1375.5131578947369,1181.8092105263158,17.003250821493825,11.433518009674323,1384.4195979899498,1089.7964824120604,19.013782975375182,13.455355740867054,1162.7934782608695,784.3967391304348,18.985062785668596,12.392898436884925,1212.9166666666667,703.9611111111111,18.0829766607893,12.864403160100217,1170.902985074627,564.7985074626865,16.010316005123084,10.770512130855195,1272.1792452830189,552.7264150943396,18.092943518354613,11.364312129037174,999.4716312056737,529.8971631205674,15.690401002908455,11.601455597415963,945.4041916167664,392.98502994011983,16.69873831239194,12.835971495462266,1192.0915492957747,388.23239436619724,16.124696402124673,11.266748123180289,1216.4577464788733,160.2887323943662,15.615900739069074,11.691736781831128,254.99565217391304,100.76956521739135,14.751890679960407,9.919747028117571,1247.5841121495328,11.528037383177661,14.37561536935905,9.559504792322768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,17,1307.64,1357.94,16.864146148943487,11.411224357348404,1104.3218390804598,1343.9080459770114,16.179531577188087,13.87192066607556,642.246835443038,1291.3354430379748,18.04432015405912,11.207229695133089,1274.5212765957447,1290.776595744681,17.08526133857749,14.248955448257734,1054.4005524861877,1290.245856353591,17.156907535542327,13.548611925215242,1375.1883116883116,1221.7792207792209,16.384266585362806,11.975113258506026,1384.0526315789473,1130.421052631579,18.796148951530643,13.040532087021948,1162.7925531914893,825.7287234042553,19.484995644165735,12.401132648546792,1212.8296703296703,745.4230769230769,17.87102903235075,13.187630775438894,1170.8382352941176,606.1985294117648,16.41761178371788,10.671612042983197,1271.9096385542168,594.2650602409639,18.02292442544903,11.894776427458028,999.4172413793103,571.3137931034482,15.898787173892295,11.764297564918515,945.2300613496933,434.2239263803681,16.58153709283598,12.608977347494733,1191.9539007092199,429.6560283687943,16.178936827618898,11.237098553161855,1216.4496402877699,201.3273381294964,15.280829838341514,11.693641769159917,254.9017094017094,141.75641025641016,14.535046382064747,10.285053269028905,1247.3962264150944,52.67924528301887,14.433436091187998,9.39936422919603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,17,1307.441935483871,1396.5774193548386,17.276244221327833,11.504315869617345,1104.2894736842106,1382.1783625730993,15.72086180453246,14.06538950538479,643.0526315789474,1330.703947368421,18.07807860187834,10.826360532263752,1054.8428571428572,1329.7857142857142,17.304508209370685,13.06844289551958,1274.2128205128206,1329.8641025641025,16.92945754117044,14.873275431543727,1374.909090909091,1261.4545454545455,16.236502013877587,12.122869291153696,1383.881443298969,1170.7061855670104,19.334367126741732,12.986862601756187,1162.789156626506,863.0060240963855,11.6776754386595,10.111643687749812,1212.741935483871,786.9032258064516,18.101096681835703,13.285753361270421,1170.586330935252,647.6798561151079,16.209408425781547,10.987873605002076,1271.7228915662652,635.7590361445783,18.20762750051404,11.74474844409973,999.3775510204082,612.8469387755102,16.118467787608207,11.840865790272549,945.1153846153846,475.69526627218943,17.26392675203107,12.605907369370351,1191.955782312925,471.05102040816337,16.463800563650594,11.497393892404626,1216.4097222222222,242.47222222222217,15.882684795949157,11.725462278641073,254.45967741935485,182.76612903225805,15.019360551352353,10.563246665515026,1247.3947368421052,93.9122807017543,15.198579556122915,9.613640184586766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,16,1307.2643312101911,1434.7675159235669,17.76800632136286,11.382042997731167,1104.2142857142858,1420.0892857142858,15.444010337085277,14.042497227397723,644.0302013422819,1369.6610738255033,17.896891134736684,10.671251294183573,1055.3100558659219,1368.8240223463688,16.79965841722277,13.619955792880065,1274.0079365079366,1368.6851851851852,16.53105052308605,14.714750092912148,1374.5340136054422,1300.7857142857142,16.535038975062616,11.327641938467055,1383.3670212765958,1210.9308510638298,18.44625319189217,13.226895803841732,1212.6684210526316,828.4421052631579,18.434720708960743,13.359440324722275,1170.4444444444443,688.9791666666666,16.47488937376586,11.188760415182253,1271.6097560975609,677.2073170731708,18.08436108746352,11.67767693801235,999.25,654.0472972972973,16.00469047010355,11.94143518136129,944.7275449101796,516.8353293413173,16.844270337697612,12.7590241843415,1191.804054054054,512.3716216216217,16.692275763945535,11.430314030431342,1216.3299319727892,283.7380952380952,16.131018703489268,11.806778891970723,254.028,223.88400000000001,15.167400309095564,10.537273265112171,1247.2727272727273,134.77272727272725,14.927736241733188,9.41279486795345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,16,1307.0029239766081,1472.529239766082,18.066432450473023,12.070922142068001,1103.963687150838,1457.3379888268157,15.8268582813118,14.64199210508762,645.0723684210526,1408.217105263158,18.32141331911718,10.62833703182665,1273.8548387096773,1407.3709677419356,16.606839101848603,14.414624520770461,1055.6485714285714,1407.5457142857142,16.148151520475604,13.967074198107316,1374.4383561643835,1339.9178082191781,16.274663664927424,11.42488858625064,1382.9945652173913,1250.8423913043478,18.25775451446557,13.094803197793585,1162.4468599033817,949.6014492753624,19.904216538084164,13.326764384645916,1170.3181818181818,730.6958041958042,16.345600452110258,11.223755966891472,1271.5588235294117,718.7529411764706,18.542850440607328,11.86696434923394,999.025974025974,695.3636363636364,16.074595088085694,12.297201129306035,944.5747126436781,558.471264367816,17.112135439762742,13.07946089257115,1191.486301369863,553.9520547945206,16.92770278378406,11.115308472647195,1215.993670886076,325.10126582278485,16.269453812300913,12.502188305199814,253.5703125,264.953125,15.131779447662074,10.806941886343779,1247.0537190082644,176.25206611570252,15.393853079815242,10.053554418067444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,14,646.2682119205298,1446.4668874172185,18.365791286049348,10.570139104795087,1056.2173913043478,1446.0271739130435,16.541366149949507,14.290694284511849,1273.8763440860216,1445.5752688172042,16.61919001330046,14.481152701463945,1374.049019607843,1378.6503267973856,16.480719769981818,11.838189114935718,1382.74043715847,1290.4234972677596,18.702297892645017,12.620695430268249,1162.4174757281553,990.7087378640776,19.980180582015272,13.248405808665998,1170.3424657534247,772.1780821917808,16.443584417777952,11.400189497286261,1271.5526315789473,760.4707602339181,18.88001619554422,11.71101218584758,998.9423076923077,737.1153846153846,16.331810855608325,12.34049161376225,944.5057471264367,600.0114942528736,17.071047590357594,13.082484643768609,1191.2619047619048,595.6292517006802,16.51572706929585,11.386319449001293,1215.9723926380368,366.65950920245405,16.625056045630437,12.581923154398527,253.11290322580646,305.9677419354839,15.345174135237748,10.40697012685483,1246.7727272727273,217.51652892561992,15.589759260006156,10.011381633004795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,15,647.5361445783133,1484.2469879518071,19.26164904806991,11.01112784119369,1056.7938144329896,1483.5927835051546,17.18217576276138,14.499066763924345,1273.8298429319373,1483.374345549738,16.923505689121264,14.627647826187415,1373.6458333333333,1416.9722222222222,16.150925903516637,11.37323720661273,1382.1179775280898,1329.926966292135,17.730988931222136,12.97190355120671,1162.4174757281553,1031.621359223301,19.91845902137373,13.253235123061334,1212.5245098039215,952.3774509803922,19.324795638897026,13.655007593437736,1170.3775510204082,813.7789115646259,16.307282968568074,11.55243281160321,1271.4585798816568,802.1153846153846,18.84497001615904,11.68266345851884,998.8051948051948,778.8246753246754,16.33806396629531,12.202611436782506,944.438202247191,641.6404494382023,17.426204350828527,13.169427773425973,1191.077922077922,637.3116883116883,17.039464376794676,11.624198622137165,1215.9135802469136,408.2222222222222,16.655867151197832,12.550869446262874,252.92222222222222,347.42592592592587,15.929030697102531,10.90463337585174,1246.692,258.972,15.926263921583656,10.04906709600761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,12,1373.3013245033112,1454.9701986754967,16.244420436498757,11.859114909863283,1381.816091954023,1368.9252873563219,17.585019861042692,12.740506981933802,1162.4223300970873,1072.4466019417475,19.991575006650617,13.235749942957545,1212.25117370892,993.537558685446,19.184882874057926,14.31953672395235,1170.4391891891892,855.3581081081081,16.408517094509,11.587543244016816,1271.3666666666666,843.9727272727273,18.39740821297006,11.716975318866844,998.5849673202614,820.6503267973857,16.73751798445247,11.831302440783091,944.4217877094972,683.3938547486033,17.62619785963157,13.08715562130104,1191.025641025641,679.2564102564103,16.987895252488542,11.810044924134269,1215.7962962962963,450.1111111111111,16.547149256371902,12.711306424634602,252.5,388.5633802816901,16.081984922650022,11.289213128308186,1246.6023622047244,300.8937007874015,16.209797440822538,10.079034656972297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,10,1381.3850574712644,1407.6666666666667,17.771185959275563,12.66138719861336,1162.3798076923076,1112.923076923077,19.961770517968358,13.3607483505302,1212.1728971962616,1034.5934579439252,19.13956566100184,14.426517307542381,998.3571428571429,860.3761904761905,12.095525078244183,11.408551754141156,944.3666666666667,725.0722222222222,17.676437768483545,13.096992102689704,1191.13125,721.1375,17.314429495815055,11.867283018216527,1215.7409638554218,491.71084337349396,17.049076015153563,12.535329833625818,252.33916083916083,429.8566433566434,16.18395171456662,11.309748346817445,1246.468992248062,342.1201550387598,16.34684315455277,10.14504491637974,953.1164383561644,47.32876712328766,15.078992179732698,12.537871087011089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,10,1380.9802259887006,1446.1158192090395,17.651384368956215,12.894349360212898,1162.3905472636816,1153.2363184079602,19.47637111036595,13.249375332951457,1212.1208530805686,1075.2535545023698,19.13738008058978,14.194510910823556,1170.3774193548388,938.8806451612903,16.66410634434245,12.154138605377263,944.2808988764045,766.6797752808989,17.566608419840186,13.0261137396394,1191.1211180124224,763.1583850931677,17.22482094460693,12.023213198361809,1215.6497005988024,533.4161676646706,17.213349502782595,12.540554890558417,251.90689655172415,471.0655172413792,16.246847676884393,11.49024246203752,1246.3014705882354,383.8897058823529,16.951426574291613,10.344097262161837,952.8766233766233,88.5,15.752430854117618,12.623693329108157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
